Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[66.0, 18.0]",[49.5 13.5],145.3984,154.38142923076924
"[66.0, 19.0]",[49.5  14.25],162.39669999999998,153.7185898989899
"[67.0, 20.0]",[50.25 15.  ],168.3961,146.26495074626865
"[68.0, 21.0]",[51.   15.75],156.3973,146.35586626506023
"[68.0, 22.0]",[51.  16.5],158.3971,146.86416756756756
"[69.0, 23.0]",[51.75 17.25],177.8081,147.43720666666667
"[70.0, 24.0]",[52.5 18. ],167.3962,147.56889383886255
"[70.0, 25.0]",[52.5  18.75],144.39849999999998,147.82681785714288
"[71.0, 26.0]",[53.25 19.5 ],158.3971,147.8065946058091
"[71.0, 27.0]",[53.25 20.25],159.397,147.18609
"[72.0, 28.0]",[54. 21.],169.8089,147.26009442379183
"[73.0, 29.0]",[54.75 21.75],148.39809999999997,148.13919689655174
"[73.0, 30.0]",[54.75 22.5 ],163.39659999999998,148.6554798013245
"[74.0, 31.0]",[55.5  23.25],149.398,148.97063208722741
"[75.0, 32.0]",[56.25 24.  ],173.80849999999998,148.7769891495601
"[75.0, 33.0]",[56.25 24.75],174.80839999999998,149.13868583569405
"[76.0, 34.0]",[57.  25.5],161.39679999999998,148.98558356164384
"[76.0, 35.0]",[57.   26.25],149.398,148.7167267195767
"[77.0, 36.0]",[57.75 27.  ],140.3989,148.7848298200514
"[78.0, 37.0]",[58.5  27.75],152.3977,148.3325582716049
"[78.0, 38.0]",[58.5 28.5],147.3982,148.42740214797135
"[79.0, 39.0]",[59.25 29.25],149.398,148.30826867749417
"[80.0, 40.0]",[60. 30.],141.3988,146.8575558695652
"[80.0, 41.0]",[60.   30.75],138.3991,146.51701983122362
"[81.0, 42.0]",[60.75 31.5 ],142.3987,145.95241625514402
"[81.0, 43.0]",[60.75 32.25],146.3983,145.5035782696177
"[82.0, 44.0]",[61.5 33. ],122.4007,145.00845641025637
"[82.0, 45.0]",[61.5  33.75],107.4022,144.65726796116502
"[83.0, 46.0]",[62.25 34.5 ],116.40129999999999,144.45095403846153
"[84.0, 47.0]",[63.   35.25],126.40029999999999,144.4124694817658
"[84.0, 48.0]",[63. 36.],124.4005,144.29217251908395
"[85.0, 49.0]",[63.75 36.75],118.4011,144.13669885931557
"[85.0, 50.0]",[63.75 37.5 ],100.40289999999999,143.07745349264704
"[86.0, 51.0]",[64.5  38.25],111.4018,142.5348144665461
"[86.0, 52.0]",[64.5 39. ],97.4032,142.18276243291592
"[86.0, 53.0]",[64.5  39.75],125.4004,142.1015440285205
"[87.0, 54.0]",[65.25 40.5 ],109.402,141.94968088495574
"[87.0, 55.0]",[65.25 41.25],123.4006,141.8147422535211
"[87.0, 56.0]",[65.25 42.  ],120.4009,141.70923975481608
"[87.0, 57.0]",[65.25 42.75],114.4015,141.62264991273994
"[88.0, 58.0]",[66.  43.5],120.4009,141.57000034843205
"[88.0, 59.0]",[66.   44.25],111.4018,140.56017642140466
"[88.0, 60.0]",[66. 45.],114.4015,140.4696478333333
"[89.0, 61.0]",[66.75 45.75],91.40379999999999,140.4096359400998
"[89.0, 62.0]",[66.75 46.5 ],104.40249999999999,139.4310608
"[89.0, 63.0]",[66.75 47.25],117.4012,139.19813401898733
"[89.0, 64.0]",[66.75 48.  ],108.4021,138.93744992175272
"[89.0, 65.0]",[66.75 48.75],127.4002,138.79974316770185
"[89.0, 66.0]",[66.75 49.5 ],113.40159999999999,138.77121782945736
"[89.0, 67.0]",[66.75 50.25],120.4009,138.60837138461537
"[89.0, 68.0]",[66.75 51.  ],130.3999,138.4665358346095
"[89.0, 69.0]",[66.75 51.75],114.4015,138.37020045731705
"[90.0, 70.0]",[67.5 52.5],111.4018,138.1964576399395
"[90.0, 71.0]",[67.5  53.25],111.4018,138.0708798192771
"[90.0, 72.0]",[67.5 54. ],109.402,137.92544422788603
"[90.0, 73.0]",[67.5  54.75],110.4019,137.7783262686567
"[90.0, 74.0]",[67.5 55.5],110.4019,137.64292005943534
"[90.0, 75.0]",[67.5  56.25],101.4028,137.49096597633135
"[90.0, 76.0]",[67.5 57. ],98.4031,137.35360810014728
"[90.0, 77.0]",[67.5  57.75],102.4027,137.23358607038122
"[90.0, 78.0]",[67.5 58.5],120.4009,137.08542116788323
"[90.0, 79.0]",[67.5  59.25],99.403,136.98650872093023
"[90.0, 80.0]",[67.5 60. ],123.4006,136.86819667149058
"[90.0, 81.0]",[67.5  60.75],112.4017,136.7509074927954
"[91.0, 82.0]",[68.25 61.5 ],110.4019,136.52237782546496
"[91.0, 83.0]",[68.25 62.25],118.4011,136.39365954415953
"[91.0, 84.0]",[68.25 63.  ],114.4015,136.29156609929078
"[91.0, 85.0]",[68.25 63.75],114.4015,136.12396031073445
"[91.0, 86.0]",[68.25 64.5 ],98.4031,135.97745752461321
"[91.0, 87.0]",[68.25 65.25],106.4023,135.82658417366946
"[91.0, 88.0]",[68.25 66.  ],106.4023,135.67081924686192
"[92.0, 89.0]",[69.   66.75],104.40249999999999,135.46674376731303
"[92.0, 90.0]",[69.  67.5],110.4019,135.3602688275862
"[92.0, 91.0]",[69.   68.25],110.4019,135.25604491758241
"[92.0, 92.0]",[69. 69.],126.40029999999999,135.18413707250343
"[92.0, 93.0]",[69.   69.75],127.4002,135.0801227520436
"[92.0, 94.0]",[69.  70.5],118.4011,134.9248397557666
"[92.0, 95.0]",[69.   71.25],94.4035,134.77002256756757
"[93.0, 96.0]",[69.75 72.  ],107.4022,134.60323959731542
"[93.0, 97.0]",[69.75 72.75],100.40289999999999,134.45537834224598
"[93.0, 98.0]",[69.75 73.5 ],106.4023,134.32279427430092
"[93.0, 99.0]",[69.75 74.25],106.4023,134.18120384615384
"[93.0, 100.0]",[69.75 75.  ],102.4027,134.040735667107
"[93.0, 101.0]",[69.75 75.75],106.4023,133.9329522368421
"[94.0, 102.0]",[70.5 76.5],117.4012,133.7294862745098
"[94.0, 103.0]",[70.5  77.25],113.40159999999999,133.617531640625
"[94.0, 104.0]",[70.5 78. ],99.403,133.47661984435794
"[94.0, 105.0]",[70.5  78.75],111.4018,133.32775736434107
"[94.0, 106.0]",[70.5 79.5],103.40259999999999,133.16407052767053
"[94.0, 107.0]",[70.5  80.25],91.40379999999999,133.0201191025641
"[95.0, 108.0]",[71.25 81.  ],97.4032,132.8021760509554
"[95.0, 109.0]",[71.25 81.75],113.40159999999999,132.65345038071064
"[95.0, 110.0]",[71.25 82.5 ],88.4041,132.49142579013903
"[95.0, 111.0]",[71.25 83.25],88.4041,132.33114559193953
"[95.0, 112.0]",[71.25 84.  ],90.4039,132.1966455457967
"[95.0, 113.0]",[71.25 84.75],102.4027,132.078668875
"[96.0, 114.0]",[72.  85.5],100.40289999999999,131.83245677018633
"[96.0, 115.0]",[72.   86.25],80.99189999999999,131.69792685643563
"[96.0, 116.0]",[72. 87.],98.4031,131.58216226880393
"[96.0, 117.0]",[72.   87.75],101.4028,131.44514017199015
"[96.0, 118.0]",[72.  88.5],93.40359999999998,131.2932140758874
"[96.0, 119.0]",[72.   89.25],94.4035,131.14605780487804
"[96.0, 120.0]",[72. 90.],92.4037,131.00433244228432
"[97.0, 121.0]",[72.75 90.75],101.4028,130.76711533816425
"[97.0, 122.0]",[72.75 91.5 ],92.4037,130.65870048134778
"[97.0, 123.0]",[72.75 92.25],106.4023,130.5110061151079
"[97.0, 124.0]",[72.75 93.  ],91.40379999999999,130.37990059737155
"[97.0, 125.0]",[72.75 93.75],88.4041,130.23019428571428
"[97.0, 126.0]",[72.75 94.5 ],81.9918,130.0891600237248
"[98.0, 127.0]",[73.5  95.25],89.404,129.83935117924528
