Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[82.0, 64.0]",[20.5 16. ],202.8056,nan
"[82.0, 64.0]",[20.5 16. ],202.8056,179.71074705882356
"[82.0, 65.0]",[20.5  16.25],184.8074,179.01354090909092
"[82.0, 66.0]",[20.5 16.5],189.80689999999998,179.01354090909092
"[82.0, 66.0]",[20.5 16.5],189.80689999999998,178.38939259259257
"[82.0, 67.0]",[20.5  16.75],183.8075,177.19817878787876
"[83.0, 68.0]",[20.75 17.  ],195.8063,180.3686282051282
"[83.0, 69.0]",[20.75 17.25],187.8071,180.97727499999996
"[83.0, 70.0]",[20.75 17.5 ],188.807,180.8005803921569
"[83.0, 71.0]",[20.75 17.75],198.806,179.94247068965518
"[83.0, 72.0]",[20.75 18.  ],191.8067,178.8628723076923
"[83.0, 73.0]",[20.75 18.25],187.8071,177.75710833333335
"[83.0, 74.0]",[20.75 18.5 ],187.8071,176.7966746835443
"[83.0, 75.0]",[20.75 18.75],191.8067,175.62736046511628
"[84.0, 76.0]",[21. 19.],206.80519999999999,177.03868924731182
"[84.0, 77.0]",[21.   19.25],187.8071,177.5760494949495
"[84.0, 78.0]",[21.  19.5],209.8049,177.6873462264151
"[84.0, 79.0]",[21.   19.75],203.8055,178.40070630630632
"[84.0, 80.0]",[21. 20.],198.806,178.47368644067797
"[84.0, 81.0]",[21.   20.25],207.80509999999998,178.8537648
"[84.0, 82.0]",[21.  20.5],196.8062,179.5401234375
"[84.0, 83.0]",[21.   20.75],220.8038,181.00711021897808
"[85.0, 84.0]",[21.25 21.  ],232.80259999999998,182.0368134751773
"[85.0, 85.0]",[21.25 21.25],243.8015,183.5325831081081
"[85.0, 86.0]",[21.25 21.5 ],240.8018,184.62609741935486
"[85.0, 87.0]",[21.25 21.75],248.801,185.24680365853658
"[85.0, 88.0]",[21.25 22.  ],241.80169999999998,186.01579649122806
"[85.0, 89.0]",[21.25 22.25],241.80169999999998,186.5366123595506
"[85.0, 90.0]",[21.25 22.5 ],236.8022,186.67527675675672
"[85.0, 91.0]",[21.25 22.75],215.80429999999998,186.77994166666667
"[85.0, 92.0]",[21.25 23.  ],220.8038,186.8692688442211
"[85.0, 93.0]",[21.25 23.25],221.8037,186.92825582524276
"[85.0, 94.0]",[21.25 23.5 ],204.8054,187.18423773584905
"[86.0, 95.0]",[21.5  23.75],201.80569999999997,186.9939419354839
"[86.0, 96.0]",[21.5 24. ],200.80579999999998,186.6853424107143
"[86.0, 97.0]",[21.5  24.25],186.80719999999997,186.87139082969432
"[86.0, 98.0]",[21.5 24.5],202.8056,186.9270533898305
"[86.0, 99.0]",[21.5  24.75],210.8048,187.1276423868313
"[86.0, 100.0]",[21.5 25. ],206.80519999999999,187.22735559999998
"[86.0, 101.0]",[21.5  25.25],216.8042,187.29600894941635
"[86.0, 102.0]",[21.5 25.5],201.80569999999997,187.37617159090908
"[86.0, 103.0]",[21.5  25.75],207.80509999999998,187.45219298892988
"[86.0, 104.0]",[21.5 26. ],200.80579999999998,187.1663489285714
"[86.0, 105.0]",[21.5  26.25],199.80589999999998,186.9561254355401
"[86.0, 106.0]",[21.5 26.5],199.80589999999998,186.76271462585035
"[86.0, 107.0]",[21.5  26.75],194.8064,186.35905249169437
"[86.0, 108.0]",[21.5 27. ],186.80719999999997,185.96590519480517
"[86.0, 109.0]",[21.5  27.25],167.3962,184.58598093749998
"[87.0, 110.0]",[21.75 27.5 ],182.80759999999998,184.35592073170733
"[87.0, 111.0]",[21.75 27.75],176.8082,184.15903873873873
"[87.0, 112.0]",[21.75 28.  ],171.8087,183.7293382352941
"[87.0, 113.0]",[21.75 28.25],185.8073,183.370032276657
"[87.0, 114.0]",[21.75 28.5 ],180.8078,183.08014289772726
"[87.0, 115.0]",[21.75 28.75],177.8081,182.7037270194986
"[87.0, 116.0]",[21.75 29.  ],179.80790000000002,182.28047814207645
"[87.0, 117.0]",[21.75 29.25],162.39669999999998,181.903709919571
"[87.0, 118.0]",[21.75 29.5 ],177.8081,181.64786534391536
"[87.0, 119.0]",[21.75 29.75],160.39690000000002,181.25950727272723
"[88.0, 120.0]",[22. 30.],181.80769999999998,181.22956010230175
"[88.0, 121.0]",[22.   30.25],173.80849999999998,181.10094949494945
"[88.0, 122.0]",[22.  30.5],172.8086,180.88188684863522
"[88.0, 123.0]",[22.   30.75],162.39669999999998,180.65710341463412
"[88.0, 124.0]",[22. 31.],172.8086,180.40389904076736
"[88.0, 125.0]",[22.   31.25],165.3964,180.29299502369665
"[88.0, 126.0]",[22.  31.5],182.80759999999998,179.9366818181818
"[89.0, 127.0]",[22.25 31.75],179.80790000000002,180.01622775229353
"[89.0, 128.0]",[22.25 32.  ],191.8067,179.8732405405405
"[89.0, 129.0]",[22.25 32.25],185.8073,179.73202128603103
"[89.0, 130.0]",[22.25 32.5 ],184.8074,179.52217205240171
"[89.0, 131.0]",[22.25 32.75],171.8087,179.29713763440856
"[89.0, 132.0]",[22.25 33.  ],175.80829999999997,179.1156661016949
"[89.0, 133.0]",[22.25 33.25],170.8088,178.98333549060538
"[89.0, 134.0]",[22.25 33.5 ],177.8081,178.58162192622947
"[90.0, 135.0]",[22.5  33.75],175.80829999999997,178.5392578629032
"[90.0, 136.0]",[22.5 34. ],175.80829999999997,178.50895557768922
"[90.0, 137.0]",[22.5  34.25],185.8073,178.50122938856015
"[90.0, 138.0]",[22.5 34.5],186.80719999999997,178.40069805447467
"[90.0, 139.0]",[22.5  34.75],179.80790000000002,178.31167159309018
"[90.0, 140.0]",[22.5 35. ],184.8074,178.19927518939392
"[90.0, 141.0]",[22.5  35.25],178.808,178.1926134579439
"[90.0, 142.0]",[22.5 35.5],195.8063,178.1252442804428
"[90.0, 143.0]",[22.5  35.75],180.8078,178.11245063985373
"[90.0, 144.0]",[22.5 36. ],182.80759999999998,178.0475536101083
"[91.0, 145.0]",[22.75 36.25],188.807,178.15747678571427
"[91.0, 146.0]",[22.75 36.5 ],194.8064,178.2234046017699
"[91.0, 147.0]",[22.75 36.75],196.8062,178.3390478947368
"[91.0, 148.0]",[22.75 37.  ],196.8062,178.4631137391304
"[91.0, 149.0]",[22.75 37.25],212.8046,178.57124879310345
"[91.0, 150.0]",[22.75 37.5 ],198.806,178.69252367066892
"[91.0, 151.0]",[22.75 37.75],203.8055,178.86097372881352
"[91.0, 152.0]",[22.75 38.  ],207.80509999999998,178.98587243697474
"[91.0, 153.0]",[22.75 38.25],202.8056,179.05369499999998
