,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 0,0,[33 89],[25 51],[0.56],3.3168867339931563,0,29.693458928571424,4,79,1662,16.628337,5.910123214285713
Spine: 1,0,[ 96 139],[ 96 190],[0.4000000000000001],9.304502542793918,0,23.872612500000002,3,54,954,9.549045000000003,0.0249975
Spine: 2,0,[108 137],[108 189],[0.5900000000000001],10.504502542793919,0,31.5970593220339,3,84,1864,18.642265000000002,0.0
Spine: 3,0,[120  94],[122  58],[0.7100000000000002],11.596317292661288,0,30.480099999999997,1,176,2164,21.640871,0.0
Spine: 4,0,[122 125],[119 151],[0.6700000000000002],12.362228633486843,0,50.46313582089552,8,123,3381,33.810301,0.08954328358208954
Spine: 5,0,[136  96],[139  61],[0.6600000000000001],13.124206163403285,0,31.197468181818177,5,128,2059,20.590329,0.015149999999999999
Spine: 6,0,[168 132],[164 159],[1.1400000000000001],17.964796899713033,0,43.921417543859654,5,140,5007,50.070416000000016,0.06139736842105263
Spine: 7,0,[193 102],[197  64],[0.6400000000000001],18.858898836818046,0,18.904359375,1,49,1209,12.098790000000001,0.0
Spine: 8,0,[193 109],[195  85],[0.7700000000000001],18.93620090507044,0,62.60070649350649,4,207,4820,48.20254400000001,0.12985714285714284
Spine: 9,0,[223 139],[219 165],[0.7300000000000001],22.345184309202683,0,24.6333301369863,2,97,1798,17.982331000000002,0.1232753424657534
Spine: 10,0,[234 139],[231 162],[0.8200000000000002],23.362269132834193,0,67.9870743902439,7,160,5574,55.749401000000006,0.3902048780487805
Spine: 11,0,[291 141],[295 165],[0.7900000000000001],28.76412227254738,0,29.159436708860763,1,127,2303,23.03595500000001,0.15188354430379747
Spine: 12,0,[307 113],[301  89],[0.8700000000000002],30.902412899098824,0,26.181289655172417,1,71,2277,22.777722000000008,0.13791724137931033
Spine: 13,0,[345 103],[337  64],[0.7700000000000001],35.03845851641956,0,18.65284805194805,2,127,1436,14.362693000000002,0.012985714285714284
Spine: 14,0,[358  86],[334  26],[1.3400000000000003],37.0176256994821,0,32.57883134328358,4,65,4365,43.655634000000006,0.0
Spine: 15,0,[376  87],[359  37],[1.2600000000000002],38.507254411725825,0,39.448435714285715,2,73,4970,49.70502900000001,0.0
Spine: 16,0,[378  76],[355  10],[0.4800000000000001],39.044841613954446,0,29.89284375,3,69,1434,14.348565000000004,0.02083125
Spine: 17,0,[378  76],[355  10],[0.6300000000000001],39.044841613954446,0,27.63215714285714,2,69,1740,17.408259,0.09522857142857143
Spine: 18,0,[378  76],[355  10],[0.5000000000000001],39.044841613954446,0,31.796819999999997,4,69,1589,15.898410000000002,0.059994
Spine: 19,0,[386  79],[375  16],[0.39000000000000007],39.22306783071306,0,7.7171769230769245,0,32,300,3.0096990000000012,39.69446153846153
Spine: 20,0,[446  65],[434  10],[0.8900000000000001],45.37158995593342,0,21.874216853932587,0,61,1946,19.468053000000005,0.0
Spine: 21,0,[446  65],[434  10],[0.9700000000000002],45.37158995593342,0,23.616194845360823,0,81,2290,22.907709000000004,0.0
Spine: 22,0,[446  65],[434  10],[0.8800000000000001],45.37158995593342,0,24.8270625,2,81,2184,21.847815000000004,0.0
Spine: 23,0,[448  52],[432  10],[0.5000000000000001],45.78258742419681,0,14.058593999999998,0,32,702,7.029297000000001,0.0
Spine: 24,0,[448  52],[432  10],[0.5500000000000002],45.78258742419681,0,13.16232,0,32,723,7.239276000000001,0.0
Spine: 25,0,[448  52],[432  10],[0.4200000000000001],45.78258742419681,0,16.26027857142857,2,32,682,6.829317000000001,0.0
Spine: 26,0,[456  71],[446  15],[0.7900000000000001],46.25934448738235,0,25.870830379746835,1,82,2043,20.437956000000003,0.0
Spine: 27,0,[482  66],[472  10],[0.4600000000000001],48.90616818299861,0,14.73765652173913,0,51,677,6.779322000000001,0.0
Spine: 28,0,[490  71],[482  26],[0.7000000000000002],49.61308382841165,0,37.52233142857143,4,112,2626,26.265632000000007,0.07142142857142857
