Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[109.0, 122.0]",[27.25 30.5 ],209.8049,nan
"[109.0, 122.0]",[27.25 30.5 ],209.8049,205.56722857142856
"[109.0, 123.0]",[27.25 30.75],207.80509999999998,206.11296153846155
"[109.0, 124.0]",[27.25 31.  ],224.8034,206.11296153846155
"[109.0, 124.0]",[27.25 31.  ],224.8034,204.12628787878788
"[109.0, 125.0]",[27.25 31.25],198.806,200.99981
"[109.0, 126.0]",[27.25 31.5 ],175.80829999999997,199.7247577777778
"[109.0, 127.0]",[27.25 31.75],201.80569999999997,196.79664799999998
"[109.0, 128.0]",[27.25 32.  ],173.80849999999998,195.20084181818186
"[109.0, 129.0]",[27.25 32.25],180.8078,194.20430333333334
"[109.0, 130.0]",[27.25 32.5 ],186.80719999999997,191.50736857142857
"[108.0, 131.0]",[27.   32.75],176.8082,187.5514289473684
"[108.0, 132.0]",[27. 33.],165.3964,186.61883827160491
"[108.0, 133.0]",[27.   33.25],196.8062,185.5801238095238
"[108.0, 134.0]",[27.  33.5],136.3993,183.63005164835164
"[108.0, 135.0]",[27.   33.75],156.3973,182.52233437499999
"[108.0, 136.0]",[27. 34.],162.39669999999998,182.2848683168317
"[108.0, 137.0]",[27.   34.25],184.8074,182.16413490566035
"[108.0, 138.0]",[27.  34.5],181.80769999999998,182.2127045045045
"[108.0, 139.0]",[27.   34.75],168.3961,182.26926637931035
"[108.0, 140.0]",[27. 35.],208.80499999999998,181.8136595041322
"[108.0, 141.0]",[27.   35.25],183.8075,181.91331031746031
"[108.0, 142.0]",[27.  35.5],179.80790000000002,182.44805801526718
"[108.0, 143.0]",[27.   35.75],205.80530000000002,182.7670330882353
"[108.0, 144.0]",[27. 36.],192.8066,183.12720921985814
"[108.0, 145.0]",[27.   36.25],205.80530000000002,183.72579178082188
"[108.0, 146.0]",[27.  36.5],200.80579999999998,184.0436119205298
"[108.0, 147.0]",[27.   36.75],208.80499999999998,184.9381240506329
"[107.0, 148.0]",[26.75 37.  ],178.808,183.4549670731707
"[107.0, 149.0]",[26.75 37.25],167.3962,183.59311834319524
"[107.0, 150.0]",[26.75 37.5 ],183.8075,183.80715517241376
"[107.0, 151.0]",[26.75 37.75],214.8044,184.34111731843575
"[107.0, 152.0]",[26.75 38.  ],215.80429999999998,184.84062554347827
"[107.0, 153.0]",[26.75 38.25],212.8046,184.68634031413617
"[107.0, 154.0]",[26.75 38.5 ],203.8055,184.6813994949495
"[107.0, 155.0]",[26.75 38.75],212.8046,184.64551658536587
"[107.0, 156.0]",[26.75 39.  ],209.8049,184.52238962264153
"[107.0, 157.0]",[26.75 39.25],198.806,184.52127762557078
"[107.0, 158.0]",[26.75 39.5 ],222.8036,184.77424867256636
"[107.0, 159.0]",[26.75 39.75],251.8007,184.82571673819743
"[107.0, 160.0]",[26.75 40.  ],226.80319999999998,184.90262083333334
"[107.0, 161.0]",[26.75 40.25],230.80280000000002,185.19376761133603
"[107.0, 162.0]",[26.75 40.5 ],214.8044,185.10507283464565
"[107.0, 163.0]",[26.75 40.75],221.8037,185.04029080459773
"[107.0, 164.0]",[26.75 41.  ],192.8066,184.96396902985077
"[107.0, 165.0]",[26.75 41.25],211.8047,185.0457461818182
"[107.0, 166.0]",[26.75 41.5 ],215.80429999999998,184.9943524822695
"[107.0, 167.0]",[26.75 41.75],207.80509999999998,184.90047024221454
"[107.0, 168.0]",[26.75 42.  ],208.80499999999998,184.60695101351348
"[107.0, 169.0]",[26.75 42.25],166.3963,184.3990191419142
"[107.0, 170.0]",[26.75 42.5 ],208.80499999999998,184.1539890322581
"[107.0, 171.0]",[26.75 42.75],193.80649999999997,183.8598495268139
"[107.0, 172.0]",[26.75 43.  ],184.8074,183.538300308642
"[107.0, 173.0]",[26.75 43.25],196.8062,183.28472658610272
"[107.0, 174.0]",[26.75 43.5 ],188.807,183.1054905882353
"[107.0, 175.0]",[26.75 43.75],197.8061,183.27525619596543
"[107.0, 176.0]",[26.75 44.  ],208.80499999999998,183.43996610169492
"[107.0, 177.0]",[26.75 44.25],205.80530000000002,183.75177146814406
"[107.0, 178.0]",[26.75 44.5 ],203.8055,183.91857581521737
"[107.0, 179.0]",[26.75 44.75],180.8078,184.36979040000003
"[107.0, 180.0]",[26.75 45.  ],217.8041,184.54395263157892
"[107.0, 181.0]",[26.75 45.25],175.80829999999997,184.9052713178294
"[107.0, 182.0]",[26.75 45.5 ],206.80519999999999,185.31973451776648
"[107.0, 183.0]",[26.75 45.75],194.8064,185.73256799007441
"[107.0, 184.0]",[26.75 46.  ],208.80499999999998,186.22647756097558
"[107.0, 185.0]",[26.75 46.25],209.8049,186.59350431654676
"[107.0, 186.0]",[26.75 46.5 ],224.8034,186.9554870283019
"[107.0, 187.0]",[26.75 46.75],203.8055,187.42170928074242
"[107.0, 188.0]",[26.75 47.  ],222.8036,187.763451369863
"[107.0, 189.0]",[26.75 47.25],216.8042,188.13039348314607
