Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[107.0, 192.0]",[10.7 19.2],227.80309999999997,191.65110811287477
"[107.0, 193.0]",[10.7 19.3],216.8042,191.7256038596491
"[107.0, 194.0]",[10.7 19.4],205.80530000000002,191.80455462478184
"[107.0, 195.0]",[10.7 19.5],212.8046,191.86011579861108
"[107.0, 196.0]",[10.7 19.6],209.8049,191.92200898100174
"[107.0, 197.0]",[10.7 19.7],196.8062,191.95405738831613
"[107.0, 198.0]",[10.7 19.8],196.8062,191.9423405128205
"[107.0, 199.0]",[10.7 19.9],216.8042,191.85932176870747
"[107.0, 200.0]",[10.7 20. ],193.80649999999997,191.7822214890017
"[107.0, 201.0]",[10.7 20.1],162.39669999999998,191.75709511784513
"[107.0, 202.0]",[10.7 20.2],209.8049,191.73557102177554
"[107.0, 203.0]",[10.7 20.3],194.8064,191.75742692307688
"[107.0, 204.0]",[10.7 20.4],204.8054,191.77920984974958
"[107.0, 205.0]",[10.7 20.5],204.8054,191.81682947019866
"[108.0, 206.0]",[10.8 20.6],229.8029,191.8663945454545
"[108.0, 207.0]",[10.8 20.7],221.8037,191.84649603960395
"[108.0, 208.0]",[10.8 20.8],179.80790000000002,191.8744342668863
"[108.0, 209.0]",[10.8 20.9],208.80499999999998,191.9464541871921
"[107.0, 210.0]",[10.7 21. ],211.8047,191.9689076923077
"[107.0, 211.0]",[10.7 21.1],216.8042,191.98661470588235
"[107.0, 212.0]",[10.7 21.2],202.8056,191.9634849918434
"[107.0, 213.0]",[10.7 21.3],177.8081,191.94857312703581
"[107.0, 214.0]",[10.7 21.4],182.80759999999998,191.90214715447155
"[107.0, 215.0]",[10.7 21.5],163.39659999999998,191.8808904220779
"[107.0, 216.0]",[10.7 21.6],178.808,191.8904936790924
"[107.0, 217.0]",[10.7 21.7],197.8061,191.8709425566343
"[107.0, 218.0]",[10.7 21.8],179.80790000000002,191.93545266558965
"[107.0, 219.0]",[10.7 21.9],231.8027,191.9562106451613
"[107.0, 220.0]",[10.7 22. ],204.8054,191.954827929374
"[107.0, 221.0]",[10.7 22.1],200.80579999999998,192.02054440894568
"[107.0, 222.0]",[10.7 22.2],225.8033,192.02054440894568
"[107.0, 222.0]",[10.7 22.2],225.8033,192.08311112877584
"[107.0, 224.0]",[10.7 22.4],198.806,192.16350473933647
"[107.0, 225.0]",[10.7 22.5],227.80309999999997,192.2137033018868
"[107.0, 226.0]",[10.7 22.6],198.806,192.23796271450857
"[106.0, 227.0]",[10.6 22.7],175.80829999999997,192.03613250773992
"[106.0, 228.0]",[10.6 22.8],173.80849999999998,191.95277981510014
"[106.0, 229.0]",[10.6 22.9],185.8073,192.00424969325152
"[106.0, 230.0]",[10.6 23. ],195.8063,191.9834995419847
"[106.0, 231.0]",[10.6 23.1],192.8066,192.0100463525836
"[106.0, 232.0]",[10.6 23.2],186.80719999999997,192.13770363086232
"[106.0, 233.0]",[10.6 23.3],231.8027,192.20096069277108
"[106.0, 234.0]",[10.6 23.4],232.80259999999998,192.224672113943
"[106.0, 235.0]",[10.6 23.5],208.80499999999998,192.30488194029846
"[106.0, 236.0]",[10.6 23.6],207.80509999999998,192.40814843982164
"[106.0, 237.0]",[10.6 23.7],219.80389999999997,192.41287499999999
"[106.0, 238.0]",[10.6 23.8],199.80589999999998,192.42934064801176
"[105.0, 239.0]",[10.5 23.9],198.806,192.48326286549707
"[105.0, 240.0]",[10.5 24. ],191.8067,192.5254276564774
"[105.0, 241.0]",[10.5 24.1],222.8036,192.61794536231884
"[105.0, 242.0]",[10.5 24.2],223.80349999999999,192.70244776334775
"[105.0, 243.0]",[10.5 24.3],205.80530000000002,192.7962781609195
"[105.0, 244.0]",[10.5 24.4],231.8027,192.89931645207437
"[105.0, 245.0]",[10.5 24.5],219.80389999999997,192.9348947142857
"[105.0, 246.0]",[10.5 24.6],217.8041,193.1580758865248
"[105.0, 247.0]",[10.5 24.7],211.8047,193.18023866855523
"[105.0, 248.0]",[10.5 24.8],208.80499999999998,193.28160930888575
"[105.0, 249.0]",[10.5 24.9],217.8041,193.36808216292133
"[105.0, 250.0]",[10.5 25. ],208.80499999999998,193.47200937062934
"[105.0, 251.0]",[10.5 25.1],216.8042,193.51797075208913
"[105.0, 252.0]",[10.5 25.2],207.80509999999998,193.6023807212205
"[105.0, 253.0]",[10.5 25.3],210.8048,193.7592882596685
"[105.0, 254.0]",[10.5 25.4],219.80389999999997,193.7592882596685
"[105.0, 254.0]",[10.5 25.4],219.80389999999997,193.92024587912087
"[104.0, 256.0]",[10.4 25.6],214.8044,193.98718299319728
"[104.0, 257.0]",[10.4 25.7],188.807,194.01354607046068
"[104.0, 258.0]",[10.4 25.8],192.8066,194.08152685560052
"[104.0, 259.0]",[10.4 25.9],214.8044,194.1355198924731
"[104.0, 260.0]",[10.4 26. ],218.804,194.1498418791946
"[104.0, 261.0]",[10.4 26.1],204.8054,194.1979251336898
"[104.0, 262.0]",[10.4 26.2],207.80509999999998,194.27092130492676
"[104.0, 263.0]",[10.4 26.3],202.8056,194.34201047745356
"[104.0, 264.0]",[10.4 26.4],220.8038,194.33988824306473
"[104.0, 265.0]",[10.4 26.5],214.8044,194.32199486842103
"[104.0, 266.0]",[10.4 26.6],195.8063,194.34617771952813
"[104.0, 267.0]",[10.4 26.7],216.8042,194.36886579634464
"[104.0, 268.0]",[10.4 26.8],197.8061,194.35757009102733
"[104.0, 269.0]",[10.4 26.9],206.80519999999999,194.3852183937824
"[104.0, 270.0]",[10.4 27. ],200.80579999999998,194.45264864516125
"[104.0, 271.0]",[10.4 27.1],206.80519999999999,194.4630092544987
"[104.0, 272.0]",[10.4 27.2],214.8044,194.49249449423814
"[104.0, 273.0]",[10.4 27.3],201.80569999999997,194.50517410714286
"[104.0, 274.0]",[10.4 27.4],194.8064,194.60669351969503
"[104.0, 275.0]",[10.4 27.5],210.8048,194.6530169620253
"[104.0, 276.0]",[10.4 27.6],216.8042,194.7431216897856
"[104.0, 277.0]",[10.4 27.7],210.8048,194.7672271356784
"[104.0, 278.0]",[10.4 27.8],196.8062,194.86623792240297
"[104.0, 279.0]",[10.4 27.9],210.8048,194.90591034912717
"[104.0, 280.0]",[10.4 28. ],199.80589999999998,194.9266554037267
"[104.0, 281.0]",[10.4 28.1],205.80530000000002,194.92868391089107
"[104.0, 282.0]",[10.4 28.2],189.80689999999998,194.96398631319354
"[104.0, 283.0]",[10.4 28.3],192.8066,194.98797309582307
"[104.0, 284.0]",[10.4 28.4],211.8047,195.02402239902082
"[104.0, 285.0]",[10.4 28.5],202.8056,195.0817569512195
"[104.0, 286.0]",[10.4 28.6],200.80579999999998,195.1609396111786
"[104.0, 287.0]",[10.4 28.7],207.80509999999998,195.1609396111786
