,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 0,0,[ 23 195],[ 10 231],[9.206783999999999],9.798945535321618,0,839.7207207207207,241,1864,93209,7731.127295999999,55.054054054054056
Spine: 1,0,[ 79 212],[ 68 228],[4.313088],26.109932448103592,0,672.3269230769231,211,1703,34961,2899.805184,60.55769230769231
Spine: 2,0,[ 96 211],[ 94 214],[3.8154239999999997],33.28829627621322,0,953.4782608695652,243,2604,43860,3637.9238399999995,1763.6521739130435
Spine: 3,0,[150 207],[157 180],[7.050239999999999],44.67075668429176,0,510.29411764705884,116,1527,43375,3597.6959999999995,55.705882352941174
Spine: 4,0,[193 246],[188 265],[7.713791999999999],59.61234771776163,0,847.2795698924731,235,2228,78797,6535.738367999999,62.795698924731184
Spine: 5,0,[201 236],[201 232],[3.4836479999999996],61.98651365993013,0,799.2380952380952,237,2235,33568,2784.2641919999996,232.78571428571428
Spine: 6,0,[223 230],[226 207],[11.778047999999998],67.2353443602894,0,1230.6971830985915,316,3034,174759,14495.210495999998,266.07042253521126
Spine: 7,0,[239 238],[247 221],[9.787391999999999],71.48035493900792,0,888.0593220338983,289,2051,104791,8691.784704,73.53389830508475
Spine: 8,0,[249 272],[238 303],[5.1425279999999995],77.76481366712841,0,464.258064516129,201,1495,28784,2387.460096,67.35483870967742
Spine: 9,0,[254 261],[251 270],[7.050239999999999],78.12910805357981,0,1034.9411764705883,413,2619,87970,7296.583679999999,383.2352941176471
Spine: 10,0,[273 266],[271 278],[6.303743999999999],83.44153503870271,0,788.2368421052631,235,1856,59906,4968.843263999999,1202.8552631578948
Spine: 11,0,[277 278],[272 313],[9.372672],85.05887151946678,0,1540.7345132743362,428,4095,174103,14440.799231999998,59.47787610619469
Spine: 12,0,[295 246],[296 214],[8.377343999999999],89.35915674677996,0,367.66336633663366,116,988,37134,3080.0424959999996,55.28712871287129
Spine: 13,0,[302 282],[291 318],[6.8014079999999995],93.224662656942,0,297.5365853658537,84,832,24398,2023.6677119999997,70.47560975609755
Spine: 14,0,[310 272],[305 286],[8.875008],94.64881698396202,0,1188.9065420560748,324,2477,127213,10551.555072,127.66355140186916
Spine: 15,0,[325 247],[333 207],[8.2944],97.1751190602134,0,1406.37,466,3513,140637,11664.995327999999,81.99
Spine: 16,0,[326 281],[319 305],[6.967295999999999],99.67805055586079,0,565.9166666666666,147,1653,47537,3942.9089279999994,84.5952380952381
Spine: 17,0,[354 286],[347 304],[8.875008],108.07593120078157,0,1680.392523364486,373,3593,179802,14913.497087999998,204.4392523364486
Spine: 18,0,[381 278],[382 268],[7.796735999999999],114.91672632406224,0,1316.6063829787233,375,2574,123761,10265.232383999999,145.13829787234042
Spine: 19,0,[383 289],[379 298],[7.796735999999999],116.39070516897505,0,1406.6063829787233,269,2939,132221,10966.938623999999,125.51063829787235
Spine: 20,0,[395 278],[407 261],[8.2944],117.66606825771495,0,950.41,286,2726,95041,7883.080703999999,61.76
Spine: 21,0,[398 304],[387 317],[5.889023999999999],122.92942828531778,0,1177.5915492957747,287,2922,83609,6934.864895999999,196.8450704225352
Spine: 22,0,[402 310],[388 327],[10.036223999999999],124.9084621959702,0,1505.2892561983472,564,3567,182140,15107.420159999998,68.47107438016529
Spine: 23,0,[418 318],[412 337],[5.80608],128.9071512275744,0,1029.6571428571428,258,3072,72076,5978.271744,59.72857142857143
Spine: 24,0,[443 307],[451 291],[7.299071999999999],134.55024478296892,0,594.625,170,1441,52327,4340.210687999999,66.35227272727273
Spine: 25,0,[477 322],[490 301],[7.962623999999999],144.8730831485172,0,1349.7083333333333,266,3112,129572,10747.219968,57.604166666666664
Spine: 26,0,[489 335],[499 321],[7.299071999999999],149.64407609678747,0,974.6022727272727,265,2450,85765,7113.692159999999,71.8409090909091
