Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[145.0, 7.0]",[36.25  1.75],26.9973,36.48667777777777
"[144.0, 7.0]",[36.    1.75],13.9986,29.94808333333333
"[144.0, 8.0]",[36.  2.],26.9973,33.673249999999996
"[144.0, 9.0]",[36.    2.25],48.9951,46.977889999999995
"[143.0, 9.0]",[35.75  2.25],30.996899999999997,45.93678695652174
"[143.0, 10.0]",[35.75  2.5 ],75.9924,50.494056
"[142.0, 11.0]",[35.5   2.75],103.40259999999999,60.031643333333335
"[142.0, 12.0]",[35.5  3. ],140.3989,73.32651282051283
"[141.0, 13.0]",[35.25  3.25],115.40140000000001,75.31446511627907
"[141.0, 14.0]",[35.25  3.5 ],128.40009999999998,79.66906666666667
"[140.0, 15.0]",[35.    3.75],95.4034,83.6124842105263
"[140.0, 16.0]",[35.  4.],132.3997,88.11604285714286
"[139.0, 17.0]",[34.75  4.25],112.4017,86.76424714285713
"[139.0, 18.0]",[34.75  4.5 ],108.4021,90.36752467532467
"[138.0, 19.0]",[34.5   4.75],105.4024,89.14555662650604
"[138.0, 20.0]",[34.5  5. ],109.402,92.08758777777778
"[137.0, 21.0]",[34.25  5.25],100.40289999999999,92.51966875
"[137.0, 22.0]",[34.25  5.5 ],124.4005,94.92902135922331
"[136.0, 23.0]",[34.    5.75],110.4019,95.45967064220184
"[136.0, 24.0]",[34.  6.],119.40100000000001,96.8440672413793
"[135.0, 25.0]",[33.75  6.25],101.4028,97.0710175
"[135.0, 26.0]",[33.75  6.5 ],116.40129999999999,97.21548629032257
"[135.0, 27.0]",[33.75  6.75],111.4018,98.75124736842103
"[134.0, 28.0]",[33.5  7. ],98.4031,98.04597810218978
"[134.0, 29.0]",[33.5   7.25],111.4018,98.97704583333332
"[133.0, 30.0]",[33.25  7.5 ],95.4034,97.26715866666666
"[133.0, 31.0]",[33.25  7.75],89.404,97.60696274509803
"[133.0, 32.0]",[33.25  8.  ],115.40140000000001,98.52111257861634
"[132.0, 33.0]",[33.    8.25],112.4017,98.03033072289156
"[132.0, 34.0]",[33.   8.5],120.4009,98.83902176470588
"[131.0, 35.0]",[32.75  8.75],122.4007,99.01641502890175
"[131.0, 36.0]",[32.75  9.  ],126.40029999999999,99.80462375690608
"[131.0, 37.0]",[32.75  9.25],145.3984,100.48235783783784
"[130.0, 38.0]",[32.5  9.5],130.3999,100.74811666666666
"[130.0, 39.0]",[32.5   9.75],126.40029999999999,101.22061530612245
"[129.0, 40.0]",[32.25 10.  ],133.3996,101.62030703517588
"[129.0, 41.0]",[32.25 10.25],135.39939999999999,101.77613574879227
"[129.0, 42.0]",[32.25 10.5 ],122.4007,101.77853601895734
"[128.0, 43.0]",[32.   10.75],122.4007,101.90676467889908
"[128.0, 44.0]",[32. 11.],120.4009,101.89582432432434
"[127.0, 45.0]",[31.75 11.25],113.40159999999999,101.81601834061135
"[127.0, 46.0]",[31.75 11.5 ],110.4019,101.534455982906
"[127.0, 47.0]",[31.75 11.75],105.4024,101.49689831932773
"[126.0, 48.0]",[31.5 12. ],109.402,101.23611795918367
"[126.0, 49.0]",[31.5  12.25],123.4006,101.45967103174604
"[125.0, 50.0]",[31.25 12.5 ],129.4,101.26364379844962
"[125.0, 51.0]",[31.25 12.75],132.3997,101.67516398467434
"[125.0, 52.0]",[31.25 13.  ],146.3983,102.10384393939395
"[124.0, 53.0]",[31.   13.25],135.39939999999999,102.14816333333334
"[124.0, 54.0]",[31.  13.5],133.3996,102.53553736263737
"[123.0, 55.0]",[30.75 13.75],136.3993,102.60856594982079
"[123.0, 56.0]",[30.75 14.  ],125.4004,102.91124894366197
"[123.0, 57.0]",[30.75 14.25],135.39939999999999,103.19161881533101
"[122.0, 58.0]",[30.5 14.5],151.3978,103.66547269624574
"[122.0, 59.0]",[30.5  14.75],153.3976,104.1661364864865
"[122.0, 60.0]",[30.5 15. ],155.39739999999998,104.44607224080269
"[122.0, 61.0]",[30.5  15.25],141.3988,104.57476556291392
"[121.0, 62.0]",[30.25 15.5 ],125.4004,104.66641302931596
"[121.0, 63.0]",[30.25 15.75],116.40129999999999,104.65418258064517
"[121.0, 64.0]",[30.25 16.  ],102.4027,104.64218658146966
"[120.0, 65.0]",[30.   16.25],118.4011,104.19053887147336
"[120.0, 66.0]",[30.  16.5],122.4007,103.95363055555556
"[120.0, 67.0]",[30.   16.75],113.40159999999999,103.91367675840978
"[120.0, 68.0]",[30. 17.],103.40259999999999,103.9605406060606
"[119.0, 69.0]",[29.75 17.25],100.40289999999999,103.7576625
"[119.0, 70.0]",[29.75 17.5 ],108.4021,103.77177126099707
"[119.0, 71.0]",[29.75 17.75],113.40159999999999,103.80859132947975
"[119.0, 72.0]",[29.75 18.  ],126.40029999999999,103.90418547008547
"[119.0, 73.0]",[29.75 18.25],124.4005,104.64157083333333
"[118.0, 74.0]",[29.5 18.5],109.402,103.92169945355191
"[118.0, 75.0]",[29.5  18.75],96.4033,103.8531843665768
"[118.0, 76.0]",[29.5 19. ],99.403,104.0056529255319
"[118.0, 77.0]",[29.5  19.25],124.4005,104.6558007853403
"[117.0, 78.0]",[29.25 19.5 ],112.4017,104.15434407216495
"[117.0, 79.0]",[29.25 19.75],123.4006,104.43349130434783
"[117.0, 80.0]",[29.25 20.  ],143.3986,105.27265829145728
"[117.0, 81.0]",[29.25 20.25],167.3962,105.9908858560794
