Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[90.0, 283.0]",[ 9.  28.3],123.4006,117.73450000000001
"[90.0, 284.0]",[ 9.  28.4],119.40100000000001,113.4016
"[90.0, 285.0]",[ 9.  28.5],100.40289999999999,113.4016
"[90.0, 286.0]",[ 9.  28.6],113.40159999999999,114.23485
"[90.0, 287.0]",[ 9.  28.7],118.4011,115.4014
"[90.0, 288.0]",[ 9.  28.8],122.4007,114.15152499999999
"[90.0, 289.0]",[ 9.  28.9],105.4024,114.17929999999998
"[90.0, 290.0]",[ 9. 29.],114.4015,115.90135000000001
"[90.0, 291.0]",[ 9.  29.1],131.3998,117.49209999999998
"[90.0, 292.0]",[ 9.  29.2],133.3996,119.81762499999998
"[90.0, 293.0]",[ 9.  29.3],145.3984,122.3237846153846
"[90.0, 294.0]",[ 9.  29.4],152.3977,123.75770714285714
"[90.0, 295.0]",[ 9.  29.5],142.3987,126.20031999999999
"[90.0, 296.0]",[ 9.  29.6],160.39690000000002,126.71276875000001
"[90.0, 297.0]",[ 9.  29.7],134.3995,127.28256470588236
"[90.0, 298.0]",[ 9.  29.8],136.3993,126.78915
"[90.0, 299.0]",[ 9.  29.9],118.4011,125.55827894736842
"[90.0, 300.0]",[ 9. 30.],103.40259999999999,124.85045500000001
"[90.0, 301.0]",[ 9.  30.1],111.4018,123.0673
"[90.0, 302.0]",[ 9.  30.2],87.40419999999999,121.35535
"[90.0, 303.0]",[ 9.  30.3],85.4044,120.09658260869564
"[90.0, 304.0]",[ 9.  30.4],92.4037,118.50888333333334
"[90.0, 305.0]",[ 9.  30.5],81.9918,116.928212
"[90.0, 306.0]",[ 9.  30.6],78.9921,115.67729999999999
"[90.0, 307.0]",[ 9.  30.7],84.4045,114.39265555555555
"[90.0, 308.0]",[ 9.  30.8],80.99189999999999,113.46449285714286
"[90.0, 309.0]",[ 9.  30.9],88.4041,113.39336551724138
"[90.0, 310.0]",[ 9. 31.],111.4018,113.06034
