,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 0,0,[  5 243],[ 10 265],[0.5575680000000001],0.198,0,16.9947265625,0,43,2175,9.4757157,1.975346875
Spine: 1,0,[ 98 215],[ 91 187],[1.00188],6.668530820820438,0,16.788991304347824,2,45,3861,16.820554608000002,1.322662608695652
Spine: 2,0,[132 238],[148 268],[0.548856],7.714194065959032,0,46.816814285714294,13,131,5898,25.695689421600008,1.1653484126984126
Spine: 3,0,[149 198],[145 178],[0.5270760000000001],10.198243622650802,0,39.055861983471075,4,88,4725,20.5854075108,1.483406611570248
Spine: 4,0,[168 196],[168 178],[0.644688],10.927142598841685,0,21.323374324324327,4,62,3155,13.746923546400003,1.9630560810810809
Spine: 5,0,[176 215],[178 235],[0.5793480000000001],11.387504871610982,0,20.878637593984962,2,53,2776,12.095996932800002,1.7965187969924812
Spine: 6,0,[203 183],[198 143],[0.592416],13.406499032189194,0,40.59712573529412,8,91,5521,24.0503868396,0.9656080882352941
Spine: 7,0,[250 209],[248 220],[0.570636],16.415825317123012,0,78.62558549618319,13,161,10299,44.8665896052,5.164412213740459
Spine: 8,0,[297 221],[292 236],[0.6011280000000001],19.68625106470104,0,22.600764492753623,2,81,3118,13.585952358,2.253120289855073
Spine: 9,0,[320 231],[318 256],[0.627264],21.163163547544343,0,73.70351180555556,17,155,10613,46.23155962920001,1.91604375
Spine: 10,0,[324 208],[325 187],[0.605484],21.309960646409724,0,25.058510791366906,4,67,3483,15.172527348000001,1.3231618705035972
Spine: 11,0,[338 233],[336 260],[0.8886240000000001],22.324984454498132,0,42.951142156862744,5,88,8762,38.167415748,1.2395147058823528
Spine: 12,0,[349 204],[349 172],[0.679536],23.807795353280653,0,53.611844230769236,7,120,8363,36.4311781812,1.0172615384615382
Spine: 13,0,[373 207],[376 178],[0.701316],24.488276949634137,0,32.671519254658385,5,84,5260,22.913059197600003,1.4431173913043478
Spine: 14,0,[421 251],[413 287],[0.46609200000000006],28.12192110148388,0,15.646911214953272,2,53,1674,7.2929001420000015,0.7025457943925233
Spine: 15,0,[442 243],[440 260],[0.736164],29.293955522076747,0,50.638500591715975,9,97,8557,37.27824114960001,2.428470414201183
Spine: 16,0,[452 243],[452 259],[0.531432],30.185583598040964,0,23.14431803278688,4,60,2823,12.2996312208,2.433018032786885
Spine: 17,0,[464 224],[464 202],[0.6577560000000001],30.713583598040973,0,44.26771456953643,11,95,6684,29.117354864400006,1.894813907284768
