,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 0,0,[ 13 156],[ 22 185],[0.8700000000000002],0.22135943621178616,0,42.69013218390804,14,85,3714,37.140415000000004,11.944079310344828
Spine: 1,0,[ 17 127],[ 11 104],[0.8800000000000001],1.4328230946535747,0,43.29853068181818,6,104,3810,38.102707,0.5113125
Spine: 2,0,[ 31 148],[ 37 172],[0.7700000000000001],2.2816977822807405,0,41.43289220779221,6,112,3190,31.903327000000004,12.115671428571428
Spine: 3,0,[ 33 114],[24 73],[0.6100000000000001],3.219887351195945,0,35.5702131147541,3,68,2169,21.697830000000003,0.03278360655737705
Spine: 4,0,[ 64 113],[57 82],[0.5800000000000001],6.264022465473913,0,35.56540862068965,6,78,2062,20.627937000000003,0.01723965517241379
Spine: 5,0,[ 83 138],[ 91 163],[0.6400000000000001],7.474139715275554,0,16.904559374999998,2,71,1081,10.818918,0.2655984375
Spine: 6,0,[100 140],[116 179],[0.5000000000000001],8.849134261003158,0,31.976802,3,77,1598,15.988401000000001,0.0
Spine: 7,0,[ 94 107],[84 86],[0.8800000000000001],9.628301100532147,0,64.42905113636364,7,118,5669,56.69756500000002,0.4090499999999999
Spine: 8,0,[123 125],[126 155],[0.5500000000000002],12.05248735042988,0,14.707620000000002,1,39,808,8.089191000000003,0.19998
Spine: 9,0,[125 131],[129 173],[0.44000000000000006],12.19179255705928,0,24.95205,2,61,1097,10.978902000000003,0.068175
Spine: 10,0,[131 134],[137 183],[0.45000000000000007],12.721615369427395,0,31.996800000000004,4,73,1439,14.398560000000005,0.022219999999999997
Spine: 11,0,[136 135],[142 188],[0.4600000000000001],13.180543887407467,0,32.866278260869564,4,83,1511,15.118488000000003,0.0
Spine: 12,0,[139 126],[143 162],[0.5500000000000002],13.589858511551853,0,26.5428,3,67,1459,14.598540000000003,0.018179999999999998
Spine: 13,0,[150 100],[147  83],[0.5300000000000001],15.39928543390683,0,38.453490566037736,9,96,2038,20.380350000000004,1.5658811320754715
