Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[107.0, 5.0]",[5.35 0.25],199.80589999999998,nan
"[107.0, 5.0]",[5.35 0.25],199.80589999999998,198.4727
"[107.0, 6.0]",[5.35 0.3 ],204.8054,194.20646
"[108.0, 7.0]",[5.4  0.35],195.8063,194.23502857142856
"[108.0, 8.0]",[5.4 0.4],197.8061,194.30644999999998
"[108.0, 9.0]",[5.4  0.45],194.8064,195.6952
"[108.0, 10.0]",[5.4 0.5],206.80519999999999,195.60632
"[108.0, 11.0]",[5.4  0.55],194.8064,196.62439999999998
"[108.0, 12.0]",[5.4 0.6],206.80519999999999,198.056075
"[108.0, 13.0]",[5.4  0.65],213.8045,199.49823846153848
"[108.0, 14.0]",[5.4 0.7],216.8042,200.8772214285714
"[108.0, 15.0]",[5.4  0.75],218.804,204.00548
"[108.0, 16.0]",[5.4 0.8],247.8011,206.11776875
"[108.0, 17.0]",[5.4  0.85],237.8021,206.11776875
"[108.0, 17.0]",[5.4  0.85],237.8021,206.8052
"[108.0, 19.0]",[5.4  0.95],228.803,208.69974736842104
"[108.0, 20.0]",[5.4 1. ],220.8038,209.66205714285712
"[109.0, 21.0]",[5.45 1.05],231.8027,211.06564347826085
"[108.0, 22.0]",[5.4 1.1],214.8044,210.964784
"[108.0, 23.0]",[5.4  1.15],215.80429999999998,210.34330769230766
"[108.0, 24.0]",[5.4 1.2],194.8064,209.916
"[108.0, 25.0]",[5.4  1.25],198.806,209.12639642857144
"[108.0, 26.0]",[5.4 1.3],187.8071,208.5636448275862
"[108.0, 27.0]",[5.4  1.35],192.8066,208.43837
"[108.0, 28.0]",[5.4 1.4],204.8054,208.2244129032258
"[108.0, 29.0]",[5.4  1.45],201.80569999999997,207.773853125
"[108.0, 30.0]",[5.4 1.5],193.80649999999997,207.44150000000002
"[108.0, 31.0]",[5.4  1.55],196.8062,207.18751470588234
"[108.0, 32.0]",[5.4 1.6],198.806,206.40524
"[108.0, 33.0]",[5.4  1.65],179.80790000000002,206.1386
"[108.0, 34.0]",[5.4 1.7],196.8062,205.6972027027027
"[108.0, 35.0]",[5.4  1.75],189.80689999999998,205.6972027027027
"[108.0, 35.0]",[5.4  1.75],189.80689999999998,205.38428947368422
"[108.0, 37.0]",[5.4  1.85],179.80790000000002,204.055475
"[108.0, 38.0]",[5.4 1.9],177.8081,203.09128571428573
"[107.0, 39.0]",[5.35 1.95],187.8071,202.192025
"[107.0, 40.0]",[5.35 2.  ],178.808,201.82792
"[107.0, 41.0]",[5.35 2.05],185.8073,201.17532826086955
"[107.0, 42.0]",[5.35 2.1 ],171.8087,201.17532826086955
"[107.0, 42.0]",[5.35 2.1 ],171.8087,200.99727021276595
"[107.0, 44.0]",[5.35 2.2 ],179.80790000000002,200.99727021276595
"[107.0, 44.0]",[5.35 2.2 ],179.80790000000002,200.4180836734694
"[107.0, 46.0]",[5.35 2.3 ],184.8074,199.35569615384614
"[106.0, 47.0]",[5.3  2.35],195.8063,199.0761037037037
"[106.0, 48.0]",[5.3 2.4],187.8071,198.9075727272727
"[106.0, 49.0]",[5.3  2.45],189.80689999999998,198.81648214285715
"[106.0, 50.0]",[5.3 2.5],193.80649999999997,199.02680350877193
"[106.0, 51.0]",[5.3  2.55],210.8048,198.72992241379308
"[106.0, 52.0]",[5.3 2.6],181.80769999999998,198.765106779661
"[106.0, 53.0]",[5.3  2.65],200.80579999999998,198.96576833333333
"[106.0, 54.0]",[5.3 2.7],210.8048,199.0287163934426
"[106.0, 55.0]",[5.3  2.75],202.8056,198.86384999999999
"[106.0, 56.0]",[5.3 2.8],188.807,198.41853174603176
"[106.0, 57.0]",[5.3  2.85],170.8088,198.002753125
"[106.0, 58.0]",[5.3 2.9],171.8087,197.7228323076923
"[106.0, 59.0]",[5.3  2.95],179.80790000000002,197.51199393939396
"[106.0, 60.0]",[5.3 3. ],183.8075,197.32237313432833
"[106.0, 61.0]",[5.3  3.05],184.8074,197.3736
"[106.0, 62.0]",[5.3 3.1],200.80579999999998,197.4088507246377
"[106.0, 63.0]",[5.3  3.15],199.80589999999998,197.32145915492958
"[107.0, 64.0]",[5.35 3.2 ],193.80649999999997,197.52649863013698
"[107.0, 65.0]",[5.35 3.25],213.8045,197.63837432432436
"[107.0, 66.0]",[5.35 3.3 ],205.80530000000002,197.5739506666667
"[107.0, 67.0]",[5.35 3.35],192.8066,197.72172763157894
"[107.0, 68.0]",[5.35 3.4 ],208.80499999999998,198.00850909090912
"[107.0, 69.0]",[5.35 3.45],219.80389999999997,198.2622987179487
"[107.0, 70.0]",[5.35 3.5 ],217.8041,199.15080374999997
"[108.0, 71.0]",[5.4  3.55],231.8027,199.15080374999997
"[108.0, 71.0]",[5.4  3.55],231.8027,199.56918048780489
"[108.0, 73.0]",[5.4  3.65],223.80349999999999,200.27712738095238
"[108.0, 74.0]",[5.4 3.7],234.8024,200.56567176470588
"[108.0, 75.0]",[5.4  3.75],224.8034,201.04516046511628
"[108.0, 76.0]",[5.4 3.8],241.80169999999998,201.76692045454544
"[109.0, 77.0]",[5.45 3.85],227.80309999999997,202.5343722222222
"[109.0, 78.0]",[5.45 3.9 ],233.80249999999998,202.75711098901098
"[109.0, 79.0]",[5.45 3.95],222.8036,203.05108695652171
"[109.0, 80.0]",[5.45 4.  ],229.8029,203.2742311827957
"[109.0, 81.0]",[5.45 4.05],223.80349999999999,203.9906084210526
"[110.0, 82.0]",[5.5 4.1],241.80169999999998,204.27542268041236
"[110.0, 83.0]",[5.5  4.15],206.80519999999999,204.51550102040815
"[110.0, 84.0]",[5.5 4.2],227.80309999999997,204.57902929292925
"[110.0, 85.0]",[5.5  4.25],210.8048,204.57902929292925
"[110.0, 85.0]",[5.5  4.25],210.8048,204.68128299999998
"[110.0, 87.0]",[5.5  4.35],218.804,205.01701666666665
"[110.0, 88.0]",[5.5 4.4],224.8034,205.0149621359223
"[110.0, 89.0]",[5.5  4.45],204.8054,205.0149621359223
"[110.0, 89.0]",[5.5  4.45],204.8054,205.15716346153843
"[110.0, 91.0]",[5.5  4.55],211.8047,205.28258867924526
"[110.0, 92.0]",[5.5 4.6],211.8047,205.53044018691588
"[110.0, 93.0]",[5.5  4.65],231.8027,205.52372685185185
"[110.0, 94.0]",[5.5 4.7],204.8054,205.48961651376143
"[110.0, 95.0]",[5.5  4.75],201.80569999999997,205.55611636363633
"[110.0, 96.0]",[5.5 4.8],212.8046,205.45343392857143
"[111.0, 97.0]",[5.55 4.85],207.80509999999998,205.81922017543857
"[111.0, 98.0]",[5.55 4.9 ],229.8029,205.83648869565215
"[111.0, 99.0]",[5.55 4.95],207.80509999999998,205.75864137931032
"[111.0, 100.0]",[5.55 5.  ],196.8062,205.83595555555553
"[111.0, 101.0]",[5.55 5.05],214.8044,205.68316864406776
"[111.0, 102.0]",[5.55 5.1 ],187.8071,205.5245470588235
"[111.0, 103.0]",[5.55 5.15],186.80719999999997,205.41023166666665
"[111.0, 104.0]",[5.55 5.2 ],191.8067,205.38870578512393
"[111.0, 105.0]",[5.55 5.25],202.8056,205.31835737704915
"[111.0, 106.0]",[5.55 5.3 ],196.8062,205.28166991869918
"[111.0, 107.0]",[5.55 5.35],200.80579999999998,205.06817258064515
"[111.0, 108.0]",[5.55 5.4 ],178.808,204.98607839999997
"[111.0, 109.0]",[5.55 5.45],194.8064,204.88941587301585
"[111.0, 110.0]",[5.55 5.5 ],192.8066,204.77852913385823
"[111.0, 111.0]",[5.55 5.55],190.8068,204.80998593749996
"[111.0, 112.0]",[5.55 5.6 ],208.80499999999998,204.78669689922478
"[111.0, 113.0]",[5.55 5.65],201.80569999999997,204.7176169230769
"[111.0, 114.0]",[5.55 5.7 ],195.8063,204.55036488549615
"[111.0, 115.0]",[5.55 5.75],182.80759999999998,204.49169696969693
"[111.0, 116.0]",[5.55 5.8 ],196.8062,204.3737669172932
"[111.0, 117.0]",[5.55 5.85],188.807,204.2128253731343
