Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[85.0, 433.0]",[ 21.25 108.25],59.994,nan
"[85.0, 433.0]",[ 21.25 108.25],59.994,51.5403
"[85.0, 432.0]",[ 21.25 108.  ],47.995200000000004,51.92337857142858
"[85.0, 431.0]",[ 21.25 107.75],45.9954,51.92337857142858
"[85.0, 431.0]",[ 21.25 107.75],45.9954,51.17135294117647
"[85.0, 430.0]",[ 21.25 107.5 ],47.995200000000004,50.594939999999994
"[85.0, 429.0]",[ 21.25 107.25],45.9954,50.73405652173913
"[85.0, 428.0]",[ 21.25 107.  ],51.9948,50.37957692307692
"[85.0, 427.0]",[ 21.25 106.75],46.99529999999999,50.477710344827585
"[85.0, 426.0]",[ 21.25 106.5 ],48.9951,49.83876562500001
"[85.0, 425.0]",[ 21.25 106.25],42.9957,49.85215714285714
"[85.0, 424.0]",[ 21.25 106.  ],53.9946,49.91606052631579
"[85.0, 423.0]",[ 21.25 105.75],53.9946,49.89744878048781
"[85.0, 422.0]",[ 21.25 105.5 ],39.996,49.745025000000005
"[85.0, 421.0]",[ 21.25 105.25],44.9955,49.50568723404256
"[85.0, 420.0]",[ 21.25 105.  ],49.995000000000005,49.19508
"[85.0, 419.0]",[ 21.25 104.75],39.996,49.202626415094336
"[85.0, 418.0]",[ 21.25 104.5 ],46.99529999999999,49.13794285714285
"[85.0, 417.0]",[ 21.25 104.25],50.9949,48.8086779661017
"[85.0, 416.0]",[ 21.25 104.  ],37.9962,48.70480645161291
"[85.0, 415.0]",[ 21.25 103.75],50.9949,48.77973692307692
"[85.0, 414.0]",[ 21.25 103.5 ],44.9955,48.70101176470588
"[85.0, 413.0]",[ 21.25 103.25],53.9946,48.50219154929577
"[85.0, 412.0]",[ 21.25 103.  ],49.995000000000005,48.50219154929577
"[85.0, 412.0]",[ 21.25 103.  ],49.995000000000005,48.630271621621624
"[85.0, 411.0]",[ 21.25 102.75],48.9951,48.748371428571424
"[85.0, 410.0]",[ 21.25 102.5 ],48.9951,48.56831341463415
"[85.0, 409.0]",[ 21.25 102.25],45.9954,48.55836206896552
"[85.0, 408.0]",[ 21.25 102.  ],59.994,48.23430652173913
"[85.0, 407.0]",[ 21.25 101.75],47.995200000000004,48.20570526315789
"[85.0, 406.0]",[ 21.25 101.5 ],53.9946,48.178855102040814
"[84.0, 405.0]",[ 21.   101.25],38.9961,47.67484368932038
"[84.0, 404.0]",[ 21. 101.],49.995000000000005,47.54241509433962
"[84.0, 403.0]",[ 21.   100.75],46.99529999999999,47.261328440366974
"[84.0, 402.0]",[ 21.  100.5],39.996,47.07564910714286
"[84.0, 401.0]",[ 21.   100.25],44.9955,46.83879391304347
"[84.0, 400.0]",[ 21. 100.],31.996799999999997,46.5377186440678
"[84.0, 399.0]",[21.   99.75],35.9964,46.400318181818186
"[84.0, 398.0]",[21.  99.5],43.995599999999996,45.87636428571428
"[84.0, 397.0]",[21.   99.25],34.9965,45.6465976744186
"[84.0, 396.0]",[21. 99.],39.996,45.46560223880597
"[84.0, 395.0]",[21.   98.75],50.9949,45.27284452554744
"[84.0, 394.0]",[21.  98.5],33.9966,45.052637142857144
"[84.0, 393.0]",[21.   98.25],34.9965,44.85565384615384
"[84.0, 392.0]",[21. 98.],34.9965,44.68731164383561
"[84.0, 391.0]",[21.   97.75],36.996300000000005,44.646541610738254
"[84.0, 390.0]",[21.  97.5],47.995200000000004,44.54159802631579
"[84.0, 389.0]",[21.   97.25],36.996300000000005,44.43426580645161
"[84.0, 388.0]",[21. 97.],38.9961,44.28671012658228
"[84.0, 387.0]",[21.   96.75],38.9961,44.19433788819875
"[84.0, 386.0]",[21.  96.5],42.9957,44.1967993902439
"[84.0, 385.0]",[21.   96.25],42.9957,44.163247904191614
"[84.0, 384.0]",[21. 96.],47.995200000000004,44.29557
"[84.0, 383.0]",[21.   95.75],57.9942,44.284588439306354
"[84.0, 382.0]",[21.  95.5],38.9961,44.29670625
"[84.0, 381.0]",[21.   95.25],44.9955,44.38103631284916
"[84.0, 380.0]",[21. 95.],48.9951,44.41863461538461
"[84.0, 379.0]",[21.   94.75],52.9947,44.43879891891891
"[84.0, 378.0]",[21.  94.5],45.9954,44.54341755319148
"[84.0, 377.0]",[21.   94.25],43.995599999999996,44.70233560209423
"[84.0, 376.0]",[21. 94.],53.9946,44.799643298969066
"[84.0, 375.0]",[21.   93.75],51.9948,45.0107269035533
"[84.0, 374.0]",[21.  93.5],59.994,45.3104685
"[84.0, 373.0]",[21.   93.25],77.9922,45.57672266009852
"[84.0, 372.0]",[21. 93.],56.994299999999996,45.752705825242714
"[84.0, 371.0]",[21.   92.75],61.99379999999999,45.909284210526316
"[84.0, 370.0]",[21.  92.5],54.9945,45.962384433962264
"[84.0, 369.0]",[21.   92.25],52.9947,45.95819441860464
