,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 17,0,[216  97],[216  85],[0.6800000000000002],17.26711442481946,0,41.33856470588235,4,132,2811,28.110224000000002,17.89526911764706
Spine: 18,0,[226 112],[226 130],[0.6700000000000002],18.26711442481946,0,32.11359253731344,1,106,2151,21.516107000000005,0.14923880597014924
Spine: 19,0,[243 116],[246 142],[0.7500000000000001],19.78125656044319,0,17.704895999999998,1,42,1327,13.278672000000002,0.319968
Spine: 20,0,[243 132],[251 189],[0.6100000000000001],19.97924645917542,0,45.57989672131148,6,98,2780,27.803737000000005,0.0
Spine: 21,0,[257  93],[255  77],[0.5700000000000001],21.468104940679627,0,23.050326315789473,2,51,1313,13.138686000000003,0.21050526315789472
Spine: 22,0,[269  93],[269  79],[0.6200000000000001],22.58529823363349,0,26.69087903225806,1,79,1654,16.548345,0.1935290322580645
Spine: 23,0,[285 107],[285 122],[0.7600000000000001],24.14229462875996,0,53.3948302631579,14,84,4058,40.58007100000001,22.48459342105263
Spine: 24,0,[287  91],[283  74],[0.6200000000000001],25.023576232391953,0,23.578287096774194,2,69,1461,14.618538000000004,0.06450967741935483
Spine: 25,0,[320 100],[326 119],[0.5400000000000001],27.521179693447852,0,21.220100000000002,5,51,1145,11.458854000000004,24.571616666666667
Spine: 26,0,[326  97],[331 114],[0.5500000000000002],28.18525800208321,0,10.926179999999999,2,25,600,6.009399000000001,32.869440000000004
Spine: 27,0,[328  81],[324  72],[0.6100000000000001],28.940111738199576,0,58.732159016393446,5,121,3582,35.826617000000006,1.0818590163934425
Spine: 28,0,[335  93],[342 109],[0.5200000000000001],29.062528386144415,0,15.267703846153847,2,38,793,7.939206000000002,3.038157692307692
Spine: 29,0,[353  86],[368 105],[0.6500000000000001],30.721181297492837,0,19.918406153846156,2,87,1294,12.946964000000005,0.6768553846153845
Spine: 30,0,[350  67],[344  58],[0.7300000000000001],31.647875941267017,0,48.855130136986304,3,105,3566,35.66424500000001,1.0135972602739725
Spine: 31,0,[358  52],[344  38],[0.4300000000000001],33.356556979989115,0,18.85857906976744,1,53,810,8.109189000000002,0.023253488372093022
Spine: 32,0,[373  64],[386  77],[0.6500000000000001],33.56868901434508,0,15.875335384615385,3,55,1031,10.318968000000002,16.76755384615385
Spine: 33,0,[382  66],[406  90],[0.6200000000000001],34.06366376117566,0,29.609941935483867,3,74,1835,18.358164000000002,4.386658064516129
Spine: 34,0,[362  42],[342  21],[0.4600000000000001],34.31744489160234,0,19.84584130434782,1,56,912,9.129087,0.0
Spine: 35,0,[388  56],[407  75],[0.6600000000000001],35.223507366817216,0,20.3313,2,42,1341,13.418658000000002,6.347849999999999
Spine: 36,0,[402  55],[434  87],[0.6300000000000001],37.38778709517105,0,24.584842857142856,6,49,1548,15.488451000000003,0.3491714285714285
Spine: 37,0,[404  40],[423  59],[0.6200000000000001],37.4584977732897,0,21.046282258064515,2,53,1304,13.048695000000002,0.0
Spine: 38,0,[374  32],[355  13],[0.6000000000000001],37.74134048576432,0,27.497249999999994,2,64,1649,16.49835,0.016665
Spine: 39,0,[399  16],[389  10],[0.4800000000000001],38.84684411910494,0,13.7902875,1,60,661,6.619338000000002,0.20831249999999998
