Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[119.0, 133.0]",[29.75 33.25],35.2702,35.535888888888884
"[120.0, 133.0]",[30.   33.25],37.0636,34.996208333333335
"[120.0, 134.0]",[30.  33.5],32.879,35.32998
"[120.0, 135.0]",[30.   33.75],34.6724,35.32998
"[120.0, 135.0]",[30.   33.75],34.6724,33.24017083333333
"[121.0, 136.0]",[30.25 34.  ],37.6614,33.01184444444445
"[121.0, 137.0]",[30.25 34.25],29.89,31.546760000000003
"[122.0, 138.0]",[30.5 34.5],28.3955,31.423828947368424
"[122.0, 139.0]",[30.5  34.75],29.5911,31.249283333333334
"[122.0, 140.0]",[30.5 35. ],32.2812,30.27857
"[123.0, 141.0]",[30.75 35.25],31.6834,30.3009875
"[123.0, 142.0]",[30.75 35.5 ],36.1669,30.071299999999997
"[123.0, 143.0]",[30.75 35.75],32.879,29.103189705882347
"[124.0, 144.0]",[31. 36.],34.9713,29.61899733333333
"[124.0, 145.0]",[31.   36.25],39.1559,28.883946341463414
"[125.0, 146.0]",[31.25 36.5 ],35.868,29.44668764044944
"[125.0, 147.0]",[31.25 36.75],31.6834,29.546104301075268
"[126.0, 148.0]",[31.5 37. ],38.5581,29.788373999999997
"[126.0, 149.0]",[31.5  37.25],32.5801,29.636646666666664
"[126.0, 150.0]",[31.5 37.5],24.2109,29.360755045871556
"[127.0, 151.0]",[31.75 37.75],30.4878,29.48264955752212
"[127.0, 152.0]",[31.75 38.  ],25.4065,29.201776470588236
"[128.0, 153.0]",[32.   38.25],29.5911,29.23763888888889
"[128.0, 154.0]",[32.  38.5],31.0856,29.12305503875969
"[128.0, 155.0]",[32.   38.75],23.912,29.027265909090907
"[129.0, 156.0]",[32.25 39.  ],31.3845,29.12856861313869
"[129.0, 157.0]",[32.25 39.25],30.1889,28.589989726027397
"[130.0, 158.0]",[32.5 39.5],31.9823,28.642242953020133
"[130.0, 159.0]",[32.5  39.75],27.7977,28.330770063694263
"[131.0, 160.0]",[32.75 40.  ],31.0856,28.410080487804873
"[131.0, 161.0]",[32.75 40.25],31.0856,28.11242411764706
"[132.0, 162.0]",[33.  40.5],30.7867,28.311064971751406
"[132.0, 163.0]",[33.   40.75],34.3735,28.132533333333335
"[133.0, 164.0]",[33.25 41.  ],36.1669,28.34489259259259
"[133.0, 165.0]",[33.25 41.25],32.5801,28.162174999999998
"[134.0, 166.0]",[33.5 41.5],33.4768,28.32447425742574
"[134.0, 167.0]",[33.5  41.75],34.9713,28.318970048309176
"[134.0, 168.0]",[33.5 42. ],26.6021,28.17799061032864
"[135.0, 169.0]",[33.75 42.25],32.879,28.2674
"[135.0, 170.0]",[33.75 42.5 ],30.1889,28.165987499999996
"[136.0, 171.0]",[34.   42.75],28.0966,28.261781578947367
"[136.0, 172.0]",[34. 43.],32.5801,28.18054638297872
"[137.0, 173.0]",[34.25 43.25],29.89,28.23792092050209
"[137.0, 174.0]",[34.25 43.5 ],28.6944,28.263199999999998
"[138.0, 175.0]",[34.5  43.75],31.9823,28.31233830645161
"[138.0, 176.0]",[34.5 44. ],31.0856,28.29312086614173
"[139.0, 177.0]",[34.75 44.25],26.3032,28.28899540229885
"[139.0, 178.0]",[34.75 44.5 ],31.9823,28.33280936329588
"[140.0, 179.0]",[35.   44.75],30.1889,28.337043542435424
"[140.0, 180.0]",[35. 45.],31.6834,28.245514336917562
"[140.0, 181.0]",[35.   45.25],28.6944,28.319454770318018
"[141.0, 182.0]",[35.25 45.5 ],39.7537,28.215341095890405
"[141.0, 183.0]",[35.25 45.75],35.5691,28.290182885906034
"[142.0, 184.0]",[35.5 46. ],31.6834,28.30612790697674
"[142.0, 185.0]",[35.5  46.25],34.9713,28.37190263157894
"[142.0, 186.0]",[35.5 46.5],36.1669,28.425103514376996
"[143.0, 187.0]",[35.75 46.75],33.4768,28.330115624999998
"[143.0, 188.0]",[35.75 47.  ],39.1559,28.411039143730886
"[144.0, 189.0]",[36.   47.25],31.6834,28.348824924924926
"[144.0, 190.0]",[36.  47.5],38.2592,28.443253254437867
