Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[120.0, 134.0]",[42.  46.9],32.879,33.476800000000004
"[120.0, 135.0]",[42.   47.25],34.6724,32.72955
"[120.0, 136.0]",[42.  47.6],30.4878,31.06260769230769
"[121.0, 137.0]",[42.35 47.95],29.89,30.711975000000002
"[121.0, 138.0]",[42.35 48.3 ],34.9713,30.05964594594595
"[121.0, 139.0]",[42.35 48.65],32.2812,30.181235897435897
"[122.0, 140.0]",[42.7 49. ],32.2812,29.391833333333334
"[122.0, 141.0]",[42.7  49.35],30.1889,29.42113725490196
"[122.0, 142.0]",[42.7 49.7],32.5801,29.42755094339623
"[123.0, 143.0]",[43.05 50.05],32.879,29.017022222222224
"[123.0, 144.0]",[43.05 50.4 ],27.7977,29.145049230769235
"[124.0, 145.0]",[43.4  50.75],39.1559,29.021574324324327
"[124.0, 146.0]",[43.4 51.1],28.0966,29.068025
"[125.0, 147.0]",[43.75 51.45],31.6834,29.207804705882356
"[125.0, 148.0]",[43.75 51.8 ],33.4768,29.24410114942529
"[126.0, 149.0]",[44.1  52.15],32.5801,29.211247916666668
"[126.0, 150.0]",[44.1 52.5],24.2109,28.92523366336634
"[126.0, 151.0]",[44.1  52.85],20.0263,28.81337961165049
"[127.0, 152.0]",[44.45 53.2 ],25.4065,28.65970625
"[127.0, 153.0]",[44.45 53.55],25.1076,28.623607894736843
"[128.0, 154.0]",[44.8 53.9],31.0856,28.431951219512197
"[128.0, 155.0]",[44.8  54.25],23.912,28.440932800000002
"[129.0, 156.0]",[45.15 54.6 ],31.3845,28.518303875968993
"[129.0, 157.0]",[45.15 54.95],30.1889,28.113927536231884
"[129.0, 158.0]",[45.15 55.3 ],25.4065,28.06671
"[130.0, 159.0]",[45.5  55.65],27.7977,27.87994765100671
"[130.0, 160.0]",[45.5 56. ],28.6944,27.865001986754965
"[131.0, 161.0]",[45.85 56.35],31.0856,27.650118125
"[131.0, 162.0]",[45.85 56.7 ],28.3955,27.690686419753085
"[132.0, 163.0]",[46.2  57.05],34.3735,27.758086746987953
"[132.0, 164.0]",[46.2 57.4],30.4878,27.43631807909605
"[132.0, 165.0]",[46.2  57.75],26.0043,27.418648044692738
"[133.0, 166.0]",[46.55 58.1 ],29.5911,27.322606315789475
"[133.0, 167.0]",[46.55 58.45],31.6834,27.327555208333337
"[134.0, 168.0]",[46.9 58.8],26.6021,27.363075
"[134.0, 169.0]",[46.9  59.15],30.1889,27.215938536585366
"[134.0, 170.0]",[46.9 59.5],26.0043,27.20134396135266
"[135.0, 171.0]",[47.25 59.85],27.7977,27.198483412322272
"[135.0, 172.0]",[47.25 60.2 ],24.5098,27.185867136150236
"[136.0, 173.0]",[47.6  60.55],26.3032,27.163710313901348
"[136.0, 174.0]",[47.6 60.9],27.4988,27.17731644444444
"[137.0, 175.0]",[47.95 61.25],29.2922,27.1922358974359
"[137.0, 176.0]",[47.95 61.6 ],27.1999,27.172154008438817
"[137.0, 177.0]",[47.95 61.95],27.1999,27.20615313807531
"[138.0, 178.0]",[48.3 62.3],31.6834,27.234711646586344
"[138.0, 179.0]",[48.3  62.65],30.4878,27.231925
"[138.0, 180.0]",[48.3 63. ],29.5911,27.248147637795277
"[139.0, 181.0]",[48.65 63.35],28.9933,27.310855303030305
"[139.0, 182.0]",[48.65 63.7 ],30.1889,27.325752631578947
"[140.0, 183.0]",[49.   64.05],30.7867,27.399891272727274
"[140.0, 184.0]",[49.  64.4],31.6834,27.412332499999994
"[140.0, 185.0]",[49.   64.75],30.4878,27.46594219858156
"[141.0, 186.0]",[49.35 65.1 ],36.7647,27.536804467353953
"[141.0, 187.0]",[49.35 65.45],31.9823,27.50586858108108
"[141.0, 188.0]",[49.35 65.8 ],25.4065,27.510836241610736
"[142.0, 189.0]",[49.7  66.15],29.89,27.583504560260582
"[142.0, 190.0]",[49.7 66.5],35.5691,27.599076129032255
"[142.0, 191.0]",[49.7  66.85],33.1779,27.635795833333333
"[143.0, 192.0]",[50.05 67.2 ],36.4658,27.782847826086954
"[143.0, 193.0]",[50.05 67.55],36.1669,27.806896923076923
"[143.0, 194.0]",[50.05 67.9 ],32.2812,27.819637614678896
"[144.0, 195.0]",[50.4  68.25],33.4768,27.947593471810084
"[144.0, 196.0]",[50.4 68.6],31.9823,27.855214285714286
"[145.0, 197.0]",[50.75 68.95],31.3845,27.95871203438395
"[145.0, 198.0]",[50.75 69.3 ],33.4768,27.991056214689266
"[145.0, 199.0]",[50.75 69.65],30.1889,27.990324444444443
"[146.0, 200.0]",[51.1 70. ],37.9603,28.12273333333333
"[146.0, 201.0]",[51.1  70.35],33.4768,28.14816226415094
"[146.0, 202.0]",[51.1 70.7],37.6614,28.087878779840846
"[147.0, 203.0]",[51.45 71.05],36.7647,28.21912558746736
"[147.0, 204.0]",[51.45 71.4 ],37.3625,28.204450515463915
"[147.0, 205.0]",[51.45 71.75],33.7757,28.211561538461535
"[148.0, 206.0]",[51.8 72.1],34.3735,28.225449122807017
"[148.0, 207.0]",[51.8  72.45],30.7867,28.212756683168312
"[148.0, 208.0]",[51.8 72.8],34.6724,28.252675862068966
"[149.0, 209.0]",[52.15 73.15],40.9493,28.329237831325297
"[149.0, 210.0]",[52.15 73.5 ],37.9603,28.307671563981042
"[149.0, 211.0]",[52.15 73.85],34.3735,28.351792924528297
"[150.0, 212.0]",[52.5 74.2],42.4438,28.456936720554268
"[150.0, 213.0]",[52.5  74.55],39.7537,28.509301376146787
"[150.0, 214.0]",[52.5 74.9],37.9603,28.5422203196347
"[151.0, 215.0]",[52.85 75.25],41.5471,28.6163390625
"[151.0, 216.0]",[52.85 75.6 ],39.4548,28.655210888888885
"[152.0, 217.0]",[53.2  75.95],37.9603,28.72240152505446
"[152.0, 218.0]",[53.2 76.3],40.0526,28.740136853448274
"[152.0, 219.0]",[53.2  76.65],33.4768,28.755334549356224
"[153.0, 220.0]",[53.55 77.  ],33.1779,28.78123831578947
"[153.0, 221.0]",[53.55 77.35],35.2702,28.78282458333333
"[153.0, 222.0]",[53.55 77.7 ],35.5691,28.802921784232364
"[154.0, 223.0]",[53.9  78.05],39.4548,28.81919531568228
"[154.0, 224.0]",[53.9 78.4],35.5691,28.83416902834008
"[154.0, 225.0]",[53.9  78.75],34.0746,28.84746572580645
"[155.0, 226.0]",[54.25 79.1 ],35.2702,28.832035770750988
"[155.0, 227.0]",[54.25 79.45],34.9713,28.793838356164382
"[155.0, 228.0]",[54.25 79.8 ],31.3845,28.787041520467838
"[156.0, 229.0]",[54.6  80.15],32.2812,28.796731334622823
"[156.0, 230.0]",[54.6 80.5],27.1999,28.79403333333333
"[157.0, 231.0]",[54.95 80.85],30.7867,28.71982627599244
"[157.0, 232.0]",[54.95 81.2 ],28.6944,28.69272078651685
"[157.0, 233.0]",[54.95 81.55],33.7757,28.671109090909088
"[157.0, 234.0]",[54.95 81.9 ],31.3845,28.676167652495376
"[158.0, 235.0]",[55.3  82.25],33.7757,28.62238242753623
"[158.0, 236.0]",[55.3 82.6],34.0746,28.564466726296956
"[158.0, 237.0]",[55.3  82.95],34.0746,28.58837308377896
"[159.0, 238.0]",[55.65 83.3 ],37.3625,28.551242631578944
"[159.0, 239.0]",[55.65 83.65],34.6724,28.525976347826084
"[159.0, 240.0]",[55.65 84.  ],33.4768,28.489808103448276
"[159.0, 241.0]",[55.65 84.35],29.2922,28.48948402061855
"[160.0, 242.0]",[56.  84.7],31.6834,28.472880203045687
"[160.0, 243.0]",[56.   85.05],34.3735,28.441638926174495
"[160.0, 244.0]",[56.  85.4],27.7977,28.44798244147157
"[161.0, 245.0]",[56.35 85.75],37.3625,28.390083360790772
"[161.0, 246.0]",[56.35 86.1 ],30.7867,28.35935849673202
"[161.0, 247.0]",[56.35 86.45],27.7977,28.33010048622366
"[161.0, 248.0]",[56.35 86.8 ],27.1999,28.341417932148627
"[162.0, 249.0]",[56.7  87.15],37.0636,28.314587579617832
"[162.0, 250.0]",[56.7 87.5],35.2702,28.292089099526063
"[162.0, 251.0]",[56.7  87.85],29.89,28.278376175548587
"[162.0, 252.0]",[56.7 88.2],31.0856,28.252547826086953
"[163.0, 253.0]",[57.05 88.55],35.5691,28.262144615384617
"[163.0, 254.0]",[57.05 88.9 ],33.7757,28.26042458015267
"[163.0, 255.0]",[57.05 89.25],31.6834,28.228188350983352
"[164.0, 256.0]",[57.4 89.6],33.7757,28.240896551724138
"[164.0, 257.0]",[57.4  89.95],37.0636,28.223365625
"[164.0, 258.0]",[57.4 90.3],32.5801,28.213060296296295
"[164.0, 259.0]",[57.4  90.65],26.3032,28.216689807976366
"[165.0, 260.0]",[57.75 91.  ],33.7757,28.16534264919942
"[165.0, 261.0]",[57.75 91.35],35.2702,28.13849783236994
"[165.0, 262.0]",[57.75 91.7 ],32.5801,28.097886513629838
"[165.0, 263.0]",[57.75 92.05],27.4988,28.1000208869814
"[166.0, 264.0]",[58.1 92.4],36.1669,28.0425615819209
"[166.0, 265.0]",[58.1  92.75],28.0966,28.001857503506308
"[166.0, 266.0]",[58.1 93.1],26.3032,27.94340334261838
"[166.0, 267.0]",[58.1  93.45],23.6131,27.936549235048677
"[166.0, 268.0]",[58.1 93.8],23.0153,27.90477482710926
"[167.0, 269.0]",[58.45 94.15],28.3955,27.843370941336968
"[167.0, 270.0]",[58.45 94.5 ],29.89,27.80823035230352
"[167.0, 271.0]",[58.45 94.85],27.4988,27.753850605652755
"[167.0, 272.0]",[58.45 95.2 ],20.6241,27.74514174496644
"[168.0, 273.0]",[58.8  95.55],27.7977,27.678377851458883
"[168.0, 274.0]",[58.8 95.9],26.0043,27.646871673254278
"[168.0, 275.0]",[58.8  96.25],27.7977,27.603649738219893
"[168.0, 276.0]",[58.8 96.6],25.4065,27.598693472584852
"[169.0, 277.0]",[59.15 96.95],30.1889,27.533125290322577
"[169.0, 278.0]",[59.15 97.3 ],26.0043,27.510296153846152
"[169.0, 279.0]",[59.15 97.65],26.3032,27.48661554140127
"[169.0, 280.0]",[59.15 98.  ],27.4988,27.49272325285895
"[170.0, 281.0]",[59.5  98.35],31.6834,27.475143341708538
"[170.0, 282.0]",[59.5 98.7],30.7867,27.462976779026214
"[170.0, 283.0]",[59.5  99.05],31.9823,27.432789826302727
"[170.0, 284.0]",[59.5 99.4],26.901,27.416611713933417
"[170.0, 285.0]",[59.5  99.75],31.3845,27.40209705882353
"[170.0, 286.0]",[ 59.5 100.1],28.6944,27.40960328867235
"[170.0, 287.0]",[ 59.5  100.45],40.0526,27.427979222357227
"[171.0, 288.0]",[ 59.85 100.8 ],35.2702,27.474729927884614
"[171.0, 289.0]",[ 59.85 101.15],40.0526,27.47630215053763
"[171.0, 290.0]",[ 59.85 101.5 ],31.3845,27.480695605700713
"[171.0, 291.0]",[ 59.85 101.85],34.9713,27.476920661157024
"[171.0, 292.0]",[ 59.85 102.2 ],33.1779,27.478803169014082
"[171.0, 293.0]",[ 59.85 102.55],37.9603,27.485546557759626
"[171.0, 294.0]",[ 59.85 102.9 ],34.3735,27.48319617169373
"[171.0, 295.0]",[ 59.85 103.25],30.4878,27.473288350634373
"[171.0, 296.0]",[ 59.85 103.6 ],31.0856,27.43860961098398
"[171.0, 297.0]",[ 59.85 103.95],29.2922,27.40855323496027
"[171.0, 298.0]",[ 59.85 104.3 ],29.89,27.37055574324324
"[171.0, 299.0]",[ 59.85 104.65],28.9933,27.386292696629212
"[172.0, 300.0]",[ 60.2 105. ],38.2592,27.382358379578246
"[172.0, 301.0]",[ 60.2  105.35],38.857,27.365150881057264
"[172.0, 302.0]",[ 60.2 105.7],37.9603,27.35082
"[172.0, 303.0]",[ 60.2  106.05],38.5581,27.364295
"[172.0, 304.0]",[ 60.2 106.4],33.4768,27.384733297297295
"[172.0, 305.0]",[ 60.2  106.75],35.5691,27.39948806451613
"[172.0, 306.0]",[ 60.2 107.1],34.0746,27.401721367521365
"[173.0, 307.0]",[ 60.55 107.45],32.2812,27.39313789808917
"[173.0, 308.0]",[ 60.55 107.8 ],31.9823,27.40127085533263
"[173.0, 309.0]",[ 60.55 108.15],33.7757,27.424075
"[173.0, 310.0]",[ 60.55 108.5 ],35.2702,27.432898328108674
"[173.0, 311.0]",[ 60.55 108.85],32.5801,27.455922453222453
"[173.0, 312.0]",[ 60.55 109.2 ],36.4658,27.46974457083764
"[173.0, 313.0]",[ 60.55 109.55],33.7757,27.478504320987653
"[173.0, 314.0]",[ 60.55 109.9 ],34.6724,27.49359907881269
"[173.0, 315.0]",[ 60.55 110.25],32.879,27.503061303462317
"[173.0, 316.0]",[ 60.55 110.6 ],37.6614,27.4988
"[173.0, 317.0]",[ 60.55 110.95],34.6724,27.50241572580645
"[173.0, 318.0]",[ 60.55 111.3 ],35.2702,27.507494182547642
"[173.0, 319.0]",[ 60.55 111.65],34.9713,27.49462375249501
"[173.0, 320.0]",[ 60.55 112.  ],30.7867,27.49434766633565
"[173.0, 321.0]",[ 60.55 112.35],32.879,27.483441501976284
"[173.0, 322.0]",[ 60.55 112.7 ],31.0856,27.474112094395277
"[173.0, 323.0]",[ 60.55 113.05],33.7757,27.458439726027397
"[173.0, 324.0]",[ 60.55 113.4 ],28.9933,27.440882667964946
"[173.0, 325.0]",[ 60.55 113.75],30.1889,27.418861627906974
"[173.0, 326.0]",[ 60.55 114.1 ],28.6944,27.397917647058822
"[173.0, 327.0]",[ 60.55 114.45],29.5911,27.372011324376196
"[173.0, 328.0]",[ 60.55 114.8 ],28.6944,27.35263304680038
"[173.0, 329.0]",[ 60.55 115.15],26.6021,27.338269106463876
"[173.0, 330.0]",[ 60.55 115.5 ],27.7977,27.324041059602646
"[173.0, 331.0]",[ 60.55 115.85],29.5911,27.311635687382296
"[173.0, 332.0]",[ 60.55 116.2 ],31.6834,27.294864479850048
"[173.0, 333.0]",[ 60.55 116.55],29.5911,27.280480317164177
"[173.0, 334.0]",[ 60.55 116.9 ],28.6944,27.2728904363974
"[173.0, 335.0]",[ 60.55 117.25],29.89,27.265646950092417
"[173.0, 336.0]",[ 60.55 117.6 ],31.0856,27.26314471021159
"[173.0, 337.0]",[ 60.55 117.95],31.9823,27.254643589743587
"[173.0, 338.0]",[ 60.55 118.3 ],29.89,27.261478304466724
"[173.0, 339.0]",[ 60.55 118.65],34.3735,27.261741379310344
"[173.0, 340.0]",[ 60.55 119.  ],28.6944,27.269022312556455
"[173.0, 341.0]",[ 60.55 119.35],32.879,27.278925719424457
"[173.0, 342.0]",[ 60.55 119.7 ],34.9713,27.281515487914056
"[173.0, 343.0]",[ 60.55 120.05],34.9713,27.280352584670233
"[173.0, 344.0]",[ 60.55 120.4 ],30.4878,27.276547826086954
"[173.0, 345.0]",[ 60.55 120.75],31.3845,27.266175530035333
"[173.0, 346.0]",[ 60.55 121.1 ],27.7977,27.279237654320983
"[174.0, 347.0]",[ 60.9  121.45],38.2592,27.280966491688538
"[174.0, 348.0]",[ 60.9 121.8],34.9713,27.30144268292683
"[174.0, 349.0]",[ 60.9  122.15],41.2482,27.332629228100608
"[174.0, 350.0]",[ 60.9 122.5],43.9383,27.36122340241796
"[174.0, 351.0]",[ 60.9  122.85],43.6394,27.39830997420464
"[174.0, 352.0]",[ 60.9 123.2],45.4328,27.424842722602737
"[174.0, 353.0]",[ 60.9  123.55],39.4548,27.442740323955665
"[174.0, 354.0]",[ 60.9 123.9],37.9603,27.45160526315789
"[174.0, 355.0]",[ 60.9  124.25],35.2702,27.466711834319522
"[174.0, 356.0]",[ 60.9 124.6],39.7537,27.472885269360265
"[174.0, 357.0]",[ 60.9  124.95],38.2592,27.475499329421627
"[174.0, 358.0]",[ 60.9 125.3],34.9713,27.4865745409015
"[174.0, 359.0]",[ 60.9  125.65],35.868,27.493582294264336
"[174.0, 360.0]",[ 60.9 126. ],32.2812,27.512161423841057
"[174.0, 361.0]",[ 60.9  126.35],40.6504,27.527384006595213
"[174.0, 362.0]",[ 60.9 126.7],35.868,27.552052298850576
"[174.0, 363.0]",[ 60.9  127.05],37.3625,27.57627448896157
"[174.0, 364.0]",[ 60.9 127.4],40.3515,27.606452601626014
"[174.0, 365.0]",[ 60.9  127.75],36.4658,27.647645917542448
"[174.0, 366.0]",[ 60.9 128.1],45.1339,27.68308963022508
"[174.0, 367.0]",[ 60.9  128.45],42.7427,27.709774180655472
"[174.0, 368.0]",[ 60.9 128.8],46.9273,27.726544665605093
"[174.0, 369.0]",[ 60.9  129.15],39.7537,27.74247105471847
"[174.0, 370.0]",[ 60.9 129.5],38.5581,27.75803554502369
"[174.0, 371.0]",[ 60.9  129.85],37.9603,27.764305979543668
"[174.0, 372.0]",[ 60.9 130.2],35.868,27.782708150470224
"[174.0, 373.0]",[ 60.9  130.55],40.6504,27.803533333333334
"[174.0, 374.0]",[ 60.9 130.9],43.3405,27.825358709175738
"[174.0, 375.0]",[ 60.9  131.25],42.7427,27.85210859798606
"[174.0, 376.0]",[ 60.9 131.6],46.6284,27.86619791666666
"[174.0, 377.0]",[ 60.9  131.95],36.1669,27.887760568793233
"[174.0, 378.0]",[ 60.9 132.3],37.9603,27.901605513016847
"[174.0, 379.0]",[ 60.9  132.65],38.5581,27.910784973302817
"[174.0, 380.0]",[ 60.9 133. ],33.7757,27.914897872340422
"[174.0, 381.0]",[ 60.9  133.35],31.6834,27.929387963663892
"[174.0, 382.0]",[ 60.9 133.7],34.9713,27.928440573152336
"[174.0, 383.0]",[ 60.9  134.05],35.5691,27.951189189189186
"[173.0, 384.0]",[ 60.55 134.4 ],31.9823,27.912747458893865
"[173.0, 385.0]",[ 60.55 134.75],35.2702,27.927230752047652
"[173.0, 386.0]",[ 60.55 135.1 ],35.2702,27.952693397626106
"[173.0, 387.0]",[ 60.55 135.45],38.2592,27.983490761271245
"[173.0, 388.0]",[ 60.55 135.8 ],39.1559,28.019784020618552
"[173.0, 389.0]",[ 60.55 136.15],39.1559,28.05690748349229
"[173.0, 390.0]",[ 60.55 136.5 ],38.2592,28.090919152046784
"[173.0, 391.0]",[ 60.55 136.85],39.7537,28.126206991988344
"[173.0, 392.0]",[ 60.55 137.2 ],38.857,28.162323294629896
"[173.0, 393.0]",[ 60.55 137.55],46.0306,28.19039797541576
"[173.0, 394.0]",[ 60.55 137.9 ],37.9603,28.22020850144092
"[173.0, 395.0]",[ 60.55 138.25],39.4548,28.252482568149208
"[172.0, 396.0]",[ 60.2 138.6],32.879,28.2437015
"[172.0, 397.0]",[ 60.2  138.95],31.0856,28.23679580071174
"[172.0, 398.0]",[ 60.2 139.3],28.0966,28.22739524822695
"[172.0, 399.0]",[ 60.2  139.65],26.3032,28.219328551236746
"[172.0, 400.0]",[ 60.2 140. ],26.0043,28.20479338028169
"[172.0, 401.0]",[ 60.2  140.35],25.1076,28.184487087719297
"[172.0, 402.0]",[ 60.2 140.7],28.3955,28.16745811188811
"[172.0, 403.0]",[ 60.2  141.05],26.6021,28.148464878048777
"[172.0, 404.0]",[ 60.2 141.4],24.5098,28.129603541666665
"[172.0, 405.0]",[ 60.2  141.75],23.912,28.116250865051896
"[172.0, 406.0]",[ 60.2 142.1],29.2922,28.10299027586207
"[172.0, 407.0]",[ 60.2  142.45],26.901,28.08263079037801
"[172.0, 408.0]",[ 60.2 142.8],23.6131,28.054016986301367
"[172.0, 409.0]",[ 60.2  143.15],23.912,28.031311262798628
"[172.0, 410.0]",[ 60.2 143.5],22.7164,28.01262333333333
"[172.0, 411.0]",[ 60.2  143.85],28.3955,27.996088542372878
"[172.0, 412.0]",[ 60.2 144.2],25.1076,27.996899255751014
"[172.0, 413.0]",[ 60.2  144.55],32.879,27.98026047138047
"[172.0, 414.0]",[ 60.2 144.9],29.89,27.97704
"[172.0, 415.0]",[ 60.2  145.25],35.2702,27.968642809364543
"[172.0, 416.0]",[ 60.2 145.6],28.3955,27.96488473333333
"[172.0, 417.0]",[ 60.2  145.95],29.89,27.966712558139534
"[172.0, 418.0]",[ 60.2 146.3],35.2702,27.973872847682117
"[172.0, 419.0]",[ 60.2  146.65],30.4878,27.976842706270624
"[172.0, 420.0]",[ 60.2 147. ],34.9713,27.983529276315785
"[172.0, 421.0]",[ 60.2  147.35],37.0636,27.98586
"[172.0, 422.0]",[ 60.2 147.7],33.4768,27.995403790849668
"[172.0, 423.0]",[ 60.2  148.05],34.0746,28.008195700325732
"[172.0, 424.0]",[ 60.2 148.4],40.0526,28.012558636363632
"[172.0, 425.0]",[ 60.2  148.75],35.2702,28.014958705501613
"[172.0, 426.0]",[ 60.2 149.1],34.3735,27.889199999999995
"[172.0, 427.0]",[ 60.2  149.45],37.6614,27.872852
"[172.0, 428.0]",[ 60.2 149.8],32.2812,27.868263101265818
"[172.0, 429.0]",[ 60.2  150.15],32.879,27.86540037854889
"[172.0, 430.0]",[ 60.2 150.5],35.5691,27.869978085642316
"[172.0, 431.0]",[ 60.2  150.85],31.0856,27.872284098051537
