,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 0,0,[ 53 226],[ 24 255],[0.683892],1.8858029249544048,0,34.15695923566879,5,107,5362,23.359671165600002,1.8709286624203825
Spine: 1,0,[ 74 197],[ 95 176],[0.33541200000000004],1.9791410200710289,0,20.57099090909091,2,60,1583,6.899757202800001,0.669887012987013
Spine: 2,0,[101 238],[101 268],[0.514008],4.312235469275507,0,52.65545254237288,17,113,6213,27.065323850400002,0.9279271186440678
Spine: 3,0,[151 215],[151 203],[0.32670000000000005],7.619089722863503,0,46.289368,1,177,3471,15.122736525600002,3.002372
Spine: 4,0,[161 213],[162 195],[0.37897200000000003],8.236844335840303,0,36.02770344827587,3,99,3134,13.653490831200005,1.2884505747126438
Spine: 5,0,[198 243],[194 267],[0.4225320000000001],10.917827647391896,0,27.301943298969068,3,66,2648,11.535944706,1.1634329896907214
Spine: 6,0,[207 225],[207 212],[0.28749600000000003],11.365824766235662,0,32.11886818181818,5,93,2119,9.234046126800001,22.055074242424244
Spine: 7,0,[220 215],[222 180],[0.6708240000000001],12.170677825532094,0,34.147055844155844,8,80,5258,22.906664589600002,0.8259409090909091
Spine: 8,0,[223 238],[223 250],[0.33541200000000004],12.455703317065247,0,66.43101038961039,11,154,5115,22.2817580568,3.9919922077922076
Spine: 9,0,[234 240],[234 256],[0.44866800000000007],13.181703317065246,0,35.08840485436893,6,91,3614,15.743044429200003,15.353810679611652
Spine: 10,0,[236 225],[236 211],[0.339768],13.313703317065245,0,21.750060256410254,5,56,1696,7.389974473200001,22.190962820512823
Spine: 11,0,[239 255],[239 301],[0.30492],13.511703317065246,0,37.40519,8,104,2618,11.405590534800002,1.3331000000000002
Spine: 12,0,[249 249],[249 283],[0.7710120000000001],14.171703317065246,0,32.43662316384181,7,53,5741,25.009025698800002,0.891475141242938
Spine: 13,0,[269 224],[269 208],[0.35283600000000004],15.491703317065246,0,55.35901728395063,13,142,4484,19.532654222400005,2.3698197530864196
Spine: 14,0,[275 239],[275 253],[0.47044800000000003],15.887703317065247,0,27.612220370370373,4,58,2982,12.990113848800004,2.440413888888889
Spine: 15,0,[300 243],[300 265],[0.592416],17.537703317065247,0,69.53825882352942,16,158,9457,41.195577139200005,1.5076470588235293
Spine: 16,0,[323 222],[323 202],[0.331056],19.05570331706525,0,18.999656578947366,5,51,1443,6.289950308400001,1.2524605263157895
Spine: 17,0,[332 221],[333 198],[0.40946400000000005],19.60604610679443,0,42.4137170212766,7,79,3986,17.366890226400002,1.361377659574468
Spine: 18,0,[344 223],[347 202],[0.36590400000000006],20.331547481486542,0,47.37343690476191,11,99,3979,17.334130057200003,1.3360261904761905
Spine: 19,0,[372 248],[372 272],[0.42688800000000005],22.30510218870251,0,38.43429591836735,8,76,3766,16.407139716,0.977454081632653
Spine: 20,0,[397 220],[391 206],[0.31798800000000005],24.258367768737585,0,85.0910397260274,28,180,6211,27.057929540400004,3.1258068493150692
Spine: 21,0,[413 233],[418 247],[0.38332800000000006],25.59952102319307,0,27.62426818181818,3,68,2430,10.5891554736,1.8409897727272726
Spine: 22,0,[458 199],[451 192],[0.605484],28.933493816433575,0,46.150648920863304,11,85,6414,27.9434795112,10.817124460431655
Spine: 23,0,[476 211],[470 233],[0.4965840000000001],28.952824768875264,0,22.155913157894737,2,60,2525,11.002271979600001,1.594114912280702
Spine: 24,0,[465 182],[451 155],[0.7448760000000001],29.513630617632213,0,27.032847368421052,7,49,4622,20.1361192164,1.3510046783625729
