Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[84.0, 81.0]",[21.   20.25],129.4,nan
"[84.0, 81.0]",[21.   20.25],129.4,108.25286
"[84.0, 82.0]",[21.  20.5],120.4009,110.33308333333335
"[84.0, 83.0]",[21.   20.75],125.4004,110.33308333333335
"[84.0, 83.0]",[21.   20.75],125.4004,110.46051304347827
"[84.0, 84.0]",[21. 21.],128.40009999999998,108.25694642857142
"[84.0, 85.0]",[21.   21.25],119.40100000000001,106.66254285714287
"[84.0, 86.0]",[21.  21.5],147.3982,106.61968999999999
"[84.0, 87.0]",[21.   21.75],129.4,106.58635999999998
"[84.0, 88.0]",[21. 22.],127.4002,106.099742
"[84.0, 89.0]",[21.   22.25],118.4011,105.82886
"[84.0, 90.0]",[21.  22.5],118.4011,105.303155
"[84.0, 91.0]",[21.   22.75],117.4012,105.06733846153847
"[84.0, 92.0]",[21. 23.],125.4004,104.24130694444445
"[85.0, 93.0]",[21.25 23.25],127.4002,105.06131794871796
"[85.0, 94.0]",[21.25 23.5 ],142.3987,105.65514578313253
"[85.0, 95.0]",[21.25 23.75],132.3997,106.36798522727273
"[85.0, 96.0]",[21.25 24.  ],134.3995,106.74270549450549
"[85.0, 97.0]",[21.25 24.25],121.4008,107.46581063829785
"[85.0, 98.0]",[21.25 24.5 ],127.4002,107.68031649484534
"[85.0, 99.0]",[21.25 24.75],121.4008,107.731967
"[85.0, 100.0]",[21.25 25.  ],113.40159999999999,107.80973203883494
"[85.0, 101.0]",[21.25 25.25],106.4023,107.57734339622642
"[85.0, 102.0]",[21.25 25.5 ],104.40249999999999,107.32105321100917
"[85.0, 103.0]",[21.25 25.75],94.4035,107.23395000000002
"[85.0, 104.0]",[21.25 26.  ],98.4031,107.07824260869563
"[85.0, 105.0]",[21.25 26.25],106.4023,106.65081949152541
"[85.0, 106.0]",[21.25 26.5 ],91.40379999999999,106.42639090909091
"[85.0, 107.0]",[21.25 26.75],97.4032,106.19669435483871
"[85.0, 108.0]",[21.25 27.  ],90.4039,105.89124409448817
"[85.0, 109.0]",[21.25 27.25],98.4031,105.59989153846153
"[85.0, 110.0]",[21.25 27.5 ],91.40379999999999,105.04351503759398
"[85.0, 111.0]",[21.25 27.75],94.4035,104.58952279411766
"[85.0, 112.0]",[21.25 28.  ],83.99159999999999,102.97358
"[85.0, 113.0]",[21.25 28.25],88.4041,102.18245533333332
"[85.0, 114.0]",[21.25 28.5 ],90.4039,101.51333161290323
"[85.0, 115.0]",[21.25 28.75],87.40419999999999,100.80478624999999
"[85.0, 116.0]",[21.25 29.  ],90.4039,100.35128303030302
