Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[106.0, 5.0]",[42.4  2. ],159.397,156.53493333333333
"[106.0, 6.0]",[42.4  2.4],180.8078,164.06859166666666
"[106.0, 7.0]",[42.4  2.8],197.8061,169.35503529411764
"[106.0, 8.0]",[42.4  3.2],227.80309999999997,176.122445
"[105.0, 9.0]",[42.   3.6],203.8055,170.5254346153846
"[105.0, 10.0]",[42.  4.],213.8045,175.1702612903226
"[105.0, 11.0]",[42.   4.4],230.80280000000002,179.49083823529412
"[104.0, 12.0]",[41.6  4.8],231.8027,178.20756
"[104.0, 13.0]",[41.6  5.2],211.8047,180.46488
"[104.0, 14.0]",[41.6  5.6],220.8038,183.06938750000003
"[103.0, 15.0]",[41.2  6. ],222.8036,183.2951111111111
"[103.0, 16.0]",[41.2  6.4],227.80309999999997,184.72544736842107
"[103.0, 17.0]",[41.2  6.8],223.80349999999999,185.67728305084745
"[102.0, 18.0]",[40.8  7.2],208.80499999999998,186.102821875
"[102.0, 19.0]",[40.8  7.6],204.8054,186.86563134328358
"[102.0, 20.0]",[40.8  8. ],207.80509999999998,187.71892463768114
"[101.0, 21.0]",[40.4  8.4],219.80389999999997,189.4544391891892
"[101.0, 22.0]",[40.4  8.8],228.803,189.93565714285714
"[101.0, 23.0]",[40.4  9.2],203.8055,190.55576624999998
"[101.0, 24.0]",[40.4  9.6],203.8055,190.44436987951806
"[100.0, 25.0]",[40. 10.],204.8054,191.08990000000003
"[100.0, 26.0]",[40.  10.4],205.80530000000002,191.14649450549447
"[100.0, 27.0]",[40.  10.8],186.80719999999997,191.24827021276593
"[99.0, 28.0]",[39.6 11.2],217.8041,191.96327373737373
"[99.0, 29.0]",[39.6 11.6],199.80589999999998,192.04689509803922
"[99.0, 30.0]",[39.6 12. ],187.8071,192.11621523809524
"[98.0, 31.0]",[39.2 12.4],193.80649999999997,192.42938636363635
"[98.0, 32.0]",[39.2 12.8],195.8063,192.27127610619468
"[98.0, 33.0]",[39.2 13.2],181.80769999999998,192.3196
"[98.0, 34.0]",[39.2 13.6],194.8064,192.22757731092435
"[97.0, 35.0]",[38.8 14. ],217.8041,192.2072766129032
"[97.0, 36.0]",[38.8 14.4],193.80649999999997,192.0560960629921
"[97.0, 37.0]",[38.8 14.8],186.80719999999997,191.8349776923077
"[96.0, 38.0]",[38.4 15.2],198.806,191.8851955882353
"[96.0, 39.0]",[38.4 15.6],197.8061,191.96263021582732
"[96.0, 40.0]",[38.4 16. ],184.8074,191.90009577464787
"[96.0, 41.0]",[38.4 16.4],168.3961,192.11926013513514
"[95.0, 42.0]",[38.  16.8],199.80589999999998,192.01622236842107
"[95.0, 43.0]",[38.  17.2],195.8063,191.8439611464968
"[95.0, 44.0]",[38.  17.6],183.8075,191.73788333333334
"[95.0, 45.0]",[38. 18.],194.8064,191.78761454545455
"[94.0, 46.0]",[37.6 18.4],202.8056,191.86188538011697
"[94.0, 47.0]",[37.6 18.8],204.8054,192.19998045977013
"[94.0, 48.0]",[37.6 19.2],212.8046,192.5548604519774
