Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[76.0, 48.0]",[19. 12.],84.4045,nan
"[76.0, 48.0]",[19. 12.],84.4045,83.93356666666666
"[76.0, 49.0]",[19.   12.25],77.9922,77.94867500000001
"[76.0, 50.0]",[19.  12.5],59.994,69.79733333333334
"[75.0, 50.0]",[18.75 12.5 ],32.9967,62.222012500000005
"[75.0, 51.0]",[18.75 12.75],45.9954,61.53005555555556
"[75.0, 52.0]",[18.75 13.  ],55.9944,61.61437272727273
"[74.0, 53.0]",[18.5  13.25],61.99379999999999,60.442099999999996
"[74.0, 54.0]",[18.5 13.5],61.99379999999999,60.48151428571429
"[74.0, 55.0]",[18.5  13.75],60.9939,60.2955875
"[73.0, 56.0]",[18.25 14.  ],59.994,59.87322777777778
"[73.0, 57.0]",[18.25 14.25],65.9934,59.09018947368421
"[73.0, 58.0]",[18.25 14.5 ],44.9955,58.12875238095238
"[72.0, 59.0]",[18.   14.75],46.99529999999999,57.16062608695652
"[72.0, 60.0]",[18. 15.],45.9954,57.32034583333333
"[72.0, 61.0]",[18.   15.25],60.9939,56.83377307692307
"[71.0, 62.0]",[17.75 15.5 ],72.9927,57.845139285714275
"[71.0, 63.0]",[17.75 15.75],68.9931,57.67788275862068
"[71.0, 64.0]",[17.75 16.  ],52.9947,57.12181666666666
"[71.0, 65.0]",[17.75 16.25],40.9959,55.9577125
"[70.0, 66.0]",[17.5 16.5],44.9955,55.37169411764706
"[70.0, 67.0]",[17.5  16.75],45.9954,55.560897142857144
"[70.0, 68.0]",[17.5 17. ],61.99379999999999,55.76736388888889
"[70.0, 69.0]",[17.5  17.25],62.9937,55.09517105263158
"[69.0, 70.0]",[17.25 17.5 ],49.995000000000005,55.16513
"[69.0, 71.0]",[17.25 17.75],56.994299999999996,54.990253658536595
"[69.0, 72.0]",[17.25 18.  ],47.995200000000004,54.87131904761905
"[69.0, 73.0]",[17.25 18.25],49.995000000000005,54.57188837209302
"[69.0, 74.0]",[17.25 18.5 ],41.995799999999996,54.23515111111111
"[68.0, 75.0]",[17.   18.75],64.9935,54.71422765957446
"[68.0, 76.0]",[17. 19.],66.9933,55.199185416666666
"[68.0, 77.0]",[17.   19.25],77.9922,55.83602448979591
"[68.0, 78.0]",[17.  19.5],86.4043,56.627371999999994
"[68.0, 79.0]",[17.   19.75],95.4034,57.27005098039216
"[68.0, 80.0]",[17. 20.],89.404,57.86878269230769
"[68.0, 81.0]",[17.   20.25],88.4041,58.229603773584905
"[68.0, 82.0]",[17.  20.5],76.9923,58.899490740740745
"[68.0, 83.0]",[17.   20.75],94.4035,59.472298181818175
"[68.0, 84.0]",[17. 21.],90.4039,59.91751607142857
"[68.0, 85.0]",[17.   21.25],84.4045,60.14690526315789
