Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[33.0, 130.0]",[ 6.6 26. ],44.9955,41.995799999999996
"[33.0, 131.0]",[ 6.6 26.2],43.995599999999996,39.746024999999996
"[33.0, 132.0]",[ 6.6 26.4],32.9967,35.552
"[34.0, 133.0]",[ 6.8 26.6],27.9972,34.9965
"[34.0, 134.0]",[ 6.8 26.8],31.996799999999997,34.567971428571425
"[34.0, 135.0]",[ 6.8 27. ],37.9962,32.996700000000004
"[35.0, 136.0]",[ 7.  27.2],24.997500000000002,32.946704999999994
"[35.0, 137.0]",[ 7.  27.4],30.996899999999997,31.796819999999997
"[35.0, 138.0]",[ 7.  27.6],28.9971,31.8857
"[36.0, 139.0]",[ 7.2 27.8],32.9967,31.78992413793103
"[36.0, 140.0]",[ 7.2 28. ],33.9966,31.814999999999998
"[37.0, 141.0]",[ 7.4 28.2],45.9954,32.49675
"[38.0, 142.0]",[ 7.6 28.4],37.9962,33.13622093023256
"[38.0, 143.0]",[ 7.6 28.6],53.9946,33.627071739130436
"[39.0, 144.0]",[ 7.8 28.8],38.9961,33.97699411764706
"[39.0, 145.0]",[ 7.8 29. ],39.996,34.348416666666665
"[40.0, 146.0]",[ 8.  29.2],36.996300000000005,35.06428983050847
"[40.0, 147.0]",[ 8.  29.4],37.9962,35.09485081967213
"[41.0, 148.0]",[ 8.2 29.6],31.996799999999997,35.13934285714285
"[41.0, 149.0]",[ 8.2 29.8],39.996,35.220358208955226
"[42.0, 150.0]",[ 8.4 30. ],31.996799999999997,35.17295294117647
"[42.0, 151.0]",[ 8.4 30.2],31.996799999999997,35.17039565217391
"[42.0, 152.0]",[ 8.4 30.4],34.9965,35.01058309859155
"[43.0, 153.0]",[ 8.6 30.6],30.996899999999997,34.91431643835617
"[43.0, 154.0]",[ 8.6 30.8],28.9971,34.756524
"[44.0, 155.0]",[ 8.8 31. ],31.996799999999997,34.567971428571425
"[44.0, 156.0]",[ 8.8 31.2],22.9977,34.32568101265823
"[45.0, 157.0]",[ 9.  31.4],21.997799999999998,34.033633333333334
"[45.0, 158.0]",[ 9.  31.6],20.997899999999998,33.801497560975605
"[45.0, 159.0]",[ 9.  31.8],14.9985,33.31809642857142
"[46.0, 160.0]",[ 9.2 32. ],14.9985,32.5535625
