Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[152.0, 6.0]",[68.4  2.7],116.40129999999999,121.82932857142855
"[151.0, 7.0]",[67.95  3.15],114.4015,118.80105999999998
"[150.0, 8.0]",[67.5  3.6],107.4022,119.40099999999998
"[149.0, 9.0]",[67.05  4.05],119.40100000000001,118.7760625
"[148.0, 10.0]",[66.6  4.5],112.4017,117.08544210526316
"[147.0, 11.0]",[66.15  4.95],110.4019,114.90145
"[147.0, 12.0]",[66.15  5.4 ],118.4011,116.40129999999999
"[146.0, 13.0]",[65.7   5.85],144.39849999999998,117.43567931034481
"[145.0, 14.0]",[65.25  6.3 ],127.4002,118.33860624999998
"[144.0, 15.0]",[64.8   6.75],130.3999,118.51537428571427
"[143.0, 16.0]",[64.35  7.2 ],115.40140000000001,119.29574736842106
"[142.0, 17.0]",[63.9   7.65],133.3996,119.26147906976743
"[141.0, 18.0]",[63.45  8.1 ],117.4012,119.67180624999999
"[140.0, 19.0]",[63.    8.55],134.3995,120.17450754716981
"[139.0, 20.0]",[62.55  9.  ],133.3996,120.6767344827586
"[138.0, 21.0]",[62.1   9.45],119.40100000000001,120.51199999999999
"[137.0, 22.0]",[61.65  9.9 ],108.4021,120.34208235294118
"[136.0, 23.0]",[61.2  10.35],118.4011,119.3051191780822
"[135.0, 24.0]",[60.75 10.8 ],102.4027,118.92668846153846
"[134.0, 25.0]",[60.3  11.25],123.4006,118.2685831325301
"[134.0, 26.0]",[60.3 11.7],109.402,118.04067093023255
"[133.0, 27.0]",[59.85 12.15],102.4027,117.29132087912089
"[132.0, 28.0]",[59.4 12.6],117.4012,116.870003125
"[131.0, 29.0]",[58.95 13.05],114.4015,116.89630000000001
"[130.0, 30.0]",[58.5 13.5],132.3997,116.8257858490566
"[129.0, 31.0]",[58.05 13.95],108.4021,116.67154324324325
"[128.0, 32.0]",[57.6 14.4],117.4012,116.97020862068963
"[127.0, 33.0]",[57.15 14.85],113.40159999999999,116.50046363636362
"[126.0, 34.0]",[56.7 15.3],101.4028,116.04419285714285
"[125.0, 35.0]",[56.25 15.75],110.4019,115.75250992366412
"[124.0, 36.0]",[55.8 16.2],108.4021,115.46756985294117
"[123.0, 37.0]",[55.35 16.65],108.4021,115.28084468085106
"[122.0, 38.0]",[54.9 17.1],102.4027,115.13753749999998
"[121.0, 39.0]",[54.45 17.55],104.40249999999999,115.08850612244898
"[120.0, 40.0]",[54. 18.],111.4018,115.208086
"[119.0, 41.0]",[53.55 18.45],116.40129999999999,115.00928235294116
"[118.0, 42.0]",[53.1 18.9],107.4022,115.08091923076921
"[117.0, 43.0]",[52.65 19.35],119.40100000000001,115.01150188679244
"[116.0, 44.0]",[52.2 19.8],117.4012,115.06809999999999
"[115.0, 45.0]",[51.75 20.25],121.4008,114.97113999999999
"[114.0, 46.0]",[51.3 20.7],108.4021,114.95438588235294
"[114.0, 47.0]",[51.3  21.15],116.40129999999999,114.86656976744186
"[113.0, 48.0]",[50.85 21.6 ],114.4015,114.8871657142857
"[112.0, 49.0]",[50.4  22.05],108.4021,114.82280617977527
"[111.0, 50.0]",[49.95 22.5 ],117.4012,114.73848287292816
"[110.0, 51.0]",[49.5  22.95],102.4027,114.59169836956521
"[109.0, 52.0]",[49.05 23.4 ],112.4017,114.44962352941175
"[108.0, 53.0]",[48.6  23.85],111.4018,114.26467157894734
"[107.0, 54.0]",[48.15 24.3 ],111.4018,113.78918717948717
"[107.0, 55.0]",[48.15 24.75],111.4018,113.66851269035531
"[106.0, 56.0]",[47.7 25.2],108.4021,113.624513
"[105.0, 57.0]",[47.25 25.65],107.4022,113.51285517241378
"[104.0, 58.0]",[46.8 26.1],102.4027,113.25059134615383
"[104.0, 59.0]",[46.8  26.55],110.4019,113.18165545023696
"[103.0, 60.0]",[46.35 27.  ],118.4011,113.05250092592593
"[102.0, 61.0]",[45.9  27.45],120.4009,112.83870180995474
"[102.0, 62.0]",[45.9 27.9],111.4018,112.77481919642855
"[101.0, 63.0]",[45.45 28.35],115.40140000000001,112.62258209606985
"[100.0, 64.0]",[45.  28.8],104.40249999999999,112.37857008547007
"[99.0, 65.0]",[44.55 29.25],109.402,112.26609456066944
"[98.0, 66.0]",[44.1 29.7],115.40140000000001,112.09266147540983
"[98.0, 67.0]",[44.1  30.15],118.4011,112.06807773279351
"[97.0, 68.0]",[43.65 30.6 ],109.402,111.96756507936507
"[96.0, 69.0]",[43.2  31.05],103.40259999999999,111.76041828793774
"[95.0, 70.0]",[42.75 31.5 ],107.4022,111.40090895522387
"[94.0, 71.0]",[42.3  31.95],100.40289999999999,111.31236678966788
"[94.0, 72.0]",[42.3 32.4],106.4023,111.14290537634406
"[93.0, 73.0]",[41.85 32.85],107.4022,111.15629680851063
"[92.0, 74.0]",[41.4 33.3],116.40129999999999,111.01424703832751
"[91.0, 75.0]",[40.95 33.75],102.4027,110.89276952054794
"[90.0, 76.0]",[40.5 34.2],100.40289999999999,110.6426919191919
"[90.0, 77.0]",[40.5  34.65],99.403,110.67028099999999
"[89.0, 78.0]",[40.05 35.1 ],105.4024,110.42983934426228
"[88.0, 79.0]",[39.6  35.55],89.404,110.34552612903224
"[88.0, 80.0]",[39.6 36. ],111.4018,110.44829265175717
"[87.0, 81.0]",[39.15 36.45],134.3995,110.40668679245283
"[86.0, 82.0]",[38.7 36.9],104.40249999999999,110.2642120743034
"[86.0, 83.0]",[38.7  37.35],105.4024,110.30841963190183
"[85.0, 84.0]",[38.25 37.8 ],132.3997,110.43368640483384
"[84.0, 85.0]",[37.8  38.25],122.4007,110.30050529411764
"[84.0, 86.0]",[37.8 38.7],122.4007,110.3109332369942
"[83.0, 87.0]",[37.35 39.15],115.40140000000001,110.25769257142858
"[83.0, 88.0]",[37.35 39.6 ],109.402,110.23342492917847
"[82.0, 89.0]",[36.9  40.05],115.40140000000001,110.17712458100557
"[82.0, 90.0]",[36.9 40.5],110.4019,110.17899252077561
"[81.0, 91.0]",[36.45 40.95],112.4017,110.03451147540983
"[80.0, 92.0]",[36.  41.4],95.4034,109.90470539083556
"[80.0, 93.0]",[36.   41.85],108.4021,109.78036417112298
"[79.0, 94.0]",[35.55 42.3 ],90.4039,109.48034696569921
"[79.0, 95.0]",[35.55 42.75],86.4043,109.30065811518324
"[78.0, 96.0]",[35.1 43.2],76.9923,108.99495452196382
"[78.0, 97.0]",[35.1  43.65],107.4022,108.82268538461537
"[77.0, 98.0]",[34.65 44.1 ],77.9922,108.46742481012656
"[77.0, 99.0]",[34.65 44.55],73.99260000000001,108.3141188442211
"[76.0, 100.0]",[34.2 45. ],83.99159999999999,107.95776550868487
"[76.0, 101.0]",[34.2  45.45],82.9917,107.77039556650246
"[75.0, 102.0]",[33.75 45.9 ],73.99260000000001,107.44906520681265
"[75.0, 103.0]",[33.75 46.35],84.4045,107.28832391304347
"[74.0, 104.0]",[33.3 46.8],86.4043,106.92300883054891
"[74.0, 105.0]",[33.3  47.25],78.9921,106.836377014218
"[73.0, 106.0]",[32.85 47.7 ],103.40259999999999,106.48788173302107
"[73.0, 107.0]",[32.85 48.15],80.99189999999999,106.35979534883721
"[73.0, 108.0]",[32.85 48.6 ],82.9917,106.26445750577368
"[72.0, 109.0]",[32.4  49.05],94.4035,106.00429520547945
"[72.0, 110.0]",[32.4 49.5],82.9917,105.92084353741495
"[72.0, 111.0]",[32.4  49.95],101.4028,105.76102072072072
