Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[69.0, 131.0]",[17.25 32.75],92.4037,98.68552827346466
"[69.0, 132.0]",[17.25 33.  ],99.403,98.67007788018432
"[69.0, 133.0]",[17.25 33.25],97.4032,98.68916529209622
"[69.0, 134.0]",[17.25 33.5 ],97.4032,98.64097056818181
"[69.0, 135.0]",[17.25 33.75],97.4032,98.62284588500563
"[69.0, 136.0]",[17.25 34.  ],104.40249999999999,98.67654136771299
"[69.0, 137.0]",[17.25 34.25],121.4008,98.68952424916574
"[69.0, 138.0]",[17.25 34.5 ],101.4028,98.6828966887417
"[69.0, 139.0]",[17.25 34.75],107.4022,98.68951292442496
"[69.0, 140.0]",[17.25 35.  ],96.4033,98.7166785869565
"[69.0, 141.0]",[17.25 35.25],100.40289999999999,98.72440387513456
"[69.0, 142.0]",[17.25 35.5 ],108.4021,98.7151502136752
"[69.0, 143.0]",[17.25 35.75],114.4015,98.7070942735949
"[69.0, 144.0]",[17.25 36.  ],104.40249999999999,98.67433105263157
"[69.0, 145.0]",[17.25 36.25],96.4033,98.65354022988505
"[69.0, 146.0]",[17.25 36.5 ],86.4043,98.60254304979252
"[69.0, 147.0]",[17.25 36.75],97.4032,98.55022162718846
"[69.0, 148.0]",[17.25 37.  ],103.40259999999999,98.50478353783231
"[69.0, 149.0]",[17.25 37.25],91.40379999999999,98.41490649746193
"[69.0, 150.0]",[17.25 37.5 ],81.9918,98.36400877016129
"[69.0, 151.0]",[17.25 37.75],89.404,98.30218059701491
"[69.0, 152.0]",[17.25 38.  ],101.4028,98.2249393491124
"[69.0, 153.0]",[17.25 38.25],99.403,98.14848338220916
"[69.0, 154.0]",[17.25 38.5 ],93.40359999999998,98.0917699612403
"[69.0, 155.0]",[17.25 38.75],99.403,98.08863631123918
"[69.0, 156.0]",[17.25 39.  ],134.3995,98.13205257142856
"[69.0, 157.0]",[17.25 39.25],147.3982,98.08802955618506
"[69.0, 158.0]",[17.25 39.5 ],121.4008,97.95729194756554
"[69.0, 159.0]",[17.25 39.75],96.4033,97.74851253481893
"[69.0, 160.0]",[17.25 40.  ],81.9918,97.57335009225092
"[69.0, 161.0]",[17.25 40.25],87.40419999999999,97.37622795600366
"[69.0, 162.0]",[17.25 40.5 ],72.9927,97.20749362477231
"[69.0, 163.0]",[17.25 40.75],68.9931,97.10663318223027
"[69.0, 164.0]",[17.25 41.  ],73.99260000000001,96.95943936936936
"[69.0, 165.0]",[17.25 41.25],85.4044,96.79581745747537
"[69.0, 166.0]",[17.25 41.5 ],75.9924,96.6536496441281
"[69.0, 167.0]",[17.25 41.75],85.4044,96.51781600353668
"[69.0, 168.0]",[17.25 42.  ],81.9918,96.39509026315788
"[69.0, 169.0]",[17.25 42.25],75.9924,96.30703696599825
"[69.0, 170.0]",[17.25 42.5 ],78.9921,96.21312019064123
"[69.0, 171.0]",[17.25 42.75],85.4044,96.11380854184641
"[69.0, 172.0]",[17.25 43.  ],73.99260000000001,95.99593782161234
"[69.0, 173.0]",[17.25 43.25],89.404,95.85645831202045
"[69.0, 174.0]",[17.25 43.5 ],83.99159999999999,95.75577050847457
"[69.0, 175.0]",[17.25 43.75],87.40419999999999,95.6458139005897
"[69.0, 176.0]",[17.25 44.  ],80.99189999999999,95.49744120603015
"[69.0, 177.0]",[17.25 44.25],66.9933,95.35496086594503
"[69.0, 178.0]",[17.25 44.5 ],66.9933,95.23068642384106
"[69.0, 179.0]",[17.25 44.75],71.9928,95.11936543209875
"[69.0, 180.0]",[17.25 45.  ],78.9921,94.98886358428804
"[69.0, 181.0]",[17.25 45.25],73.99260000000001,94.90397640358015
"[69.0, 182.0]",[17.25 45.5 ],73.99260000000001,94.81129279935274
"[69.0, 183.0]",[17.25 45.75],85.4044,94.73044279967819
"[69.0, 184.0]",[17.25 46.  ],84.4045,94.68602511999998
"[69.0, 185.0]",[17.25 46.25],101.4028,94.62633134447094
"[70.0, 186.0]",[17.5 46.5],88.4041,94.63821867088606
"[70.0, 187.0]",[17.5  46.75],79.992,94.63381670606776
"[70.0, 188.0]",[17.5 47. ],97.4032,94.6289885400314
"[70.0, 189.0]",[17.5  47.25],91.40379999999999,94.61996637998436
"[70.0, 190.0]",[17.5 47.5],90.4039,94.5849945482866
"[70.0, 191.0]",[17.5  47.75],87.40419999999999,94.57543731574863
"[70.0, 192.0]",[17.5 48. ],91.40379999999999,94.57786383307572
"[70.0, 193.0]",[17.5  48.25],107.4022,94.57488344880676
"[70.0, 194.0]",[17.5 48.5],86.4043,94.57237607361962
"[70.0, 195.0]",[17.5  48.75],93.40359999999998,94.55155508021389
"[70.0, 196.0]",[17.5 49. ],94.4035,94.541099238965
"[70.0, 197.0]",[17.5  49.25],94.4035,94.50060861027191
"[71.0, 198.0]",[17.75 49.5 ],103.40259999999999,94.50242593984962
"[71.0, 199.0]",[17.75 49.75],96.4033,94.50505138576779
"[71.0, 200.0]",[17.75 50.  ],105.4024,94.537505
"[71.0, 201.0]",[17.75 50.25],113.40159999999999,94.56153970260223
"[71.0, 202.0]",[17.75 50.5 ],107.4022,94.58243370370369
"[71.0, 203.0]",[17.75 50.75],107.4022,94.60612523985239
"[71.0, 204.0]",[17.75 51.  ],89.404,94.60213580882352
"[71.0, 205.0]",[17.75 51.25],87.40419999999999,94.57241719092903
"[72.0, 206.0]",[18.  51.5],101.4028,94.56949424617623
"[72.0, 207.0]",[18.   51.75],102.4027,94.54144484760523
"[72.0, 208.0]",[18. 52.],81.9918,94.52142530730295
"[72.0, 209.0]",[18.   52.25],93.40359999999998,94.49620979827088
"[72.0, 210.0]",[18.  52.5],83.99159999999999,94.44468243727599
"[73.0, 211.0]",[18.25 52.75],94.4035,94.4338004996431
"[73.0, 212.0]",[18.25 53.  ],104.40249999999999,94.40892574679943
"[73.0, 213.0]",[18.25 53.25],87.40419999999999,94.36480120481927
"[73.0, 214.0]",[18.25 53.5 ],79.992,94.35799936440678
"[73.0, 215.0]",[18.25 53.75],100.40289999999999,94.2171659887798
"[74.0, 216.0]",[18.5 54. ],89.404,94.18635851955305
"[74.0, 217.0]",[18.5  54.25],73.99260000000001,94.12055720250521
"[74.0, 218.0]",[18.5 54.5],69.993,94.0445246879334
"[74.0, 219.0]",[18.5  54.75],71.9928,93.86194903581267
"[75.0, 220.0]",[18.75 55.  ],70.99289999999999,93.8501783950617
"[75.0, 221.0]",[18.75 55.25],85.4044,93.79654606971974
"[75.0, 222.0]",[18.75 55.5 ],84.4045,93.74208611300203
"[75.0, 223.0]",[18.75 55.75],72.9927,93.66484356368562
"[75.0, 224.0]",[18.75 56.  ],74.99249999999999,93.60154808080807
"[76.0, 225.0]",[19.   56.25],88.4041,93.58894966487935
"[76.0, 226.0]",[19.  56.5],97.4032,93.5686906542056
"[76.0, 227.0]",[19.   56.75],82.9917,93.51453957503318
"[76.0, 228.0]",[19. 57.],84.4045,93.51639689358889
"[76.0, 229.0]",[19.   57.25],91.40379999999999,93.48282888157894
"[77.0, 230.0]",[19.25 57.5 ],94.4035,93.48437722513088
"[77.0, 231.0]",[19.25 57.75],94.4035,93.46783726384363
"[77.0, 232.0]",[19.25 58.  ],91.40379999999999,93.46609390402075
"[77.0, 233.0]",[19.25 58.25],85.4044,93.42434448030987
"[77.0, 234.0]",[19.25 58.5 ],90.4039,93.36951970474966
"[78.0, 235.0]",[19.5  58.75],85.4044,93.36788946360153
"[78.0, 236.0]",[19.5 59. ],96.4033,93.36493157224696
