,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 0,0,[107  67],[116  12],[0.4600000000000001],9.108034553039621,0,19.106784782608695,2,57,878,8.789121000000002,0.9129521739130434
Spine: 1,0,[179  98],[179  86],[0.7300000000000001],16.838350075493903,0,33.194117808219175,3,99,2423,24.231706000000003,0.9451109589041096
Spine: 2,0,[206  92],[206  68],[0.8700000000000002],19.5383500754939,0,23.951627586206897,3,48,2083,20.837916000000003,0.03447931034482758
Spine: 3,0,[273  94],[271  79],[0.6600000000000001],26.306021467251515,0,17.952749999999998,6,52,1184,11.848815000000002,0.53025
Spine: 4,0,[280  87],[277  59],[0.5700000000000001],27.06173533392055,0,19.103352631578943,2,48,1088,10.888911,1.648957894736842
Spine: 5,0,[343  85],[338  68],[0.6500000000000001],33.54826149596531,0,17.89051846153846,4,37,1162,11.628837,0.09229846153846154
Spine: 6,0,[358 105],[364 132],[0.7500000000000001],34.5265833895237,0,13.305336,0,46,997,9.979002000000003,0.013331999999999998
Spine: 7,0,[354  84],[350  69],[0.6800000000000002],34.59166252686929,0,15.380814705882354,1,44,1045,10.458954000000004,0.3529058823529412
Spine: 8,0,[352  75],[344  42],[0.4900000000000001],34.59166252686929,0,4.509753061224489,0,10,220,2.209779,0.0
Spine: 9,0,[382  95],[386 114],[0.5800000000000001],37.070037706044,0,12.981460344827587,1,32,752,7.529247000000002,0.08619827586206895
Spine: 10,0,[414 103],[430 152],[0.8000000000000002],39.77306660097569,0,15.59844,1,36,1247,12.478752000000002,0.0
Spine: 11,0,[410  89],[417 111],[1.3200000000000003],39.836312154179055,0,18.2406,6,31,2407,24.077592000000003,4.817699999999999
Spine: 12,0,[467  73],[464  90],[0.8700000000000002],46.260021122958065,0,27.640913793103444,6,52,2404,24.047595,0.18388965517241376
Spine: 13,0,[471  55],[473  35],[0.6800000000000002],46.40144247919537,0,17.57177205882353,3,43,1194,11.948805000000002,45.480745588235294
Spine: 14,0,[482  76],[477  94],[0.7800000000000001],48.853197685034665,0,15.652280769230769,2,39,1220,12.208779000000002,0.08973461538461537
Spine: 15,0,[500  77],[500  93],[0.8400000000000002],49.48043699752376,0,25.199860714285713,10,44,2116,21.167883,0.15474642857142856
