Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[89.0, 279.0]",[22.25 69.75],75.9924,nan
"[89.0, 279.0]",[22.25 69.75],75.9924,75.59714545454545
"[89.0, 280.0]",[22.25 70.  ],71.9928,78.08454375
"[89.0, 281.0]",[22.25 70.25],81.9918,78.08454375
"[89.0, 281.0]",[22.25 70.25],81.9918,78.91132380952381
"[89.0, 282.0]",[22.25 70.5 ],78.9921,80.12823076923077
"[89.0, 283.0]",[22.25 70.75],85.4044,80.30749032258065
"[89.0, 284.0]",[22.25 71.  ],90.4039,79.52038055555556
"[89.0, 285.0]",[22.25 71.25],84.4045,79.70565853658536
"[89.0, 286.0]",[22.25 71.5 ],96.4033,79.91586956521739
"[89.0, 287.0]",[22.25 71.75],105.4024,80.12407450980392
"[89.0, 288.0]",[22.25 72.  ],95.4034,79.74158392857144
"[89.0, 289.0]",[22.25 72.25],91.40379999999999,79.60516666666666
"[89.0, 290.0]",[22.25 72.5 ],94.4035,79.97532352941177
"[89.0, 291.0]",[22.25 72.75],95.4034,80.87489436619718
"[89.0, 292.0]",[22.25 73.  ],111.4018,82.51225675675676
"[89.0, 293.0]",[22.25 73.25],140.3989,84.34667532467533
"[89.0, 294.0]",[22.25 73.5 ],152.3977,85.79869875
"[89.0, 295.0]",[22.25 73.75],131.3998,87.68787108433735
"[89.0, 296.0]",[22.25 74.  ],151.3978,89.24758604651161
"[89.0, 297.0]",[22.25 74.25],154.39749999999998,90.97178764044943
"[89.0, 298.0]",[22.25 74.5 ],153.3976,92.17053913043478
"[89.0, 299.0]",[22.25 74.75],150.3979,93.2514789473684
"[89.0, 300.0]",[22.25 75.  ],149.398,94.12339591836734
"[89.0, 301.0]",[22.25 75.25],131.3998,94.74551584158415
"[89.0, 302.0]",[22.25 75.5 ],136.3993,95.09138365384615
"[89.0, 303.0]",[22.25 75.75],131.3998,95.61409906542056
"[89.0, 304.0]",[22.25 76.  ],134.3995,95.78639909090909
"[89.0, 305.0]",[22.25 76.25],116.40129999999999,95.70178761061945
"[89.0, 306.0]",[22.25 76.5 ],107.4022,95.70269051724138
"[89.0, 307.0]",[22.25 76.75],112.4017,95.04378595041322
"[89.0, 308.0]",[22.25 77.  ],103.40259999999999,94.42458095238095
"[89.0, 309.0]",[22.25 77.25],102.4027,94.00529999999999
"[89.0, 310.0]",[22.25 77.5 ],100.40289999999999,93.77859705882352
"[89.0, 311.0]",[22.25 77.75],107.4022,93.56088085106381
"[89.0, 312.0]",[22.25 78.  ],111.4018,93.46765479452053
"[89.0, 313.0]",[22.25 78.25],135.39939999999999,93.5064178807947
"[89.0, 314.0]",[22.25 78.5 ],133.3996,93.8503576923077
"[89.0, 315.0]",[22.25 78.75],135.39939999999999,93.94570869565217
"[89.0, 316.0]",[22.25 79.  ],126.40029999999999,94.40274879518071
"[89.0, 317.0]",[22.25 79.25],128.40009999999998,94.8832730994152
"[89.0, 318.0]",[22.25 79.5 ],132.3997,95.30709943181817
"[89.0, 319.0]",[22.25 79.75],117.4012,95.55835359116021
"[89.0, 320.0]",[22.25 80.  ],114.4015,95.8498575268817
"[89.0, 321.0]",[22.25 80.25],117.4012,96.07374869109947
"[89.0, 322.0]",[22.25 80.5 ],116.40129999999999,96.30342878787879
"[89.0, 323.0]",[22.25 80.75],122.4007,96.1589778325123
"[89.0, 324.0]",[22.25 81.  ],108.4021,96.0551221153846
"[89.0, 325.0]",[22.25 81.25],110.4019,96.05002957746478
"[89.0, 326.0]",[22.25 81.5 ],116.40129999999999,95.79290229357798
"[89.0, 327.0]",[22.25 81.75],104.40249999999999,95.42624125560539
"[89.0, 328.0]",[22.25 82.  ],91.40379999999999,95.07566184210526
"[89.0, 329.0]",[22.25 82.25],86.4043,94.71867167381976
"[89.0, 330.0]",[22.25 82.5 ],89.404,94.24224075630251
"[89.0, 331.0]",[22.25 82.75],85.4044,93.62064672131146
"[90.0, 332.0]",[22.5 83. ],115.40140000000001,93.3905048
"[90.0, 333.0]",[22.5  83.25],96.4033,93.27380901960784
"[90.0, 334.0]",[22.5 83.5],123.4006,93.11386423076922
"[90.0, 335.0]",[22.5  83.75],124.4005,93.13841064638783
"[90.0, 336.0]",[22.5 84. ],113.40159999999999,93.12481315789474
"[90.0, 337.0]",[22.5  84.25],107.4022,93.17842676579924
"[90.0, 338.0]",[22.5 84.5],109.402,93.2823231617647
"[90.0, 339.0]",[22.5  84.75],111.4018,93.35486472727271
"[90.0, 340.0]",[22.5 85. ],111.4018,93.476195323741
"[91.0, 341.0]",[22.75 85.25],136.3993,93.92009787985866
"[91.0, 342.0]",[22.75 85.5 ],115.40140000000001,94.34820314685314
"[91.0, 343.0]",[22.75 85.75],145.3984,94.67400415224913
"[91.0, 344.0]",[22.75 86.  ],120.4009,94.89722979452053
"[91.0, 345.0]",[22.75 86.25],121.4008,95.02778847457625
"[91.0, 346.0]",[22.75 86.5 ],116.40129999999999,94.75003651315788
"[91.0, 347.0]",[22.75 86.75],110.4019,94.88847612903224
"[92.0, 348.0]",[23. 87.],92.4037,93.07126187499999
"[92.0, 349.0]",[23.   87.25],74.99249999999999,92.41895657492354
"[92.0, 350.0]",[23.  87.5],76.9923,91.9825973053892
"[92.0, 351.0]",[23.   87.75],76.9923,91.77648651026392
"[92.0, 352.0]",[23. 88.],85.4044,91.64762614942528
"[92.0, 353.0]",[23.   88.25],87.40419999999999,91.52268450704224
"[92.0, 354.0]",[23.  88.5],82.9917,91.46448287292819
"[92.0, 355.0]",[23.   88.75],92.4037,91.98858262032086
"[93.0, 356.0]",[23.25 89.  ],72.9927,90.37582025974025
"[93.0, 357.0]",[23.25 89.25],77.9922,89.71630511508951
"[93.0, 358.0]",[23.25 89.5 ],80.99189999999999,89.264161
"[93.0, 359.0]",[23.25 89.75],91.40379999999999,88.77324180929097
"[93.0, 360.0]",[23.25 90.  ],93.40359999999998,88.2269153110048
"[93.0, 361.0]",[23.25 90.25],98.4031,88.0956475409836
"[94.0, 362.0]",[23.5 90.5],94.4035,86.8018589041096
"[94.0, 363.0]",[23.5  90.75],100.40289999999999,86.31388430493273
"[94.0, 364.0]",[23.5 91. ],114.4015,86.10415077262695
"[94.0, 365.0]",[23.5  91.25],97.4032,86.05820413043479
"[94.0, 366.0]",[23.5 91.5],116.40129999999999,85.90695203426125
"[95.0, 367.0]",[23.75 91.75],130.3999,86.00117399577168
"[95.0, 368.0]",[23.75 92.  ],120.4009,86.01830606694561
"[95.0, 369.0]",[23.75 92.25],100.40289999999999,86.05935218295218
"[95.0, 370.0]",[23.75 92.5 ],94.4035,85.75730102249489
"[96.0, 371.0]",[24.   92.75],113.40159999999999,85.95928539553752
"[96.0, 372.0]",[24. 93.],93.40359999999998,85.94913420523139
"[96.0, 373.0]",[24.   93.25],73.99260000000001,85.82571474103585
"[96.0, 374.0]",[24.  93.5],69.993,85.3888005882353
"[97.0, 375.0]",[24.25 93.75],101.4028,85.65073832684824
"[97.0, 376.0]",[24.25 94.  ],80.99189999999999,85.56648181818181
"[97.0, 377.0]",[24.25 94.25],60.9939,85.38411121673005
"[98.0, 378.0]",[24.5 94.5],94.4035,85.57891379962193
"[98.0, 379.0]",[24.5  94.75],88.4041,85.67879085820897
"[98.0, 380.0]",[24.5 95. ],62.9937,85.48574508348796
