,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 0,0,[ 13 121],[ 13 111],[1.5800000000000003],0.863441361516796,0,115.87439810126583,32,206,18308,183.08154900000005,39.85661708860759
Spine: 1,0,[ 20 112],[20 84],[0.45000000000000007],1.5634413615167961,0,111.44723333333333,40,161,5015,50.15125500000001,5.621659999999999
Spine: 2,0,[ 20 134],[ 20 150],[0.25000000000000006],1.5634413615167961,0,36.94934,8,91,923,9.237335000000002,0.43995599999999996
Spine: 3,0,[ 27 119],[ 29 105],[0.7200000000000002],2.3785206526305465,0,104.36781388888888,38,181,7514,75.14482600000001,4.638425
Spine: 4,0,[ 30 134],[ 27 148],[0.31000000000000005],2.690878728510725,0,34.493741935483875,5,86,1069,10.693060000000003,0.5160774193548388
Spine: 5,0,[ 52 123],[ 52 111],[0.6000000000000001],4.78383434861697,0,113.43567499999999,35,163,6806,68.06140500000001,1.3165349999999998
Spine: 6,0,[ 74 150],[ 82 190],[0.39000000000000007],6.558396937810428,0,37.35523846153846,8,62,1456,14.568543000000002,0.0
Spine: 7,0,[ 70 128],[ 69 127],[0.6000000000000001],6.597620164838064,0,118.95286833333333,46,196,7137,71.37172100000001,100.66522666666667
Spine: 8,0,[ 79 122],[ 76 114],[0.9100000000000001],7.666465807643532,0,140.54841318681318,76,211,12789,127.89905600000003,39.83402527472528
Spine: 9,0,[ 90 133],[ 97 152],[0.4300000000000001],8.31019211722225,0,38.6432488372093,8,108,1661,16.616597000000002,0.13952093023255813
Spine: 10,0,[ 87 120],[ 84 114],[0.4100000000000001],8.485753838016446,0,79.07582195121951,34,131,3242,32.42108700000001,72.68621707317074
Spine: 11,0,[ 96 134],[104 158],[0.37000000000000005],8.862507875073321,0,25.59203513513513,8,50,946,9.469053,0.054048648648648646
Spine: 12,0,[ 88 109],[79 84],[0.7900000000000001],8.940165902544853,0,137.93545316455695,42,219,10896,108.96900800000002,0.5062784810126582
Spine: 13,0,[ 93 119],[ 91 115],[0.3400000000000001],9.078840951601162,0,90.19745,35,146,3066,30.667133000000003,123.37631176470589
Spine: 14,0,[ 98 115],[ 95 107],[1.0000000000000002],10.263007504286392,0,122.251809,64,192,12225,122.25180900000002,33.32622
Spine: 15,0,[113 129],[120 155],[0.4600000000000001],10.716297365317066,0,65.91067173913044,26,116,3031,30.31890900000001,0.02173695652173913
Spine: 16,0,[117 108],[114  97],[0.5400000000000001],11.673754671260156,0,69.34851111111111,12,127,3744,37.448196,0.8517666666666666
Spine: 17,0,[157 111],[158 120],[0.8100000000000002],15.53530224650985,0,117.56517777777778,62,200,9522,95.22779400000002,7.801688888888888
Spine: 18,0,[172 107],[172 111],[0.6700000000000002],17.073332955416035,0,105.52245820895523,47,170,7070,70.70004700000001,87.47755522388059
Spine: 19,0,[177 114],[179 133],[0.6600000000000001],17.482647579560425,0,105.96988333333333,45,155,6994,69.94012300000001,0.21209999999999998
Spine: 20,0,[184 108],[185 118],[0.7800000000000001],18.23732901089718,0,122.7565769230769,62,197,9575,95.75013000000001,31.923775641025642
