Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[128.0, 7.0]",[32.    1.75],144.39849999999998,158.44948235294117
"[127.0, 7.0]",[31.75  1.75],121.4008,137.921736
"[127.0, 8.0]",[31.75  2.  ],125.4004,135.4014870967742
"[127.0, 9.0]",[31.75  2.25],108.4021,135.4014870967742
"[127.0, 9.0]",[31.75  2.25],108.4021,133.96415405405403
"[127.0, 10.0]",[31.75  2.5 ],107.4022,134.43850681818182
"[127.0, 11.0]",[31.75  2.75],116.40129999999999,137.24742830188677
"[126.0, 12.0]",[31.5  3. ],97.4032,135.71011147540983
"[126.0, 13.0]",[31.5   3.25],115.40140000000001,135.97200298507462
"[126.0, 14.0]",[31.5  3.5],131.3998,136.5799337837838
"[126.0, 15.0]",[31.5   3.75],141.3988,137.56207407407408
"[126.0, 16.0]",[31.5  4. ],154.39749999999998,138.97881477272725
"[126.0, 17.0]",[31.5   4.25],161.39679999999998,140.49200526315792
"[126.0, 18.0]",[31.5  4.5],206.80519999999999,141.66549099999997
"[126.0, 19.0]",[31.5   4.75],181.80769999999998,142.94372523364484
"[126.0, 20.0]",[31.5  5. ],188.807,143.77706578947368
"[126.0, 21.0]",[31.5   5.25],169.8089,144.8562082644628
"[126.0, 22.0]",[31.5  5.5],203.8055,145.5484953125
"[126.0, 23.0]",[31.5   5.75],186.80719999999997,145.89494296296294
"[126.0, 24.0]",[31.5  6. ],157.3972,146.8608718309859
"[126.0, 25.0]",[31.5   6.25],171.8087,147.62867046979864
"[126.0, 26.0]",[31.5  6.5],170.8088,148.15125949367086
"[126.0, 27.0]",[31.5   6.75],158.3971,147.98243393939396
"[126.0, 28.0]",[31.5  7. ],168.3961,148.0323788235294
"[126.0, 29.0]",[31.5   7.25],158.3971,147.54873333333333
"[126.0, 30.0]",[31.5  7.5],151.3978,147.44424402173917
"[126.0, 31.0]",[31.5   7.75],180.8078,147.06471937172776
"[126.0, 32.0]",[31.5  8. ],179.80790000000002,145.69577373737374
"[127.0, 33.0]",[31.75  8.25],181.80769999999998,146.85167219512195
"[127.0, 34.0]",[31.75  8.5 ],173.80849999999998,146.8967781990521
"[127.0, 35.0]",[31.75  8.75],169.8089,146.51218842592593
"[127.0, 36.0]",[31.75  9.  ],158.3971,146.1159859728507
"[127.0, 37.0]",[31.75  9.25],145.3984,145.5275438053097
"[127.0, 38.0]",[31.75  9.5 ],151.3978,144.7196341991342
"[127.0, 39.0]",[31.75  9.75],117.4012,143.58232542372883
"[127.0, 40.0]",[31.75 10.  ],89.404,140.67000823045268
"[128.0, 41.0]",[32.   10.25],103.40259999999999,141.18812891566265
"[128.0, 42.0]",[32.  10.5],107.4022,140.20256023622045
"[128.0, 43.0]",[32.   10.75],85.4044,139.164655984556
"[128.0, 44.0]",[32. 11.],64.9935,137.96911628787876
"[128.0, 45.0]",[32.   11.25],54.9945,136.75701189591075
"[128.0, 46.0]",[32.  11.5],43.995599999999996,135.30664416058394
"[128.0, 47.0]",[32.   11.75],34.9965,133.86735842293908
"[128.0, 48.0]",[32. 12.],31.996799999999997,132.3555246478873
"[128.0, 49.0]",[32.   12.25],23.997600000000002,130.88908373702424
"[128.0, 50.0]",[32.  12.5],31.996799999999997,129.38897567567568
"[128.0, 51.0]",[32.   12.75],36.996300000000005,128.0076795379538
"[128.0, 52.0]",[32. 13.],30.996899999999997,126.67586258064514
"[128.0, 53.0]",[32.   13.25],36.996300000000005,125.27854542586749
"[128.0, 54.0]",[32.  13.5],41.995799999999996,123.92181512345678
"[128.0, 55.0]",[32.   13.75],39.996,123.1673066869301
"[128.0, 56.0]",[32. 14.],61.99379999999999,122.15842380952381
"[128.0, 57.0]",[32.   14.25],49.995000000000005,121.6065646017699
"[128.0, 58.0]",[32.  14.5],56.994299999999996,120.77156744186046
"[128.0, 59.0]",[32.   14.75],49.995000000000005,119.77594985673352
"[128.0, 60.0]",[32. 15.],38.9961,118.78303587570619
"[128.0, 61.0]",[32.   15.25],44.9955,117.75535431754875
"[128.0, 62.0]",[32.  15.5],54.9945,116.74766483516484
"[128.0, 63.0]",[32.   15.75],53.9946,115.79709132791326
"[128.0, 64.0]",[32. 16.],62.9937,114.84519893048127
"[128.0, 65.0]",[32.   16.25],51.9948,114.03559525065963
"[128.0, 66.0]",[32.  16.5],69.993,113.35383515625
"[128.0, 67.0]",[32.   16.75],70.99289999999999,113.02951259640103
"[128.0, 68.0]",[32. 17.],116.40129999999999,113.00019492385786
"[128.0, 69.0]",[32.   17.25],156.3973,112.8227223057644
"[128.0, 70.0]",[32.  17.5],133.3996,112.86435199004976
"[127.0, 71.0]",[31.75 17.75],111.4018,112.68712309582307
"[127.0, 72.0]",[31.75 18.  ],122.4007,112.74112658536585
"[127.0, 73.0]",[31.75 18.25],131.3998,112.91192819277109
"[127.0, 74.0]",[31.75 18.5 ],152.3977,113.21720805687202
"[127.0, 75.0]",[31.75 18.75],126.40029999999999,113.0290937062937
"[126.0, 76.0]",[31.5 19. ],142.3987,113.47556689655173
"[126.0, 77.0]",[31.5  19.25],113.40159999999999,113.70676621315191
"[126.0, 78.0]",[31.5 19.5],112.4017,113.68768482142855
"[125.0, 79.0]",[31.25 19.75],165.3964,115.16834310722099
"[125.0, 80.0]",[31.25 20.  ],155.39739999999998,116.0578174468085
"[125.0, 81.0]",[31.25 20.25],143.3986,116.24313354297692
"[125.0, 82.0]",[31.25 20.5 ],126.40029999999999,116.95756728395061
"[124.0, 83.0]",[31.   20.75],136.3993,117.10846194331981
"[124.0, 84.0]",[31. 21.],153.3976,118.17734035785287
"[123.0, 85.0]",[30.75 21.25],120.4009,118.07517886497062
"[123.0, 86.0]",[30.75 21.5 ],134.3995,118.24802166344293
"[123.0, 87.0]",[30.75 21.75],126.40029999999999,119.00845817490493
"[122.0, 88.0]",[30.5 22. ],117.4012,118.51801273408239
"[122.0, 89.0]",[30.5  22.25],100.40289999999999,118.15149314814815
"[122.0, 90.0]",[30.5 22.5],89.404,118.77760326086955
"[121.0, 91.0]",[30.25 22.75],53.9946,117.53568241563053
"[121.0, 92.0]",[30.25 23.  ],87.40419999999999,117.42561810193321
"[121.0, 93.0]",[30.25 23.25],119.40100000000001,118.24808252595155
"[120.0, 94.0]",[30.  23.5],140.3989,118.1220188034188
"[120.0, 95.0]",[30.   23.75],136.3993,118.08862402707275
"[120.0, 96.0]",[30. 24.],117.4012,119.28759800995024
"[119.0, 97.0]",[29.75 24.25],94.4035,119.16798199672668
"[119.0, 98.0]",[29.75 24.5 ],93.40359999999998,119.23804837662337
"[119.0, 99.0]",[29.75 24.75],107.4022,120.07401503999999
"[118.0, 100.0]",[29.5 25. ],127.4002,120.30719131121643
"[118.0, 101.0]",[29.5  25.25],126.40029999999999,120.64892269170578
"[118.0, 102.0]",[29.5 25.5],162.39669999999998,121.76620462962963
"[117.0, 103.0]",[29.25 25.75],163.39659999999998,121.85230792682927
"[117.0, 104.0]",[29.25 26.  ],168.809,122.15758942598188
"[117.0, 105.0]",[29.25 26.25],189.80689999999998,123.80944198813056
"[116.0, 106.0]",[29.  26.5],128.40009999999998,123.43836920821114
"[116.0, 107.0]",[29.   26.75],131.3998,123.40838413391556
"[116.0, 108.0]",[29. 27.],144.39849999999998,123.59476095100865
"[116.0, 109.0]",[29.   27.25],141.3988,124.1406485021398
"[115.0, 110.0]",[28.75 27.5 ],101.4028,123.69301937765205
"[115.0, 111.0]",[28.75 27.75],124.4005,123.6310793828892
"[115.0, 112.0]",[28.75 28.  ],132.3997,124.1219347222222
"[114.0, 113.0]",[28.5  28.25],107.4022,123.66984566712516
"[114.0, 114.0]",[28.5 28.5],117.4012,123.78311156462583
"[114.0, 115.0]",[28.5  28.75],152.3977,124.05472991913746
"[114.0, 116.0]",[28.5 29. ],168.809,124.49148649732619
"[113.0, 117.0]",[28.25 29.25],141.3988,124.2939480106101
"[113.0, 118.0]",[28.25 29.5 ],138.3991,124.47470762155059
"[113.0, 119.0]",[28.25 29.75],151.3978,124.8034967405476
"[112.0, 120.0]",[28. 30.],107.4022,124.39282250970246
"[112.0, 121.0]",[28.   30.25],121.4008,124.4147205655527
"[112.0, 122.0]",[28.  30.5],140.3989,124.48411570881227
"[112.0, 123.0]",[28.   30.75],141.3988,124.71696577946769
"[111.0, 124.0]",[27.75 31.  ],118.4011,124.32585559748428
"[111.0, 125.0]",[27.75 31.25],122.4007,124.316323125
"[111.0, 126.0]",[27.75 31.5 ],131.3998,124.36146500622665
"[111.0, 127.0]",[27.75 31.75],146.3983,124.41666757425742
"[111.0, 128.0]",[27.75 32.  ],145.3984,124.83760882352941
"[110.0, 129.0]",[27.5  32.25],134.3995,124.46261630170315
"[110.0, 130.0]",[27.5 32.5],148.39809999999997,124.62162732769045
"[110.0, 131.0]",[27.5  32.75],182.80759999999998,124.8398734939759
"[110.0, 132.0]",[27.5 33. ],191.8067,125.1876886227545
"[110.0, 133.0]",[27.5  33.25],199.80589999999998,125.89285284360189
"[109.0, 134.0]",[27.25 33.5 ],195.8063,125.89878752941175
"[109.0, 135.0]",[27.25 33.75],184.8074,126.27086678362572
"[109.0, 136.0]",[27.25 34.  ],208.80499999999998,126.55828228438227
"[109.0, 137.0]",[27.25 34.25],210.8048,126.9548529548088
