,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 0,0,[11 14],[10 17],[6.469631999999999],1.519079692440223,0,1782.423076923077,358,3995,139029,11531.621376,1272.6666666666667
Spine: 1,0,[25 11],[36 10],[6.469631999999999],1.5701411947071215,0,1545.025641025641,427,3606,120512,9995.747328,187.32051282051282
Spine: 2,0,[28 22],[40 19],[7.133183999999999],4.850842715355334,0,1304.4186046511627,361,2551,112180,9304.65792,149.6046511627907
Spine: 3,0,[15 28],[10 31],[5.723135999999999],5.70612287832588,0,1274.4927536231885,253,3502,87940,7294.095359999999,245.82608695652175
Spine: 4,0,[36 37],[57 32],[7.464959999999999],9.491092850212043,0,819.1777777777778,174,2188,73726,6115.129343999999,70.63333333333334
Spine: 5,0,[13 50],[10 55],[7.713791999999999],11.863313620843519,0,650.4408602150538,205,1637,60491,5017.365503999999,217.34408602150538
Spine: 6,0,[25 80],[12 80],[4.727808],21.24232081389833,0,1748.2280701754387,364,3478,99649,8265.286655999998,111.36842105263158
Spine: 7,0,[25 86],[11 87],[5.059583999999999],22.96481761520876,0,1632.983606557377,353,3811,99612,8262.217728,97.91803278688525
Spine: 8,0,[40 88],[56 86],[3.9813119999999995],23.88348257590765,0,1167.125,366,2705,56022,4646.688767999999,99.66666666666667
Spine: 9,0,[ 28 111],[ 17 113],[2.7371519999999996],30.033772680259375,0,2627.6363636363635,1366,4027,86712,7192.2401279999995,168.4848484848485
Spine: 10,0,[ 22 122],[ 10 127],[6.552575999999999],32.801363579329426,0,1419.9367088607594,286,3520,112175,9304.243199999999,96.0506329113924
Spine: 11,0,[ 35 140],[ 16 159],[4.810751999999999],36.94671702376382,0,1741.103448275862,637,3125,100984,8376.016896,347.7586206896552
Spine: 12,0,[ 32 154],[ 10 199],[3.4007039999999997],37.335769381034595,0,1125.4634146341464,258,3203,46144,3827.3679359999996,68.95121951219512
Spine: 13,0,[ 31 164],[ 10 225],[5.059583999999999],38.57055919406066,0,1726.295081967213,431,4095,105304,8734.334975999998,61.80327868852459
Spine: 14,0,[ 46 155],[ 37 198],[4.064255999999999],38.817754544936115,0,1618.1224489795918,504,3527,79288,6576.463871999999,222.3469387755102
Spine: 15,0,[ 27 180],[ 10 268],[6.8014079999999995],39.95352378464986,0,1270.0,402,2820,104140,8637.788159999998,71.4390243902439
Spine: 16,0,[ 54 185],[ 34 283],[6.469631999999999],42.771455829321894,0,1580.1538461538462,394,3060,123252,10223.013888,1646.3589743589744
Spine: 17,0,[ 63 140],[ 63 148],[5.1425279999999995],43.115937276241695,0,1771.225806451613,355,4095,109816,9108.578303999999,188.6290322580645
Spine: 18,0,[ 49 228],[ 10 383],[5.723135999999999],51.616291603178105,0,1200.4927536231885,353,2890,82834,6870.583295999999,59.492753623188406
Spine: 19,0,[ 99 141],[106 129],[6.718463999999999],52.631586292558254,0,1944.1728395061727,671,3759,157478,13061.855231999998,102.62962962962963
Spine: 20,0,[105 147],[110 138],[6.63552],55.01276553020454,0,1735.85,403,4095,138868,11518.267391999998,169.7125
Spine: 21,0,[102 159],[ 95 166],[3.2348159999999995],56.40231865590493,0,2077.6923076923076,890,3950,81030,6720.952319999999,153.76923076923077
Spine: 22,0,[ 65 221],[ 10 335],[6.967295999999999],60.13001105773998,0,1866.9404761904761,505,3583,156823,13007.526911999998,650.0
