,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 25,0,[119 362],[117 353],[2.90304],57.04454495608829,0,1415.1714285714286,459,2854,49531,4108.299263999999,135.2
Spine: 26,0,[128 371],[131 383],[1.65888],60.48441260477818,0,1313.3,678,2481,26266,2178.6071039999997,90.1
Spine: 27,0,[123 354],[117 332],[3.8154239999999997],60.69396338480958,0,506.0,169,1420,23276,1930.6045439999998,57.04347826086956
Spine: 28,0,[137 353],[132 336],[3.6495359999999994],62.719620925113034,0,784.1590909090909,200,2476,34503,2861.8168319999995,66.54545454545455
Spine: 29,0,[145 355],[142 347],[3.1518719999999996],64.93458367094789,0,1072.6052631578948,393,2241,40759,3380.7144959999996,135.23684210526315
Spine: 30,0,[163 363],[172 381],[3.8154239999999997],68.69973509223088,0,1324.0,527,2605,60904,5051.621375999999,61.84782608695652
Spine: 31,0,[157 343],[147 324],[6.137855999999999],69.73011521626279,0,689.7162162162163,148,1450,51039,4233.3788159999995,58.62162162162162
Spine: 32,0,[168 338],[158 322],[5.1425279999999995],73.39264020586299,0,946.9516129032259,207,1863,58711,4869.725183999999,61.45161290322581
Spine: 33,0,[193 342],[202 356],[6.718463999999999],78.90678811593295,0,1098.1975308641975,352,2131,88954,7378.200575999999,68.07407407407408
Spine: 34,0,[188 326],[179 313],[4.1472],80.26469419629233,0,962.7,358,1774,48135,3992.5094399999994,78.44
Spine: 35,0,[185 320],[169 296],[4.230143999999999],80.50432468106163,0,511.98039215686276,151,1601,26111,2165.750784,54.3921568627451
Spine: 36,0,[195 318],[184 298],[5.1425279999999995],82.92772399763179,0,676.3548387096774,236,1603,41934,3478.1736959999994,55.935483870967744
Spine: 37,0,[222 328],[228 343],[4.893695999999999],88.7168812323266,0,827.3728813559322,353,1986,48815,4048.9113599999996,61.86440677966102
Spine: 38,0,[225 302],[214 274],[4.064255999999999],92.20929492255594,0,310.38775510204084,128,764,15209,1261.4952959999998,54.57142857142857
Spine: 39,0,[228 320],[230 326],[1.4929919999999999],92.54637342648078,0,858.0555555555555,384,1716,15445,1281.0700799999997,174.83333333333334
Spine: 40,0,[239 321],[244 336],[5.80608],94.06322669414266,0,843.2,350,1783,59024,4895.686656,69.2
Spine: 41,0,[217 306],[207 280],[2.6542079999999997],94.09693454453513,0,368.1875,142,1164,11782,977.2462079999999,54.6875
Spine: 42,0,[246 316],[252 328],[3.6495359999999994],96.21941278601204,0,1032.2045454545455,395,1799,45417,3767.0676479999997,81.6590909090909
Spine: 43,0,[243 305],[239 297],[3.6495359999999994],96.93808832457569,0,968.9318181818181,286,2052,42633,3536.1515519999994,115.0
Spine: 44,0,[257 303],[257 303],[9.455616],100.77102453024838,0,1957.6315789473683,620,3672,223170,18510.612479999996,1957.6315789473683
Spine: 45,0,[257 291],[247 273],[6.718463999999999],102.45585631810523,0,861.0987654320987,249,1791,69749,5785.261055999999,57.93827160493827
Spine: 46,0,[271 307],[281 326],[5.723135999999999],103.72231625037656,0,1029.8985507246377,381,2189,71063,5894.2494719999995,57.608695652173914
Spine: 47,0,[274 302],[281 316],[5.225471999999999],105.17975029941901,0,1249.5079365079366,436,2337,78719,6529.268735999999,83.04761904761905
Spine: 48,0,[269 285],[261 269],[3.8154239999999997],110.05673493797488,0,677.1521739130435,215,2023,31149,2583.6226559999996,61.23913043478261
Spine: 49,0,[281 276],[270 255],[5.80608],110.44312748448684,0,465.0285714285714,116,1825,32552,2699.9930879999997,55.5
Spine: 50,0,[296 293],[305 311],[5.5572479999999995],112.11749518603867,0,932.3880597014926,361,2479,62470,5181.51168,56.62686567164179
Spine: 51,0,[301 285],[308 296],[5.80608],114.24232575724156,0,1211.9285714285713,417,2265,84835,7036.5542399999995,100.5
Spine: 52,0,[296 268],[284 250],[4.893695999999999],115.69310298880052,0,758.8644067796611,219,1939,44773,3713.6517119999994,55.54237288135593
Spine: 53,0,[307 283],[316 297],[5.5572479999999995],116.0060157250191,0,685.5671641791045,261,1346,45933,3809.8667519999995,66.14925373134328
Spine: 54,0,[303 271],[298 264],[3.5665919999999995],116.91630732129136,0,1227.3953488372092,471,2334,52778,4377.618431999999,217.65116279069767
Spine: 55,0,[326 270],[333 284],[4.727808],126.48640296926672,0,1243.4561403508771,431,2643,70877,5878.8218879999995,73.52631578947368
Spine: 56,0,[319 258],[313 247],[4.97664],126.74399800027469,0,1015.0666666666667,414,2360,60904,5051.621375999999,85.06666666666666
Spine: 57,0,[337 236],[320 205],[7.879679999999999],130.20875225181223,0,1015.9578947368421,236,1930,96516,8005.423103999999,59.98947368421052
Spine: 58,0,[355 263],[369 289],[4.893695999999999],131.15201389617698,0,1019.7627118644068,411,2335,60166,4990.4087039999995,55.067796610169495
Spine: 59,0,[359 269],[379 308],[4.644863999999999],131.36162759492473,0,701.2142857142857,238,1517,39268,3257.0449919999996,54.17857142857143
Spine: 60,0,[360 254],[371 269],[5.39136],133.202178672052,0,1038.7384615384615,383,2055,67518,5600.212992,88.32307692307693
Spine: 61,0,[369 260],[393 292],[3.6495359999999994],134.238978672052,0,349.59090909090907,156,1075,15382,1275.8446079999999,54.31818181818182
Spine: 62,0,[369 246],[379 260],[5.889023999999999],136.658178672052,0,841.9577464788732,323,1787,59779,4958.309375999999,84.92957746478874
Spine: 63,0,[363 212],[336 180],[4.478975999999999],142.94588271254815,0,700.4444444444445,249,1966,37824,3137.273856,54.5
Spine: 64,0,[380 211],[366 195],[6.3866879999999995],145.4164823477333,0,796.5844155844156,260,1741,61337,5087.536128,63.311688311688314
Spine: 65,0,[398 226],[414 245],[5.39136],146.63334485461556,0,968.7692307692307,381,1995,62970,5222.983679999999,56.44615384615385
Spine: 66,0,[390 207],[381 193],[5.5572479999999995],148.06555462477888,0,1400.6567164179105,359,2669,93844,7783.796735999999,72.41791044776119
Spine: 67,0,[397 202],[392 187],[5.059583999999999],152.19610646328354,0,1074.1803278688524,313,2313,65525,5434.905599999999,69.26229508196721
Spine: 68,0,[416 210],[422 222],[4.893695999999999],154.21267039122623,0,1095.8813559322034,297,2706,64657,5362.910207999999,78.47457627118644
Spine: 69,0,[423 210],[431 227],[5.5572479999999995],156.01583560828206,0,1021.7910447761194,343,2365,68460,5678.346239999999,60.865671641791046
Spine: 70,0,[425 180],[409 158],[6.469631999999999],160.9950183804522,0,868.2692307692307,127,2772,67725,5617.3823999999995,55.02564102564103
Spine: 71,0,[439 198],[449 213],[4.893695999999999],161.35931276690363,0,866.2372881355932,344,1724,51108,4239.101951999999,59.355932203389834
Spine: 72,0,[441 192],[450 202],[4.893695999999999],162.55946028632616,0,882.0847457627119,521,1570,52043,4316.654592,83.22033898305085
Spine: 73,0,[435 178],[425 167],[4.727808],164.01017963424118,0,728.5964912280701,172,1518,41530,3444.6643199999994,67.0
Spine: 74,0,[447 189],[459 202],[5.80608],164.41708871963203,0,768.1428571428571,317,1246,53770,4459.89888,63.22857142857143
Spine: 75,0,[443 170],[434 158],[5.5572479999999995],170.47930961679685,0,790.8955223880597,221,1800,52990,4395.20256,66.01492537313433
Spine: 76,0,[461 174],[469 185],[5.640191999999999],170.47930961679685,0,1020.8823529411765,354,1904,69420,5757.972479999999,84.0
Spine: 77,0,[459 155],[447 140],[4.56192],173.38412577674174,0,953.1636363636363,274,1868,52424,4348.256256,61.43636363636364
Spine: 78,0,[467 150],[457 138],[1.4100479999999997],176.21583612147305,0,1229.5882352941176,604,2128,20903,1733.7784319999998,77.0
Spine: 79,0,[480 159],[490 171],[4.1472],177.32663932286036,0,915.82,230,2233,45791,3798.0887039999993,69.9
Spine: 80,0,[478 143],[471 132],[4.1472],179.65894874448347,0,742.1,267,1504,37105,3077.6371199999994,82.68
Spine: 81,0,[488 153],[495 165],[2.48832],180.57478691280897,0,785.2,220,1891,23556,1953.8288639999998,74.36666666666666
Spine: 82,0,[493 135],[484 126],[2.156544],187.7700946441316,0,1282.2307692307693,776,2125,33338,2765.1870719999997,101.11538461538461
