,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 15,0,[417  86],[417  44],[0.7600000000000001],5.2,0,57.88979868421053,8,159,4399,43.99624700000001,0.03946973684210526
Spine: 16,0,[423 119],[423 143],[0.7700000000000001],5.800000000000001,0,123.20497402597402,49,191,9486,94.86783000000001,0.20777142857142855
Spine: 17,0,[305 122],[305 150],[0.8600000000000002],6.002082429892863,0,102.1198965116279,31,183,8782,87.82311100000001,0.03488023255813953
Spine: 18,0,[431 119],[431 143],[0.5900000000000001],6.6000000000000005,0,72.61429322033898,16,160,4284,42.84243300000001,0.27115932203389825
Spine: 19,0,[436  80],[436  26],[0.6500000000000001],7.1000000000000005,0,124.64295538461538,43,204,8101,81.01792100000002,0.16921384615384613
Spine: 20,0,[292 121],[292 147],[0.6400000000000001],7.302082429892863,0,55.195196875,3,168,3532,35.324926000000005,0.12498749999999999
Spine: 21,0,[453 111],[453 119],[0.8100000000000002],8.8,0,92.00738518518519,35,238,7452,74.52598200000001,15.608475308641975
Spine: 22,0,[458  82],[458  32],[1.0600000000000003],9.3,0,94.78762358490566,33,216,10047,100.47488100000002,69.51679905660377
Spine: 23,0,[459  74],[459  10],[0.5200000000000001],9.4,0,44.580405769230765,10,86,2318,23.181811000000003,124.63583846153844
Spine: 24,0,[268  97],[270  79],[0.7200000000000002],9.828236122491111,0,91.30693055555554,35,150,6574,65.74099000000001,0.6249375
Spine: 25,0,[471  81],[471  29],[0.5800000000000001],10.600000000000001,0,61.01337068965517,11,201,3538,35.387755000000006,0.4654706896551724
Spine: 26,0,[253 147],[242 190],[0.38000000000000006],10.696479264615567,0,30.839021052631576,2,55,1171,11.718828,0.0
Spine: 27,0,[255 123],[250 159],[0.33000000000000007],10.795707052286934,0,30.3606,3,65,1001,10.018998000000002,0.12119999999999999
Spine: 28,0,[258  93],[260  70],[0.5700000000000001],10.870127893040458,0,54.111285964912284,16,97,3084,30.843433000000005,0.22804736842105258
Spine: 29,0,[252 128],[246 175],[0.32000000000000006],11.048703523004885,0,26.8723125,11,52,859,8.599140000000002,0.0
Spine: 30,0,[477  78],[477  20],[0.5700000000000001],11.200000000000001,0,28.057070175438596,3,88,1599,15.992530000000002,0.12279473684210526
Spine: 31,0,[252  87],[255  53],[0.4000000000000001],11.527752638031211,0,14.1735825,0,33,566,5.6694330000000015,0.0
Spine: 32,0,[487  77],[487  17],[0.5900000000000001],12.200000000000001,0,73.64108983050846,21,144,4344,43.448243000000005,0.01694745762711864
Spine: 33,0,[233 115],[232 139],[0.5500000000000002],13.188394670954677,0,36.98680363636363,3,131,2034,20.342742,0.12725999999999998
Spine: 34,0,[207 110],[204 128],[0.6100000000000001],15.734097837474085,0,48.12845573770492,7,155,2935,29.358358000000003,0.40979508196721304
Spine: 35,0,[209  90],[211  68],[0.5900000000000001],15.773812911013563,0,44.35259322033898,12,155,2616,26.168030000000005,0.3050542372881355
Spine: 36,0,[200  90],[202  70],[0.6100000000000001],17.83814840660533,0,74.3093475409836,15,203,4532,45.328702,0.32783606557377043
Spine: 37,0,[178 106],[174 123],[0.5800000000000001],18.601990631679783,0,95.53985689655171,40,246,5541,55.41311700000001,0.6378672413793103
Spine: 38,0,[134  96],[132 110],[0.6000000000000001],23.15665978123241,0,87.28795666666666,8,253,5237,52.37277400000001,0.9165749999999999
Spine: 39,0,[120  93],[116 106],[0.5700000000000001],25.30101910340677,0,60.0893052631579,5,220,3425,34.250904000000006,0.9472736842105262
Spine: 40,0,[108  73],[113  57],[0.7300000000000001],26.232665618298757,0,83.02202739726026,27,165,6060,60.606080000000006,0.7807438356164383
Spine: 41,0,[99 94],[ 89 121],[0.7600000000000001],26.38243467127957,0,62.340715789473684,24,148,4737,47.37894400000001,0.18419210526315788
Spine: 42,0,[ 92 100],[ 77 142],[0.45000000000000007],26.842835834146513,0,46.59677777777778,8,102,2096,20.968550000000004,0.022219999999999997
Spine: 43,0,[90 67],[94 50],[0.5800000000000001],28.05031666331521,0,102.67107068965517,23,168,5954,59.54922100000001,0.6033879310344826
Spine: 44,0,[78 61],[84 39],[0.5400000000000001],29.406870418189467,0,56.08495740740741,11,92,3028,30.285877000000006,0.11109999999999999
Spine: 45,0,[68 60],[72 41],[0.4800000000000001],30.355899553062088,0,30.40637083333333,3,124,1459,14.595058000000002,0.49994999999999995
Spine: 46,0,[56 58],[60 42],[0.5900000000000001],31.602819877911937,0,53.40767966101695,3,174,3151,31.510531000000007,0.7626355932203389
Spine: 47,0,[48 50],[54 23],[0.37000000000000005],32.685736005312584,0,14.430989189189193,0,40,533,5.3394660000000025,0.027024324324324323
Spine: 48,0,[26 48],[32 29],[0.56],35.62069705341404,0,72.3009625,8,217,4048,40.48853900000001,0.33925178571428566
