,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 32,0,[328 184],[322 153],[5.474303999999999],101.62775985712366,0,995.9242424242424,310,2944,65731,5451.992063999999,54.515151515151516
Spine: 33,0,[333 204],[334 214],[5.39136],102.10122894056312,0,1283.3076923076924,395,3427,83415,6918.773759999999,136.93846153846152
Spine: 34,0,[349 207],[349 227],[7.464959999999999],106.99784915628967,0,652.6222222222223,182,1472,58736,4871.798784,59.68888888888889
Spine: 35,0,[353 189],[353 173],[6.967295999999999],108.14984915628969,0,1819.3095238095239,395,3292,152822,12675.667967999998,74.70238095238095
Spine: 36,0,[359 200],[358 204],[3.5665919999999995],109.96499161250284,0,1929.5581395348838,602,3384,82971,6881.946623999999,612.4883720930233
Spine: 37,0,[363 191],[364 176],[2.3224319999999996],110.8062485949881,0,1439.75,596,2779,40313,3343.7214719999997,84.78571428571429
Spine: 38,0,[366 206],[366 220],[3.7324799999999994],113.65561507365331,0,1605.4,569,2508,72243,5992.1233919999995,80.55555555555556
Spine: 39,0,[389 193],[389 179],[5.640191999999999],118.44417965341397,0,1312.3382352941176,333,3415,89239,7401.839615999999,76.36764705882354
Spine: 40,0,[398 207],[398 221],[3.4007039999999997],121.1520783470401,0,1122.780487804878,288,2599,46034,3818.2440959999994,68.73170731707317
Spine: 41,0,[399 197],[399 191],[4.313088],121.44007834704011,0,1995.7692307692307,615,3927,103780,8607.928319999999,416.59615384615387
Spine: 42,0,[408 193],[410 177],[5.308415999999999],123.65543310351687,0,1123.984375,260,2930,71935,5966.576639999999,63.203125
Spine: 43,0,[419 211],[417 226],[6.63552],127.56150520800368,0,740.9875,234,1841,59279,4916.8373759999995,67.15
Spine: 44,0,[431 206],[430 208],[4.478975999999999],130.81220753211767,0,2131.777777777778,659,3343,115116,9548.181503999998,1677.037037037037
Spine: 45,0,[440 209],[440 219],[3.0689279999999997],133.34165941102015,0,1610.6216216216217,392,3080,59593,4942.881791999999,134.3783783783784
Spine: 46,0,[447 210],[447 222],[5.9719679999999995],135.35765941102014,0,1882.8472222222222,600,4095,135565,11244.303359999998,108.5
Spine: 47,0,[452 195],[452 177],[4.810751999999999],136.79765941102013,0,640.2413793103449,123,2612,37134,3080.0424959999996,57.39655172413793
Spine: 48,0,[461 210],[461 222],[7.133183999999999],143.42165941102016,0,1111.8488372093022,339,2369,95619,7931.022335999999,90.83720930232558
Spine: 49,0,[492 192],[492 174],[4.644863999999999],148.96931024349018,0,626.1428571428571,185,1974,35064,2908.348416,57.19642857142857
Spine: 50,0,[487 208],[487 222],[6.967295999999999],150.40931024349018,0,1085.5595238095239,339,2505,91187,7563.414527999999,75.35714285714286
Spine: 51,0,[499 195],[499 185],[3.2348159999999995],150.47729782101013,0,1474.4358974358975,378,3622,57503,4769.528831999999,98.0
