,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 0,0,[ 17 246],[ 15 254],[4.810751999999999],3.816847294450646,0,1169.5689655172414,309,2899,67835,5626.50624,132.01724137931035
Spine: 1,0,[ 48 237],[ 54 215],[6.054911999999999],11.71635605133501,0,496.7945205479452,180,1181,36266,3008.0471039999998,62.0958904109589
Spine: 2,0,[ 53 238],[ 59 215],[6.137855999999999],13.177374548359825,0,411.06756756756755,118,868,30419,2523.073536,61.9054054054054
Spine: 3,0,[ 55 263],[ 45 281],[5.39136],16.317531926120353,0,687.3076923076923,228,1618,44675,3705.5231999999996,62.738461538461536
Spine: 4,0,[ 77 258],[ 80 251],[3.5665919999999995],22.420145532790873,0,798.953488372093,276,1731,34355,2849.54112,149.65116279069767
Spine: 5,0,[ 72 253],[ 77 242],[5.80608],24.352108265350694,0,770.6,223,2519,53942,4474.165247999999,78.42857142857143
Spine: 6,0,[109 269],[110 261],[5.39136],31.583125772707646,0,897.6615384615385,213,1998,58348,4839.616512,103.73846153846154
Spine: 7,0,[116 283],[114 302],[5.308415999999999],33.918692903668,0,790.09375,178,2613,50566,4194.146304,65.328125
Spine: 8,0,[135 270],[135 262],[4.230143999999999],39.24203701176117,0,1673.2941176470588,494,3991,85338,7078.275071999999,145.54901960784315
Spine: 9,0,[152 269],[152 259],[5.059583999999999],44.19798499614671,0,1097.032786885246,173,3537,66919,5550.529535999999,104.29508196721312
Spine: 10,0,[174 267],[174 251],[7.133183999999999],50.38461698473455,0,1568.3023255813953,417,3790,134874,11186.989055999999,77.26744186046511
Spine: 11,0,[186 282],[185 295],[5.308415999999999],54.01138776694683,0,882.5,193,3258,56480,4684.677119999999,86.21875
Spine: 12,0,[199 270],[199 258],[6.8014079999999995],57.61979673478471,0,1001.1829268292682,265,2397,82097,6809.453567999999,96.92682926829268
Spine: 13,0,[200 281],[199 291],[6.054911999999999],58.02934008389514,0,1528.123287671233,435,3353,111553,9252.652031999998,159.0958904109589
Spine: 14,0,[227 268],[228 248],[7.879679999999999],65.54290783797737,0,1227.6,276,3018,116622,9673.095167999998,67.8
Spine: 15,0,[235 270],[239 251],[5.1425279999999995],67.44898031840323,0,893.8870967741935,238,2978,55421,4596.839424,68.40322580645162
Spine: 16,0,[258 280],[259 270],[4.97664],74.71468806542251,0,998.4166666666666,251,3061,59905,4968.760319999999,107.65
Spine: 17,0,[274 284],[274 276],[3.7324799999999994],81.47361384721513,0,1138.8444444444444,303,3395,51248,4250.714112,133.62222222222223
Spine: 18,0,[267 294],[265 308],[3.1518719999999996],83.11682601105298,0,1687.078947368421,713,2729,64109,5317.456896,88.63157894736842
Spine: 19,0,[288 278],[290 255],[7.547903999999999],83.25971402529973,0,1689.7032967032967,344,4095,153763,12753.718271999998,64.05494505494505
Spine: 20,0,[300 307],[294 336],[9.870335999999998],87.95049612407571,0,861.6890756302521,315,1964,102541,8505.160703999998,62.04201680672269
Spine: 21,0,[318 289],[321 276],[7.133183999999999],92.04610526805531,0,1496.2906976744187,379,3567,128681,10673.316863999999,106.69767441860465
Spine: 22,0,[336 297],[337 290],[4.1472],97.61619494797111,0,1368.98,286,2747,68449,5677.433856,305.32
Spine: 23,0,[342 299],[343 293],[5.723135999999999],99.44279037120818,0,1349.1304347826087,460,2448,93090,7721.256959999999,439.5217391304348
Spine: 24,0,[336 325],[324 371],[6.63552],99.47577203526464,0,710.0875,227,2123,56807,4711.799808,368.2
Spine: 25,0,[358 322],[358 358],[6.3866879999999995],104.30404845657365,0,890.2597402597403,203,2789,68550,5685.811199999999,69.32467532467533
Spine: 26,0,[387 310],[386 317],[4.064255999999999],112.83921302468636,0,1554.8775510204082,346,4029,76189,6319.420415999999,227.6734693877551
Spine: 27,0,[429 315],[432 305],[4.064255999999999],125.03107043464284,0,2291.0408163265306,901,4095,112261,9311.376384,1179.5510204081634
Spine: 28,0,[427 329],[420 345],[7.216127999999999],125.8844688061481,0,1004.6206896551724,392,2282,87402,7249.471487999999,127.60919540229885
Spine: 29,0,[425 302],[414 291],[3.9813119999999995],126.81444010633643,0,874.375,289,1988,41970,3481.1596799999998,107.83333333333333
Spine: 30,0,[451 311],[465 306],[6.967295999999999],133.27537918057524,0,1065.297619047619,325,2708,89485,7422.243839999999,88.19047619047619
Spine: 31,0,[449 301],[465 295],[5.9719679999999995],134.73255672638084,0,875.7222222222222,191,1831,63052,5229.785088,390.69444444444446
Spine: 32,0,[445 259],[465 248],[9.870335999999998],146.39390138046267,0,961.8823529411765,288,2088,114464,9494.102015999999,70.21008403361344
Spine: 33,0,[427 261],[417 265],[2.90304],148.1970665975185,0,1587.8,546,3383,55573,4609.446911999999,144.0
Spine: 34,0,[440 248],[461 237],[6.8014079999999995],149.87143429907036,0,1623.8292682926829,320,4095,133154,11044.325375999999,67.64634146341463
Spine: 35,0,[423 255],[412 260],[5.640191999999999],150.3769051390674,0,1925.735294117647,605,4095,130950,10861.5168,131.08823529411765
Spine: 36,0,[411 243],[392 251],[8.211455999999998],154.7726501456755,0,1673.4646464646464,395,3944,165673,13741.581311999998,75.58585858585859
Spine: 37,0,[409 230],[396 235],[4.810751999999999],158.41631549439998,0,1649.6896551724137,552,3704,95682,7936.247807999999,107.77586206896552
Spine: 38,0,[428 221],[453 209],[6.884351999999999],158.59771464671064,0,1373.698795180723,235,3430,114017,9457.026048,64.16867469879519
Spine: 39,0,[405 220],[393 222],[6.718463999999999],163.35200886438582,0,2116.864197530864,591,4095,171466,14222.075903999998,129.79012345679013
Spine: 40,0,[409 192],[419 188],[2.2394879999999997],168.6201929917786,0,1868.2592592592594,383,4007,50443,4183.944192,128.03703703703704
Spine: 41,0,[409 183],[425 177],[3.4007039999999997],171.06442393642547,0,1340.121951219512,330,3740,54945,4557.358079999999,74.73170731707317
Spine: 42,0,[403 179],[413 172],[3.0689279999999997],172.395497418162,0,2416.3513513513512,549,4095,89405,7415.608319999999,105.13513513513513
Spine: 43,0,[397 174],[403 170],[3.4836479999999996],174.5324531442548,0,2357.5714285714284,466,4014,99018,8212.948992,287.1666666666667
Spine: 44,0,[389 155],[401 145],[9.538559999999999],180.21526169544515,0,981.7217391304348,318,2073,112898,9364.211711999998,87.1304347826087
Spine: 45,0,[395 168],[402 162],[2.8200959999999995],180.33046169544517,0,1449.8823529411766,682,2661,49296,4088.8074239999996,207.7058823529412
Spine: 46,0,[359 146],[335 155],[2.6542079999999997],187.39625929322432,0,1069.53125,231,3456,34225,2838.7583999999997,64.71875
Spine: 47,0,[357 133],[336 136],[5.059583999999999],189.60832359042982,0,1292.2459016393443,346,3427,78827,6538.226687999999,70.52459016393442
Spine: 48,0,[360 126],[348 128],[3.0689279999999997],191.59833524744383,0,1443.7027027027027,542,2846,53417,4430.619648,133.72972972972974
Spine: 49,0,[359 113],[344 104],[3.2348159999999995],195.76518765048553,0,1638.871794871795,335,3158,63916,5301.448703999999,150.6153846153846
Spine: 50,0,[381 116],[401 128],[6.967295999999999],196.11092879813282,0,1418.0595238095239,375,3745,119117,9880.040447999998,74.41666666666667
Spine: 51,0,[350 111],[320  93],[5.39136],196.6048447233432,0,876.1076923076923,209,2222,56947,4723.411967999999,66.36923076923077
Spine: 52,0,[383 109],[399 120],[5.39136],198.2749306388924,0,1200.8615384615384,274,3290,78056,6474.2768639999995,78.41538461538461
Spine: 53,0,[368  87],[344  66],[6.3866879999999995],200.65014873959032,0,693.4545454545455,175,2136,53396,4428.877823999999,117.23376623376623
Spine: 54,0,[399  62],[386  51],[5.474303999999999],211.92190277002425,0,707.8787878787879,159,1925,46720,3875.1436799999997,69.78787878787878
Spine: 55,0,[418  56],[420  58],[2.4053759999999995],216.81518339359968,0,1276.6896551724137,400,3351,37024,3070.918656,393.55172413793105
Spine: 56,0,[436  41],[441  46],[3.7324799999999994],223.53552624199665,0,1314.6666666666667,291,3142,59160,4906.9670399999995,197.66666666666666
Spine: 57,0,[433  51],[445  63],[8.377343999999999],224.96105351286872,0,1454.5643564356435,319,3532,146911,12185.385983999999,76.06930693069307
Spine: 58,0,[451  15],[444  10],[4.727808],231.92749073901595,0,1363.3157894736842,223,4095,77709,6445.495295999999,136.24561403508773
Spine: 59,0,[478  22],[484  34],[3.6495359999999994],237.3045161263251,0,2334.1136363636365,1153,3606,102701,8518.431744,96.31818181818181
