Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[107.0, 364.0]",[ 5.35 18.2 ],253.80049999999997,253.38877647058823
"[107.0, 363.0]",[ 5.35 18.15],253.80049999999997,253.1851769230769
"[107.0, 362.0]",[ 5.35 18.1 ],253.80049999999997,252.55819999999997
"[107.0, 361.0]",[ 5.35 18.05],253.80049999999997,252.02567749999997
"[107.0, 360.0]",[ 5.35 18.  ],253.80049999999997,247.5935735849056
"[107.0, 359.0]",[ 5.35 17.95],253.80049999999997,246.7850725806451
"[107.0, 358.0]",[ 5.35 17.9 ],253.80049999999997,246.9316217391304
"[107.0, 357.0]",[ 5.35 17.85],253.80049999999997,246.9316217391304
"[107.0, 357.0]",[ 5.35 17.85],253.80049999999997,247.2879934210526
"[107.0, 356.0]",[ 5.35 17.8 ],253.80049999999997,247.6806301204819
"[107.0, 355.0]",[ 5.35 17.75],253.80049999999997,248.00562499999998
"[107.0, 354.0]",[ 5.35 17.7 ],253.80049999999997,248.3484136842105
"[107.0, 353.0]",[ 5.35 17.65],253.80049999999997,248.62101799999996
"[107.0, 352.0]",[ 5.35 17.6 ],253.80049999999997,248.82956857142858
"[107.0, 351.0]",[ 5.35 17.55],253.80049999999997,249.05551999999997
"[107.0, 350.0]",[ 5.35 17.5 ],253.80049999999997,249.23573913043478
"[107.0, 349.0]",[ 5.35 17.45],253.80049999999997,249.36760999999998
"[107.0, 348.0]",[ 5.35 17.4 ],253.80049999999997,249.52892719999997
"[107.0, 347.0]",[ 5.35 17.35],253.80049999999997,249.55849999999995
"[107.0, 346.0]",[ 5.35 17.3 ],253.80049999999997,249.66952627737223
"[107.0, 345.0]",[ 5.35 17.25],253.80049999999997,249.4259375
"[107.0, 344.0]",[ 5.35 17.2 ],253.80049999999997,249.06587417218537
"[107.0, 343.0]",[ 5.35 17.15],253.80049999999997,248.8263139240506
"[107.0, 342.0]",[ 5.35 17.1 ],253.80049999999997,248.47981999999993
"[107.0, 341.0]",[ 5.35 17.05],253.80049999999997,248.1092087209302
"[107.0, 340.0]",[ 5.35 17.  ],253.80049999999997,247.5921100558659
"[107.0, 339.0]",[ 5.35 16.95],253.80049999999997,247.5488809782608
"[107.0, 338.0]",[ 5.35 16.9 ],253.80049999999997,247.6224390374331
"[107.0, 337.0]",[ 5.35 16.85],253.80049999999997,247.6804268041237
"[107.0, 336.0]",[ 5.35 16.8 ],253.80049999999997,247.67843417085422
"[107.0, 335.0]",[ 5.35 16.75],253.80049999999997,247.73965594059402
"[107.0, 334.0]",[ 5.35 16.7 ],253.80049999999997,247.7556314009662
"[107.0, 333.0]",[ 5.35 16.65],253.80049999999997,247.79443584905655
"[107.0, 332.0]",[ 5.35 16.6 ],253.80049999999997,247.67939354838705
"[107.0, 331.0]",[ 5.35 16.55],253.80049999999997,247.62808603603602
"[107.0, 330.0]",[ 5.35 16.5 ],253.80049999999997,247.53058546255505
"[107.0, 329.0]",[ 5.35 16.45],253.80049999999997,247.44467008547005
"[107.0, 328.0]",[ 5.35 16.4 ],253.80049999999997,247.38937154811717
"[107.0, 327.0]",[ 5.35 16.35],253.80049999999997,247.33633934426226
"[107.0, 326.0]",[ 5.35 16.3 ],253.80049999999997,247.33362489959836
"[107.0, 325.0]",[ 5.35 16.25],253.80049999999997,247.26409488188975
"[107.0, 324.0]",[ 5.35 16.2 ],253.80049999999997,247.27466628352485
"[108.0, 323.0]",[ 5.4  16.15],253.80049999999997,247.4213142322097
"[108.0, 322.0]",[ 5.4 16.1],253.80049999999997,247.53857867647056
"[108.0, 321.0]",[ 5.4  16.05],253.80049999999997,247.65160974729235
"[108.0, 320.0]",[ 5.4 16. ],253.80049999999997,247.7606326241134
"[108.0, 319.0]",[ 5.4  15.95],253.80049999999997,247.82421017543857
"[108.0, 318.0]",[ 5.4 15.9],253.80049999999997,247.96747739726024
"[108.0, 317.0]",[ 5.4  15.85],253.80049999999997,248.04547643097638
"[108.0, 316.0]",[ 5.4 15.8],253.80049999999997,248.09440529801324
"[108.0, 315.0]",[ 5.4  15.75],253.80049999999997,248.1873384364821
"[108.0, 314.0]",[ 5.4 15.7],253.80049999999997,248.18509681528658
"[108.0, 313.0]",[ 5.4  15.65],253.80049999999997,248.1954127725856
"[108.0, 312.0]",[ 5.4 15.6],253.80049999999997,248.23577317073165
"[108.0, 311.0]",[ 5.4  15.55],253.80049999999997,248.23603293768545
"[108.0, 310.0]",[ 5.4 15.5],253.80049999999997,248.28822296511626
"[108.0, 309.0]",[ 5.4  15.45],253.80049999999997,247.9007736694678
"[108.0, 308.0]",[ 5.4 15.4],253.80049999999997,247.78904398907105
"[108.0, 307.0]",[ 5.4  15.35],253.80049999999997,247.28967665782494
"[108.0, 306.0]",[ 5.4 15.3],253.80049999999997,246.92534768041241
"[108.0, 305.0]",[ 5.4  15.25],253.80049999999997,246.41467518796995
"[108.0, 304.0]",[ 5.4 15.2],253.80049999999997,245.9533536585366
"[108.0, 303.0]",[ 5.4  15.15],253.80049999999997,245.63964228028502
