Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[106.0, 504.0]",[15.9 75.6],253.80049999999997,nan
"[106.0, 504.0]",[15.9 75.6],253.80049999999997,253.80049999999994
"[106.0, 503.0]",[15.9  75.45],253.80049999999997,253.80049999999997
"[106.0, 502.0]",[15.9 75.3],253.80049999999997,253.80049999999997
"[106.0, 501.0]",[15.9  75.15],253.80049999999997,253.80049999999997
"[106.0, 500.0]",[15.9 75. ],253.80049999999997,253.80049999999994
"[106.0, 499.0]",[15.9  74.85],253.80049999999997,253.80049999999994
"[106.0, 498.0]",[15.9 74.7],253.80049999999997,253.80049999999997
"[106.0, 497.0]",[15.9  74.55],253.80049999999997,253.80049999999994
"[106.0, 496.0]",[15.9 74.4],253.80049999999997,253.80049999999997
"[106.0, 495.0]",[15.9  74.25],253.80049999999997,253.80049999999994
"[106.0, 494.0]",[15.9 74.1],253.80049999999997,253.80049999999994
"[106.0, 494.0]",[15.9 74.1],253.80049999999997,253.80049999999997
"[106.0, 493.0]",[15.9  73.95],253.80049999999997,253.80049999999997
"[106.0, 492.0]",[15.9 73.8],253.80049999999997,253.76908952879577
"[106.0, 491.0]",[15.9  73.65],253.80049999999997,253.7073720588235
"[106.0, 490.0]",[15.9 73.5],248.801,253.68991198156678
"[106.0, 489.0]",[15.9  73.35],253.80049999999997,253.68312043478258
"[106.0, 488.0]",[15.9 73.2],253.80049999999997,253.68939999999998
"[106.0, 487.0]",[15.9  73.05],253.80049999999997,253.62083046874994
"[106.0, 486.0]",[15.9 72.9],253.80049999999997,253.51800037174718
"[106.0, 485.0]",[15.9  72.75],253.80049999999997,253.42465106382974
"[106.0, 484.0]",[15.9 72.6],253.80049999999997,253.33613966101694
"[106.0, 483.0]",[15.9  72.45],253.80049999999997,253.33301428571426
"[106.0, 482.0]",[15.9 72.3],253.80049999999997,253.27095794392523
"[106.0, 481.0]",[15.9  72.15],253.80049999999997,253.29759171597632
"[107.0, 480.0]",[16.05 72.  ],253.80049999999997,253.2160312320917
"[107.0, 478.0]",[16.05 71.7 ],253.80049999999997,253.2160312320917
"[107.0, 478.0]",[16.05 71.7 ],253.80049999999997,253.12563636363637
"[107.0, 477.0]",[16.05 71.55],253.80049999999997,253.0311399463807
"[107.0, 476.0]",[16.05 71.4 ],253.80049999999997,252.98808124999996
"[107.0, 475.0]",[16.05 71.25],253.80049999999997,252.96938107416878
"[107.0, 474.0]",[16.05 71.1 ],250.8008,252.94058599999997
"[107.0, 473.0]",[16.05 70.95],253.80049999999997,252.91550293398532
"[107.0, 472.0]",[16.05 70.8 ],253.80049999999997,252.92020526315787
"[107.0, 471.0]",[16.05 70.65],253.80049999999997,252.92002599531617
"[107.0, 470.0]",[16.05 70.5 ],253.80049999999997,252.9198541284403
"[107.0, 469.0]",[16.05 70.35],250.8008,252.9376649438202
"[107.0, 468.0]",[16.05 70.2 ],253.80049999999997,252.94595991189425
"[107.0, 467.0]",[16.05 70.05],253.80049999999997,252.9590423982869
"[107.0, 466.0]",[16.05 69.9 ],253.80049999999997,252.9574880753138
"[107.0, 465.0]",[16.05 69.75],253.80049999999997,252.97645153374228
"[107.0, 464.0]",[16.05 69.6 ],253.80049999999997,252.98058199999997
"[107.0, 463.0]",[16.05 69.45],253.80049999999997,252.94039184466016
"[107.0, 462.0]",[16.05 69.3 ],253.80049999999997,252.92369375
"[107.0, 461.0]",[16.05 69.15],253.80049999999997,252.72537816513758
"[107.0, 460.0]",[16.05 69.  ],253.80049999999997,252.6041594690265
"[106.0, 459.0]",[15.9  68.85],253.80049999999997,251.99689109589036
"[106.0, 458.0]",[15.9 68.7],253.80049999999997,251.58588806722688
"[106.0, 457.0]",[15.9  68.55],253.80049999999997,251.26405594059406
"[106.0, 456.0]",[15.9 68.4],253.80049999999997,250.9467437802908
"[106.0, 455.0]",[15.9  68.25],253.80049999999997,250.53889447949524
"[106.0, 454.0]",[15.9 68.1],253.80049999999997,250.4751508527131
"[106.0, 453.0]",[15.9  67.95],253.80049999999997,250.48880565749235
"[106.0, 452.0]",[15.9 67.8],253.80049999999997,250.43081488721808
"[106.0, 451.0]",[15.9  67.65],253.80049999999997,250.38506538461542
"[106.0, 450.0]",[15.9 67.5],253.80049999999997,250.36151054172765
"[106.0, 449.0]",[15.9  67.35],247.8011,250.29353179190753
"[106.0, 448.0]",[15.9 67.2],253.80049999999997,250.2971917261056
"[106.0, 447.0]",[15.9  67.05],253.80049999999997,250.2740009859155
"[106.0, 445.0]",[15.9  66.75],253.80049999999997,250.2740009859155
"[106.0, 445.0]",[15.9  66.75],253.80049999999997,250.28974269972454
"[106.0, 444.0]",[15.9 66.6],253.80049999999997,250.28511727891157
"[106.0, 443.0]",[15.9  66.45],253.80049999999997,250.27657190860214
"[106.0, 442.0]",[15.9 66.3],253.80049999999997,250.26690292164673
"[106.0, 441.0]",[15.9  66.15],253.80049999999997,250.26139895013122
"[106.0, 440.0]",[15.9 66. ],253.80049999999997,250.3111012919897
"[105.0, 439.0]",[15.75 65.85],249.80089999999998,250.26437254150702
"[105.0, 438.0]",[15.75 65.7 ],253.80049999999997,250.27859024081116
"[105.0, 437.0]",[15.75 65.55],253.80049999999997,250.31017816813048
"[105.0, 436.0]",[15.75 65.4 ],253.80049999999997,250.33054342431763
"[105.0, 435.0]",[15.75 65.25],253.80049999999997,250.36518134969327
"[105.0, 434.0]",[15.75 65.1 ],253.80049999999997,250.3954222087379
"[105.0, 433.0]",[15.75 64.95],253.80049999999997,250.43221176470584
"[105.0, 432.0]",[15.75 64.8 ],253.80049999999997,250.46821484560564
"[105.0, 431.0]",[15.75 64.65],253.80049999999997,250.4987565217391
"[105.0, 430.0]",[15.75 64.5 ],253.80049999999997,250.53330965116282
"[105.0, 429.0]",[15.75 64.35],253.80049999999997,250.57852588774338
"[105.0, 428.0]",[15.75 64.2 ],253.80049999999997,250.61861832579189
"[105.0, 427.0]",[15.75 64.05],253.80049999999997,250.6436162738496
"[105.0, 426.0]",[15.75 63.9 ],253.80049999999997,250.67518511111112
"[105.0, 425.0]",[15.75 63.75],253.80049999999997,250.71192214912278
"[104.0, 424.0]",[15.6 63.6],253.80049999999997,250.73884668838218
"[104.0, 423.0]",[15.6  63.45],253.80049999999997,250.758663214671
"[104.0, 422.0]",[15.6 63.3],253.80049999999997,250.78468962566845
"[104.0, 421.0]",[15.6  63.15],253.80049999999997,250.80496832627114
"[104.0, 420.0]",[15.6 63. ],253.80049999999997,250.82789791013582
"[104.0, 419.0]",[15.6  62.85],253.80049999999997,250.84928202479338
"[104.0, 418.0]",[15.6 62.7],253.80049999999997,250.85997211440244
"[104.0, 417.0]",[15.6  62.55],250.8008,250.8764846464646
"[104.0, 416.0]",[15.6 62.4],253.80049999999997,250.8916353646353
"[104.0, 415.0]",[15.6  62.25],253.80049999999997,250.9088599206349
"[104.0, 414.0]",[15.6 62.1],253.80049999999997,250.92166823992127
"[104.0, 413.0]",[15.6  61.95],253.80049999999997,250.93425185185177
"[104.0, 412.0]",[15.6 61.8],250.8008,250.95434531400966
"[104.0, 411.0]",[15.6  61.65],253.80049999999997,250.96355699233712
"[104.0, 410.0]",[15.6 61.5],253.80049999999997,250.96121633428297
"[104.0, 409.0]",[15.6  61.35],251.8007,250.96738907721274
"[104.0, 408.0]",[15.6 61.2],253.80049999999997,250.9580797020484
"[103.0, 407.0]",[15.45 61.05],253.80049999999997,250.94516025758963
