Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[85.0, 77.0]",[29.75 26.95],120.4009,121.06750000000001
"[85.0, 78.0]",[29.75 27.3 ],137.3992,119.23434999999999
"[85.0, 79.0]",[29.75 27.65],125.4004,118.60108
"[85.0, 80.0]",[29.75 28.  ],123.4006,119.6232
"[85.0, 81.0]",[29.75 28.35],130.3999,119.30577142857142
"[85.0, 82.0]",[29.75 28.7 ],125.4004,119.19268749999999
"[85.0, 83.0]",[29.75 29.05],115.40140000000001,118.8455
"[85.0, 84.0]",[29.75 29.4 ],125.4004,118.66774
"[85.0, 85.0]",[29.75 29.75],118.4011,119.4616
"[85.0, 86.0]",[29.75 30.1 ],130.3999,120.1787
"[85.0, 87.0]",[29.75 30.45],140.3989,120.34962307692308
"[85.0, 88.0]",[29.75 30.8 ],134.3995,120.54374285714286
"[85.0, 89.0]",[29.75 31.15],143.3986,120.37868
"[85.0, 90.0]",[29.75 31.5 ],133.3996,120.29674375000002
"[85.0, 91.0]",[29.75 31.85],130.3999,120.77341176470587
"[85.0, 92.0]",[29.75 32.2 ],139.399,120.99343333333333
"[85.0, 93.0]",[29.75 32.55],127.4002,121.41834210526315
"[85.0, 94.0]",[29.75 32.9 ],142.3987,121.41746499999999
"[86.0, 95.0]",[30.1  33.25],117.4012,121.70846153846152
"[86.0, 96.0]",[30.1 33.6],138.3991,121.68018382352942
"[86.0, 97.0]",[30.1  33.95],127.4002,121.69654507042254
"[86.0, 98.0]",[30.1 34.3],137.3992,121.36026351351352
"[86.0, 99.0]",[30.1  34.65],119.40100000000001,120.8683857142857
"[86.0, 100.0]",[30.1 35. ],112.4017,120.57588249999999
"[86.0, 101.0]",[30.1  35.35],126.40029999999999,120.2563361445783
"[86.0, 102.0]",[30.1 35.7],116.40129999999999,119.79630930232557
"[86.0, 103.0]",[30.1  36.05],121.4008,119.83915842696628
"[86.0, 104.0]",[30.1 36.4],124.4005,119.650975
"[86.0, 105.0]",[30.1  36.75],113.40159999999999,119.28522210526314
"[86.0, 106.0]",[30.1 37.1],110.4019,119.28876632653062
"[86.0, 107.0]",[30.1  37.45],117.4012,119.45049999999998
"[86.0, 108.0]",[30.1 37.8],134.3995,119.46830096153846
"[86.0, 109.0]",[30.1  38.15],121.4008,119.49444859813083
"[86.0, 110.0]",[30.1 38.5],135.39939999999999,119.20102
"[86.0, 111.0]",[30.1  38.85],106.4023,119.05224778761061
"[86.0, 112.0]",[30.1 39.2],123.4006,118.85439137931033
"[86.0, 113.0]",[30.1  39.55],119.40100000000001,118.75053613445378
"[86.0, 114.0]",[30.1 39.9],123.4006,118.6763762295082
"[86.0, 115.0]",[30.1  40.25],122.4007,118.5337832
"[86.0, 116.0]",[30.1 40.6],123.4006,118.60097890624999
"[86.0, 117.0]",[30.1  40.95],130.3999,118.61614809160307
"[86.0, 118.0]",[30.1 41.3],137.3992,118.78295820895521
"[86.0, 119.0]",[30.1  41.65],139.399,118.91326861313868
"[86.0, 120.0]",[30.1 42. ],143.3986,119.03085214285714
"[86.0, 121.0]",[30.1  42.35],145.3984,119.03162517482517
"[86.0, 122.0]",[30.1 42.7],128.40009999999998,119.13509589041095
"[86.0, 123.0]",[30.1  43.05],130.3999,119.28137516778523
"[86.0, 124.0]",[30.1 43.4],123.4006,119.46792828947366
"[86.0, 125.0]",[30.1  43.75],139.399,119.54404451612903
"[86.0, 126.0]",[30.1 44.1],130.3999,119.61727025316455
"[86.0, 127.0]",[30.1  44.45],128.40009999999998,119.97966335403727
"[86.0, 128.0]",[30.1 44.8],145.3984,120.27392560975608
"[86.0, 129.0]",[30.1  45.15],149.398,120.41990479041917
"[86.0, 130.0]",[30.1 45.5],128.40009999999998,120.55484999999999
"[86.0, 131.0]",[30.1  45.85],123.4006,120.7449011627907
"[87.0, 132.0]",[30.45 46.2 ],143.3986,121.1080276836158
"[87.0, 133.0]",[30.45 46.55],145.3984,121.0962422222222
"[87.0, 134.0]",[30.45 46.9 ],131.3998,121.16133825136612
"[87.0, 135.0]",[30.45 47.25],132.3997,121.2458376344086
"[87.0, 136.0]",[30.45 47.6 ],142.3987,121.50753068783068
"[87.0, 137.0]",[30.45 47.95],136.3993,121.70896770833333
"[87.0, 138.0]",[30.45 48.3 ],151.3978,121.72986512820513
"[87.0, 139.0]",[30.45 48.65],129.4,121.94202929292929
"[87.0, 140.0]",[30.45 49.  ],151.3978,122.04339303482585
"[87.0, 141.0]",[30.45 49.35],132.3997,122.2300019607843
"[87.0, 142.0]",[30.45 49.7 ],150.3979,122.28561062801933
"[87.0, 143.0]",[30.45 50.05],126.40029999999999,122.20631047619047
"[87.0, 144.0]",[30.45 50.4 ],129.4,121.86635962441314
"[87.0, 145.0]",[30.45 50.75],94.4035,121.57751435185185
"[87.0, 146.0]",[30.45 51.1 ],101.4028,121.48377853881277
"[87.0, 147.0]",[30.45 51.45],112.4017,121.34753558558559
"[87.0, 148.0]",[30.45 51.8 ],121.4008,121.50378577777776
"[87.0, 149.0]",[30.45 52.15],149.398,121.62961096491226
"[87.0, 150.0]",[30.45 52.5 ],130.3999,121.80411082251082
"[87.0, 151.0]",[30.45 52.85],136.3993,121.92713247863249
"[87.0, 152.0]",[30.45 53.2 ],143.3986,121.99641181434598
"[87.0, 153.0]",[30.45 53.55],131.3998,122.05562666666667
"[87.0, 154.0]",[30.45 53.9 ],140.3989,121.99404979423868
"[87.0, 155.0]",[30.45 54.25],117.4012,121.99494430894306
"[87.0, 156.0]",[30.45 54.6 ],123.4006,121.92187710843373
"[87.0, 157.0]",[30.45 54.95],111.4018,121.93387460317459
"[87.0, 158.0]",[30.45 55.3 ],135.39939999999999,122.03990236220471
"[88.0, 159.0]",[30.8  55.65],140.3989,122.42294169884168
"[88.0, 160.0]",[30.8 56. ],142.3987,122.44176908396945
"[88.0, 161.0]",[30.8  56.35],126.40029999999999,122.47903622641508
"[88.0, 162.0]",[30.8 56.7],136.3993,122.51173805970149
"[88.0, 163.0]",[30.8  57.05],123.4006,122.49943985239852
"[88.0, 164.0]",[30.8 57.4],133.3996,122.45821678832115
"[88.0, 165.0]",[30.8  57.75],126.40029999999999,122.38178916967507
"[88.0, 166.0]",[30.8 58.1],115.40140000000001,122.31771249999998
"[88.0, 167.0]",[30.8  58.45],127.4002,122.13839823321555
"[88.0, 168.0]",[30.8 58.8],111.4018,122.04325734265734
"[88.0, 169.0]",[30.8  59.15],106.4023,121.93971211072663
"[88.0, 170.0]",[30.8 59.5],118.4011,121.94631649484535
"[89.0, 171.0]",[31.15 59.85],130.3999,122.21747905405404
"[89.0, 172.0]",[31.15 60.2 ],138.3991,122.34973913043478
"[89.0, 173.0]",[31.15 60.55],134.3995,122.41977483443708
"[89.0, 174.0]",[31.15 60.9 ],126.40029999999999,122.56383508196721
"[89.0, 175.0]",[31.15 61.25],137.3992,122.62717467532467
"[89.0, 176.0]",[31.15 61.6 ],127.4002,122.72144340836012
"[89.0, 177.0]",[31.15 61.95],141.3988,122.75022292993629
"[89.0, 178.0]",[31.15 62.3 ],115.40140000000001,122.75192113564668
"[89.0, 179.0]",[31.15 62.65],134.3995,122.7048828125
"[89.0, 180.0]",[31.15 63.  ],111.4018,122.55218730650154
"[89.0, 181.0]",[31.15 63.35],120.4009,122.52048892307691
"[90.0, 182.0]",[31.5 63.7],131.3998,122.76713393939393
"[90.0, 183.0]",[31.5  64.05],129.4,122.78785435435435
"[90.0, 184.0]",[31.5 64.4],148.39809999999997,122.77546994047617
"[90.0, 185.0]",[31.5  64.75],126.40029999999999,122.89603480825959
"[90.0, 186.0]",[31.5 65.1],145.3984,122.92385029239766
"[90.0, 187.0]",[31.5  65.45],129.4,122.92219942028984
"[90.0, 188.0]",[31.5 65.8],134.3995,122.84468534482757
"[90.0, 189.0]",[31.5  66.15],122.4007,122.92499714285714
"[91.0, 190.0]",[31.85 66.5 ],153.3976,123.22297070422533
"[91.0, 191.0]",[31.85 66.85],144.39849999999998,123.31942178770949
"[91.0, 192.0]",[31.85 67.2 ],138.3991,123.24693767313018
"[91.0, 193.0]",[31.85 67.55],124.4005,123.08774505494503
"[91.0, 194.0]",[31.85 67.9 ],115.40140000000001,122.84397029972752
"[91.0, 195.0]",[31.85 68.25],101.4028,122.65819729729729
"[91.0, 196.0]",[31.85 68.6 ],115.40140000000001,122.52098445040214
"[91.0, 197.0]",[31.85 68.95],106.4023,122.50967733333333
"[92.0, 198.0]",[32.2 69.3],131.3998,122.70032947368419
"[92.0, 199.0]",[32.2  69.65],140.3989,122.8076321148825
"[92.0, 200.0]",[32.2 70. ],137.3992,122.915857253886
"[92.0, 201.0]",[32.2  70.35],143.3986,122.95815218508997
"[92.0, 202.0]",[32.2 70.7],139.399,123.00235051020407
"[92.0, 203.0]",[32.2  71.05],149.398,122.93196481012657
"[92.0, 204.0]",[32.2 71.4],105.4024,122.73849949748744
"[92.0, 205.0]",[32.2  71.75],96.4033,122.50803266832916
"[92.0, 206.0]",[32.2 72.1],95.4034,122.4953291044776
"[93.0, 207.0]",[32.55 72.45],117.4012,122.47475833333333
"[93.0, 208.0]",[32.55 72.8 ],115.40140000000001,122.32237664233575
"[93.0, 209.0]",[32.55 73.15],106.4023,122.18669468599033
"[93.0, 210.0]",[32.55 73.5 ],110.4019,122.04816930455634
"[93.0, 211.0]",[32.55 73.85],103.40259999999999,121.83544
"[93.0, 212.0]",[32.55 74.2 ],92.4037,121.6115451536643
"[93.0, 213.0]",[32.55 74.55],93.40359999999998,121.38845657276995
"[93.0, 214.0]",[32.55 74.9 ],91.40379999999999,121.27774742990654
"[94.0, 215.0]",[32.9  75.25],115.40140000000001,121.42465034642031
"[94.0, 216.0]",[32.9 75.6],126.40029999999999,121.368498853211
"[94.0, 217.0]",[32.9  75.95],112.4017,121.363223690205
"[94.0, 218.0]",[32.9 76.3],139.399,121.38157647058823
"[94.0, 219.0]",[32.9  76.65],127.4002,121.46259685393257
"[94.0, 220.0]",[32.9 77. ],139.399,121.58270669642856
"[94.0, 221.0]",[32.9  77.35],151.3978,121.68126496674057
"[94.0, 222.0]",[32.9 77.7],151.3978,121.78953281938325
"[94.0, 223.0]",[32.9  78.05],143.3986,121.94826652267818
"[95.0, 224.0]",[33.25 78.4 ],130.3999,122.02198755364807
"[95.0, 225.0]",[33.25 78.75],124.4005,122.05852174840085
"[95.0, 226.0]",[33.25 79.1 ],127.4002,122.01197266949151
"[95.0, 227.0]",[33.25 79.45],108.4021,121.93654084210526
"[95.0, 228.0]",[33.25 79.8 ],104.40249999999999,121.8611920502092
"[95.0, 229.0]",[33.25 80.15],113.40159999999999,121.72026174636174
"[95.0, 230.0]",[33.25 80.5 ],106.4023,121.5624853305785
"[95.0, 231.0]",[33.25 80.85],88.4041,121.56181995884774
"[96.0, 232.0]",[33.6 81.2],129.4,121.66403951120162
"[96.0, 233.0]",[33.6  81.55],131.3998,121.71709129554655
"[96.0, 234.0]",[33.6 81.9],133.3996,121.83388249496981
"[96.0, 235.0]",[33.6  82.25],146.3983,121.961271
"[96.0, 236.0]",[33.6 82.6],146.3983,122.09509145129225
